Transect,Recipient,Plant_ID,F?,10-Mar,16-Mar,24-Mar,31-Mar,7-Apr,14-Apr,20-Apr,26-Apr,4-May,11-May,20-May,24-May,SLA,flr_P,Sterile,Recipient,Plant_ID,F?,10-Mar,16-Mar,24-Mar,31-Mar,7-Apr,14-Apr,20-Apr,26-Apr,4-May,11-May,20-May,24-May,SLA,flr_P,Sterile
4,HR_34,3,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_34,7,F,,,,,2022-04-07,2022-04-14,,,,,,,,2022-04-07,
4,HR_34,4,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_34,8,,,,,,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,
4,HR_53,1,,,,,,,,,,,,,,,,,HR_53,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,,,,2022-05-18,,
4,HR_53,2,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_53,6,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_53,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,,HR_53,7,F,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-04-07,
4,HR_53,4,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_53,8,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_83,1,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_83,5,,,,,,,2022-04-14,2022-04-20,,,,,,2022-05-18,,
4,HR_83,2,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_83,6,,,,,,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_83,3,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_83,7,,,,,,,,,,,,,,,,
4,HR_83,4,F,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-04-07,,HR_83,8,,,,,,2022-04-07,2022-04-14,,2022-04-27,,,,,,,
4,HR_184,1,,,,,,,,,2022-04-27,,,,,,,,HR_184,5,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_184,2,F,,,,,,2022-04-14,2022-04-20,,,,,,,2022-04-14,,HR_184,6,F,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-04-07,
4,HR_184,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-18,2022-03-31,,HR_184,7,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_184,4,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-18,2022-03-31,,HR_184,8,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-31,
4,HR_42,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,G,,,,,,HR_42,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_42,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,G,,,,,,HR_42,6,,,,,,,,,,,,,,,,
4,HR_42,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,G,2022-05-20,,2022-05-18,,,HR_42,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,2022-05-04,,,,,,
4,HR_42,4,,,,,,,,,,,,,,,,,HR_42,8,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,2022-05-11,,,,2022-03-31,
4,HR_67,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,,,,,,,HR_67,5,,,,,,,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,
4,HR_67,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_67,6,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_67,3,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,,,,,2022-03-31,,HR_67,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_67,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_67,8,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_156,1,,,,,,,,2022-04-20,2022-04-27,2022-05-04,,,,2022-05-18,,,HR_156,5,,,,,2022-03-31,2022-04-07,,,,,,,,,,
4,HR_156,2,,,,,,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_156,6,F,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-31,
4,HR_156,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_156,7,,,,,2022-03-31,2022-04-07,,2022-04-20,,G,,,,,,
4,HR_156,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_156,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-24,
4,HR_118,1,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,,HR_118,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,2022-05-11,,,,2022-03-24,
4,HR_118,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_118,6,,,,,,,,2022-04-20,,,,,,,,
4,HR_118,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_118,7,,,,,2022-03-31,,,2022-04-20,,,,2022-05-20,,2022-05-18,,
4,HR_118,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_118,8,,,,,,,,,,,,,,,,
4,HR_192,1,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_192,5,,,,,,,,,,,,,,,,
4,HR_192,2,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_192,6,F,,,,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,2022-05-20,,,2022-03-31,
4,HR_192,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-18,,,HR_192,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,2022-05-04,2022-05-11,2022-05-20,,,2022-03-24,
4,HR_192,4,,,,,2022-03-31,,,,,,,,,,,,HR_192,8,,,,,2022-03-31,2022-04-07,2022-04-14,,,2022-05-04,,2022-05-20,,,,
4,HR_139,1,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-18,,,HR_139,5,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,
4,HR_139,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_139,6,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
4,HR_139,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_139,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,,1
4,HR_139,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_139,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_78,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,2022-05-11,,,,,,HR_78,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
4,HR_78,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_78,6,,,,,,,,,,,,,,,,
4,HR_78,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,,,,,,,HR_78,7,,,,,,,,,,,,,,,,
4,HR_78,4,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_78,8,,,,2022-03-24,2022-03-31,2022-04-07,,2022-04-20,,,,,,2022-05-18,,
4,HR_17,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,2022-05-11,2022-05-20,,,,,HR_17,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,2022-05-20,,,,
4,HR_17,2,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,2022-05-04,,2022-05-20,,,2022-03-24,,HR_17,6,F,,,,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,2022-03-31,
4,HR_17,3,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,,,,,2022-03-31,,HR_17,7,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,2022-05-20,2022-05-24,,,
4,HR_17,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_17,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
4,HR_11,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-18,,,HR_11,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_11,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_11,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
4,HR_11,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_11,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_11,4,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,,HR_11,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_126,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_126,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,,,,2022-05-18,,
4,HR_126,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_126,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_126,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_126,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_126,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_126,8,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,
4,HR_80,1,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,2022-05-11,,2022-05-24,,2022-03-31,,HR_80,5,F,,,,2022-03-31,2022-04-07,2022-04-14,,,,,2022-05-20,,,2022-03-31,
4,HR_80,2,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-04-07,,HR_80,6,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,
4,HR_80,3,,,,2022-03-24,2022-03-31,G,2022-04-14,,,,,,,,2022-03-24,,HR_80,7,,,,,,,,,,,,,,,,
4,HR_80,4,,,,2022-03-24,2022-03-31,G,,,,,,,,,2022-03-24,,HR_80,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,2022-03-24,
4,HR_150,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_150,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
4,HR_150,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_150,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
4,HR_150,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_150,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_150,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-18,,,HR_150,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_49,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_49,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_49,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_49,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_49,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-18,2022-03-24,,HR_49,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_49,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-31,,HR_49,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_158,1,,,,,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_158,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_158,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_158,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,
4,HR_158,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_158,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
4,HR_158,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_158,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
4,HR_196,1,F,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-31,,HR_196,5,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
4,HR_196,2,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_196,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_196,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_196,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,
4,HR_196,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,,HR_196,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,G,,,,,
4,HR_61,1,,,,,,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,,,HR_61,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_61,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_61,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
4,HR_61,3,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,2022-03-31,,HR_61,7,,,,,,,,,,,,,,,,
4,HR_61,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,,HR_61,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-04,2022-05-11,,,2022-05-18,,
4,HR_40,1,,,,,,2022-04-07,,,,,,,,2022-05-18,,,HR_40,5,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-31,
4,HR_40,2,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-31,,HR_40,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-18,2022-03-24,
4,HR_40,3,,,,,,,,,,G,,,,,,,HR_40,7,,,,,,,,,,,,,,,,
4,HR_40,4,,,,,2022-03-31,,,,,G,,,,,,,HR_40,8,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,
4,HR_39,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,,HR_39,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
4,HR_39,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_39,6,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
4,HR_39,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_39,7,,,,,,,,,,,,,,,,
4,HR_39,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,,HR_39,8,,,,,,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_141,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_141,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_141,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,,HR_141,6,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_141,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_141,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_141,4,F,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-31,,HR_141,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,
4,HR_193,1,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_193,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,2022-05-11,,,2022-05-18,,
4,HR_193,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_193,6,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_193,3,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-31,,HR_193,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
4,HR_193,4,,,,,,,,,,,,,,,,,HR_193,8,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,2022-05-11,,,,,
5,HR_50,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_50,5,,,,,,,,,,,,,,,,
5,HR_50,2,,,,,,,,,,,,,,,,,HR_50,6,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,2022-05-11,,,,2022-03-24,
5,HR_50,3,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_50,7,,,,,,,,,,,,,,,,
5,HR_50,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,2022-05-11,,,,,,HR_50,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,2022-05-05,,,,2022-05-18,,
5,HR_47,1,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_47,5,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,G,,,,,,2022-03-24,
5,HR_47,2,,,,,2022-03-31,2022-04-07,2022-04-14,,2022-04-27,,,,,,,,HR_47,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
5,HR_47,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,G,,,,2022-03-24,,HR_47,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,
5,HR_47,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,G,,,,,,HR_47,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,
5,HR_103,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_103,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
5,HR_103,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-18,,,HR_103,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_103,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_103,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_103,4,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_103,8,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,2022-03-24,
5,HR_153,1,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-24,,HR_153,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
5,HR_153,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-27,,G,,,,2022-05-18,,,HR_153,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
5,HR_153,3,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_153,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
5,HR_153,4,,,,,2022-03-31,2022-04-07,,,,G,,,,,,,HR_153,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
5,HR_170,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_170,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,G,,,,,
5,HR_170,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,G,,,,,,,HR_170,6,,,,,,,,,,,G,,,,,
5,HR_170,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,,HR_170,7,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_170,4,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_170,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
5,HR_127,1,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,,HR_127,5,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_127,2,,,,,,,,,,,,,,,,,HR_127,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
5,HR_127,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_127,7,,,,,,,,,,,,,,,,
5,HR_127,4,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,2022-05-18,,,HR_127,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_152,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,,HR_152,5,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
5,HR_152,2,,,,2022-03-24,2022-03-31,2022-04-07,,,,G,,,,,,,HR_152,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,
5,HR_152,3,,,,2022-03-24,2022-03-31,,,,,G,,,,,,,HR_152,7,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,2022-03-24,
5,HR_152,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_152,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,2022-05-18,,
5,HR_109,1,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,,HR_109,5,,,,,2022-03-31,2022-04-07,,,,,,,,,,
5,HR_109,2,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_109,6,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_109,3,,,,2022-03-24,2022-03-31,2022-04-07,,,,,,,,,,,HR_109,7,,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,,
5,HR_109,4,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,,,HR_109,8,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
5,HR_181,1,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,2022-05-18,2022-03-24,,HR_181,5,,,,,2022-03-31,2022-04-07,,,,,,,,,,
5,HR_181,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_181,6,F,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-31,
5,HR_181,3,,,,,,,,,,,,,,,,,HR_181,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_181,4,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,,,,,,,HR_181,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,2022-04-27,,G,,,,,
5,HR_110,1,,,,,2022-03-31,,,,,,,,,,,,HR_110,5,,,,,2022-03-31,2022-04-07,,,,,,,,2022-05-18,,
5,HR_110,2,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,,HR_110,6,,,,,,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_110,3,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,,HR_110,7,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,,
5,HR_110,4,f,,,,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-31,,HR_110,8,,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,,,,,,2022-03-24,
5,HR_176,1,,,,,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,,,HR_176,5,,,,,2022-03-31,2022-04-07,2022-04-14,,,G,,,,,2022-03-31,
5,HR_176,2,,,,,2022-03-31,2022-04-07,2022-04-14,2022-04-20,,G,,,,,,,HR_176,6,F,,,2022-03-24,2022-03-31,2022-04-07,2022-04-14,,,,,,,,2022-03-24,
