Transect,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,,,,LEAF,flr_P,Recipient,Plant_ID,F?,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-25,2022-06-08,2022-06-22,,,LEAF,flr_P
6,AC_133,1,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_133,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_133,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_133,7,,,,,,,,,,,,
6,AC_133,3,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_133,8,,,,,,,,,,,,
6,AC_133,4,,,2022-04-21,2022-05-03,,,,,,,,,AC_133,9,,,,,,,,,,,,
6,AC_133,5,,,,,,,,,,,,,AC_133,10,,,,,,,,,,,,
6,AC_99,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_99,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_99,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_99,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_99,3,F,2022-04-09,2022-04-21,,,,,,,,,2022-04-09,AC_99,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_99,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_99,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_99,5,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_99,10,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
6,AC_107,1,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_107,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-04-09
6,AC_107,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,2022-06-08,,,,,,AC_107,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_107,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_107,8,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_107,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_107,9,,,,2022-05-03,2022-05-13,,,,,,,
6,AC_107,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_107,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_188,1,,,2022-04-21,2022-05-03,,,,,,,,,AC_188,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_188,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_188,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_188,3,,,,,,,,,,,,,AC_188,8,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-05-13,
6,AC_188,4,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_188,9,,,2022-04-21,2022-05-03,,,,,,,,
6,AC_188,5,,,,,,,,,,,,,AC_188,10,,,,,,,,,,,,
6,AC_68,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_68,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_68,2,,,,,,,,,,,,,AC_68,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_68,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_68,8,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_68,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_68,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_68,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_68,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_57,1,,,,,,,,,,,,,AC_57,6,,,,,,,,,,,,
6,AC_57,2,,,,,,,,,,,,,AC_57,7,,,,,,,,,,,,
6,AC_57,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_57,8,,,,,,,,,,,,
6,AC_57,4,,,,,,,,,,,,,AC_57,9,,,,,,,,,,,,
6,AC_57,5,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_57,10,,,,,,,,,,,,
6,AC_160,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_160,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_160,2,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_160,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_160,3,,2022-04-09,2022-04-21,,2022-05-13,,,,,,,,AC_160,8,,,,,,,,,,,,
6,AC_160,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_160,9,,,,,,,,,,,,
6,AC_160,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_160,10,,,,,,,,,,,,
6,AC_114,1,,,,,,,,,,,,,AC_114,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_114,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_114,7,,,2022-04-21,,2022-05-13,,,,,,2022-05-13,
6,AC_114,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_114,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_114,4,,,,,,,,,,,,,AC_114,9,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_114,5,,,2022-04-21,2022-05-03,,,,,,,,,AC_114,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,2022-06-08,,,,,
6,AC_104,1,,,,,,,,,,,,,AC_104,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_104,2,,,,,,,,,,,,,AC_104,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
6,AC_104,3,,,,,,,,,,,,,AC_104,8,,2022-04-09,2022-04-21,,,,,,,,,
6,AC_104,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_104,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_104,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_104,10,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_191,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,,AC_191,6,,,,,,,,,,,,
6,AC_191,2,,,,,,,,,,,,,AC_191,7,F,,2022-04-21,2022-05-03,,,,,,,,
6,AC_191,3,,,,,,,,,,,,,AC_191,8,,,,,,,,,,,,
6,AC_191,4,,,,,,,,,,,,,AC_191,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_191,5,,,,,,,,,,,,,AC_191,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_153,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_153,6,,,,,,,,,,,,
6,AC_153,2,,,,,,,,,,,,,AC_153,7,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_153,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_153,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_153,4,,,,,,,,,,,,,AC_153,9,,,,,,,,,,,,
6,AC_153,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,2022-05-13,2022-04-09,AC_153,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_187,1,,,,,,,,,,,,,AC_187,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_187,2,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-04-09,AC_187,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_187,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_187,8,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
6,AC_187,4,,,2022-04-21,,2022-05-13,,,,,,2022-05-13,,AC_187,9,,,,,,,,,,,,
6,AC_187,5,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-04-21,AC_187,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_30,1,,,2022-04-21,,2022-05-13,,,,,,2022-05-13,,AC_30,6,,,,,,,,,,,,
6,AC_30,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_30,7,,,,,,,,,,,,
6,AC_30,3,,,,,,,,,,,,,AC_30,8,,,,,,,,,,,,
6,AC_30,4,,,,,,,,,,,,,AC_30,9,,,,2022-05-03,2022-05-13,2022-05-24,2022-06-08,,,,,
6,AC_30,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_30,10,F,2022-04-09,2022-04-21,,,,,,,,,2022-04-09
6,AC_11,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_11,6,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,2022-06-08,,,,,
6,AC_11,2,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09,AC_11,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
6,AC_11,3,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_11,8,,,,,2022-05-13,,,,,,,
6,AC_11,4,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_11,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,
6,AC_11,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_11,10,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-05-13,
7,AC_186,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_186,6,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_186,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_186,7,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_186,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_186,8,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
7,AC_186,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_186,9,F,,,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-05-03
7,AC_186,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_186,10,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_81,1,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_81,6,F,,,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-05-03
7,AC_81,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_81,7,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_81,3,F,,,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-05-03,AC_81,8,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
7,AC_81,4,,,,,,,,,,,,,AC_81,9,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_81,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_81,10,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_74,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_74,6,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_74,2,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_74,7,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_74,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_74,8,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_74,4,,,,,,,,,,,,,AC_74,9,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,
7,AC_74,5,,,,,,,,,,,,,AC_74,10,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_58,1,,,,,2022-05-13,,,,,,2022-06-08,,AC_58,6,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_58,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_58,7,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_58,3,F,,,2022-05-03,2022-05-13,,,,,,,,AC_58,8,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_58,4,,,,,,,,,,,,,AC_58,9,F,,,,2022-05-13,,,,,,,
7,AC_58,5,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_58,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_100,1,,,,2022-05-03,,,,,,,2022-06-08,,AC_100,6,,,,,,,,,,,,
7,AC_100,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_100,7,,,,,,,,,,,,
7,AC_100,3,,,,2022-05-03,2022-05-13,2022-05-24,,,,,,,AC_100,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_100,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_100,9,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
7,AC_100,5,,,,,2022-05-13,,,,,,,,AC_100,10,,,,,,,,,,,,
7,AC_107,1,,,,2022-05-03,2022-05-13,2022-05-24,,,,,2022-06-08,,AC_107,6,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
7,AC_107,2,,,2022-04-21,2022-05-03,2022-05-13,2022-05-24,,,,,,2022-04-21,AC_107,7,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_107,3,,,,,,,,,,,,,AC_107,8,,,,,,,,,,,,
7,AC_107,4,,,,2022-05-03,2022-05-13,,,,,,,,AC_107,9,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_107,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_107,10,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_128,1,,,,2022-05-03,2022-05-13,,,,,,,,AC_128,6,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_128,2,,,,2022-05-03,2022-05-13,,,,,,,,AC_128,7,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_128,3,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_128,8,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_128,4,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_128,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_128,5,,,,2022-05-03,2022-05-13,,,,,,,,AC_128,10,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_201,1,,,,,2022-05-13,,,,,,,,AC_201,6,,,,,,,,,,,,
7,AC_201,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_201,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_201,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_201,8,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
7,AC_201,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_201,9,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_201,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_201,10,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_111,1,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_111,6,,,,,2022-05-13,,,,,,,
7,AC_111,2,,,,,,,,,,,,,AC_111,7,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03
7,AC_111,3,,,,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_111,8,,,,,,,,,,,,
7,AC_111,4,,,,,,,,,,,,,AC_111,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_111,5,F,,,2022-05-03,2022-05-13,,,,,,,2022-05-03,AC_111,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-21
7,AC_160,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_160,6,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_160,2,,,,2022-05-03,,,,,,,,,AC_160,7,,,,,,,,,,,,
7,AC_160,3,,,,,,,,,,,,,AC_160,8,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_160,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_160,9,,,,,,,,,,,,
7,AC_160,5,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_160,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_94,1,,,,,,,,,,,,,AC_94,6,,,2022-04-21,,,,,,,,,
7,AC_94,2,F,,,2022-05-03,,,,,,,,2022-05-03,AC_94,7,,,,,,,,,,,,
7,AC_94,3,,,,2022-05-03,,,,,,,,,AC_94,8,,,,,,,,,,,,
7,AC_94,4,,,,,,,,,,,,,AC_94,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_94,5,,,,,,,,,,,,,AC_94,10,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_171,1,,,,2022-05-03,,,,,,,,,AC_171,6,,,2022-04-21,2022-05-03,,,,,,,,2022-04-21
7,AC_171,2,,,,2022-05-03,,,,,,,,,AC_171,7,,,,2022-05-03,,,,,,,,
7,AC_171,3,,,,2022-05-03,,,,,,,,,AC_171,8,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_171,4,,,,2022-05-03,,,,,,,,,AC_171,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-21
7,AC_171,5,,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_171,10,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_215,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_215,6,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_215,2,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_215,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_215,3,,,,2022-05-03,2022-05-13,,,,,,,,AC_215,8,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_215,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_215,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_215,5,,2022-04-09,,2022-05-03,2022-05-13,,,,,,,,AC_215,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_17,1,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_17,6,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_17,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_17,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_17,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_17,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_17,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_17,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_17,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_17,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_217,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09,AC_217,6,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_217,2,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21,AC_217,7,,,,,,,,,,,,
7,AC_217,3,,,,,,,,,,,,,AC_217,8,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,
7,AC_217,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_217,9,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_217,5,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_217,10,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_120,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_120,6,,,,,,,,,,,,
7,AC_120,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_120,7,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_120,3,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_120,8,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_120,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_120,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_120,5,,,,,,,,,,,,,AC_120,10,,,2022-04-21,,,,,,,,,
7,AC_48,1,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_48,6,,,,,,,,,,,,
7,AC_48,2,,,,,,,,,,,,,AC_48,7,,,,,,,,,,,,
7,AC_48,3,,,,,,,,,,,,,AC_48,8,,,,,,,,,,,,
7,AC_48,4,,,2022-04-21,2022-05-03,,,,,,,,,AC_48,9,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_48,5,,,,,,,,,,,,,AC_48,10,,,,2022-05-03,2022-05-13,,,,,,,
7,AC_32,1,,2022-04-09,2022-04-21,,,,,,,,,2022-04-09,AC_32,6,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09
7,AC_32,2,,,2022-04-21,,2022-05-13,,,,,,,,AC_32,7,,,,2022-05-03,,,,,,,,
7,AC_32,3,,,,,,,,,,,,,AC_32,8,,,,,,,,,,,,
7,AC_32,4,,,,,,,,,,,,,AC_32,9,,,,,,,,,,,,
7,AC_32,5,,,2022-04-21,,,,,,,,,,AC_32,10,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_54,1,,,2022-04-21,2022-05-03,,,,,,,,,AC_54,6,,,,,,,,,,,,
7,AC_54,2,,,2022-04-21,,,,,,,,,,AC_54,7,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-09
7,AC_54,3,,,,,,,,,,,,,AC_54,8,,,,,,,,,,,,
7,AC_54,4,,,2022-04-21,2022-05-03,,,,,,,,,AC_54,9,,2022-04-09,2022-04-21,,,,,,,,,2022-04-09
7,AC_54,5,,,,2022-05-03,,,,,,,,,AC_54,10,,,,,,,,,,,,
7,AC_130,1,,,2022-04-21,2022-05-03,,,,,,,,,AC_130,6,,,,,,,,,,,,
7,AC_130,2,,,,,,,,,,,,,AC_130,7,F,2022-04-09,2022-04-21,2022-05-03,,,,,,,,2022-04-21
7,AC_130,3,,,2022-04-21,,,,,,,,,,AC_130,8,,,,,,,,,,,,
7,AC_130,4,,,2022-04-21,2022-05-03,,,,,,,,,AC_130,9,,,,,,,,,,,,
7,AC_130,5,,,,,,,,,,,,,AC_130,10,,,,,,,,,,,,
7,AC_203,1,,,2022-04-21,,,,,,,,,,AC_203,6,,,,,,,,,,,,
7,AC_203,2,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_203,7,,,,,,,,,,,,
7,AC_203,3,,,2022-04-21,2022-05-03,,,,,,,,,AC_203,8,,,,,,,,,,,,
7,AC_203,4,,,,,,,,,,,,,AC_203,9,,,,,,,,,,,,
7,AC_203,5,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_203,10,,,,,,,,,,,,
7,AC_122,1,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_122,6,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
7,AC_122,2,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_122,7,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_122,3,F,,2022-04-21,2022-05-03,,,,,,,,2022-04-21,AC_122,8,,2022-04-09,2022-04-21,,,,,,,,,
7,AC_122,4,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_122,9,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_122,5,,,2022-04-21,,,,,,,,,,AC_122,10,,,,,,,,,,,,
7,AC_62,1,,,2022-04-21,2022-05-03,,,,,,,,,AC_62,6,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_62,2,,,,,,,,,,,,,AC_62,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_62,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_62,8,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
7,AC_62,4,F,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09,AC_62,9,,,2022-04-21,,,,,,,,,
7,AC_62,5,,,,,,,,,,,,,AC_62,10,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_68,1,,,,,,,,,,,,,AC_68,6,,,2022-04-21,2022-05-03,,,,,,,,
7,AC_68,2,,,,,,,,,,,,,AC_68,7,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_68,3,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,,AC_68,8,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_68,4,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_68,9,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-09
7,AC_68,5,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,,AC_68,10,,,2022-04-21,2022-05-03,2022-05-13,,,,,,,
7,AC_46,1,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,,,AC_46,6,,2022-04-09,2022-04-21,2022-05-03,,,,,,,,
7,AC_46,2,,,2022-04-21,2022-05-03,,,,,,,,,AC_46,7,,2022-04-09,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-09
7,AC_46,3,,,2022-04-21,,,,,,,,,,AC_46,8,F,,2022-04-21,2022-05-03,2022-05-13,,,,,,,2022-04-21
7,AC_46,4,,,,,,,,,,,,,AC_46,9,,,2022-04-21,,,,,,,,,
7,AC_46,5,,,2022-04-21,,2022-05-13,,,,,,,,AC_46,10,,,,,,,,,,,,
7,AC_143,1,,,,,,,,,,,,,AC_143,6,,,,,,,,,,,,
7,AC_143,2,,,,,,,,,,,,,AC_143,7,,,,,,,,,,,,
7,AC_143,3,,,,,,,,,,,,,AC_143,8,,,,,,,,,,,,
7,AC_143,4,F,,2022-04-21,,,,,,,,,,AC_143,9,,,2022-04-21,2022-05-03,2022-05-13,,,,,,2022-06-08,2022-04-21
7,AC_143,5,,,,,,,,,,,,,AC_143,10,,,,,,,,,,,,
