Block,Location,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P,Recipient,Plant_ID,F?,25-Feb,3-Mar,11-Mar,17-Mar,25-Mar,1-Apr,9-Apr,22-Apr,28-Apr,4-May,12-May,19-May,25-May,SLA,flr_P
2,88,BB_140,3,,,,,,,,,,,,,,,,,BB_140,7,,,,,,,,,,,,,,,,
2,88,BB_140,4,,,,,,,,,,,,,,,,,BB_140,8,,,,,,,,,,,,,,,,
2,89,BB_154,1,,,,,,,,,,,,,,,,,BB_154,5,,,,,,,,,,,,,,,,
2,89,BB_154,2,,,,,,,,,,,,,,,,,BB_154,6,,,,,,,,,,,,,,,,
2,89,BB_154,3,,,,,,,,,,,,,,,,,BB_154,7,,,,,,,,,,,,,,,,
2,89,BB_154,4,,,,,,,,,,,,,,,,,BB_154,8,,,,,,,,,,,,,,,,
2,89,BB_139,1,,,,,,,,,,,,,,,,,BB_139,5,,,,,,,,,,,,,,,,
2,89,BB_139,2,,,,,,,,,,,,,,,,,BB_139,6,,,,,,,,,,,,,,,,
2,89,BB_139,3,,,,,,,,,,,,,,,,,BB_139,7,,,,,,,,,,,,,,,,
2,89,BB_139,4,,,,,,,,,dead 4/23,,,,,,,,BB_139,8,,,,,,,,,,,,,,,,
2,89,BB_185,1,,,,,,,,,,,,,,,,,BB_185,5,,,,,,,,,,,,,,,,
2,89,BB_185,2,,,,,,,,,,,,,,,,,BB_185,6,,,,,,,,,,,,,,,,
2,89,BB_185,3,,,,,,,,,,,,,,,,,BB_185,7,,,,,,,,,,,,,,,,
2,89,BB_185,4,,,,,,,,,,,,,,,,,BB_185,8,,,,,,,,,,,,,,,,
2,89,BB_208,1,,,,,,,,,,,,,,,,,BB_208,5,,,,,,,,,,,,,,,,
2,89,BB_208,2,,,,,,,,,,,,,,,,,BB_208,6,,,,,,,,,,,,,,,,
2,89,BB_208,3,,,,,,,,,,,,,,,,,BB_208,7,,,,,,,,,,,,,,,,
2,89,BB_208,4,,,,,,,,,,,,,,,,,BB_208,8,,,,,,,,,,,,,,,,
W1,90,BB_164,1,,,,,,,,,,,,,,,,,BB_164,5,F,,,,,,,,,,,,,,,
W1,90,BB_164,2,,,,,,,,,,,,,,,,,BB_164,6,,,,,,,,,,,,,,,,
W1,90,BB_164,3,,,,,,,,,,,,,,,,,BB_164,7,F,,,,,,2022-04-02,2022-04-08,2022-04-23,2022-04-29,,,,,,2022-04-23
W1,90,BB_164,4,F,,,,,,,2022-04-08,,,,,,,,,BB_164,8,,,,,,,,,,,,,,,,
W1,90,BB_24,1,,,,,,,,,,,,,,,,,BB_24,5,,,,,,,,,,,,,,,,
W1,90,BB_24,2,,,,,,,,,,,,,,,,,BB_24,6,,,,,,,,,,,,,,,,
W1,90,BB_24,3,,,,,,,,,,,,,,,,,BB_24,7,F,,,2022-03-11,,,2022-04-02,,,,,,,,,2022-03-11
W1,90,BB_24,4,,,,,,,,,dead 4/23,,,,,,,,BB_24,8,F,,,,,,,,,,,,,,,
W1,90,BB_79,1,,,,,,,,,,,,,,,,,BB_79,5,,,,,,,,,,,,,,,,
W1,90,BB_79,2,,,,,,,,,,,,,,,,,BB_79,6,,,,,,,,,,,,,,,,
W1,90,BB_79,3,,,,,,,,,,,,,,,,,BB_79,7,,,,,,,,,,,,,,,,
W1,90,BB_79,4,,,,,,,,,,,,,,,,,BB_79,8,F,,,,,,,2022-04-08,,,,,,,,
2,91,BB_158,1,,,,,,,,,,,,,,,,,BB_158,5,,,,,,,,,,,,,,,,
2,91,BB_158,2,,,,,,,,,,,,,,,,,BB_158,6,,,,,,,,,,,,,,,,
2,91,BB_158,3,,,,,,,,,,,,,,,,,BB_158,7,,,,,,,,,,,,,,,,
2,91,BB_158,4,,,,,,,,,,,,,,,,,BB_158,8,,,,,,,,,,,,,,,,
2,91,BB_49,1,,,,,,,,,,,,,,,,,BB_49,5,,,,,,,,,,,,,,,,
2,91,BB_49,2,,,,,,,,,,,,,,,,,BB_49,6,,,,,,,,,,,,,,,,
2,91,BB_49,3,,,,,,,,,,,,,,,,,BB_49,7,F,,,,,,,,,,,,,,,
2,91,BB_49,4,,,,,,,,,,,,,,,,,BB_49,8,,,,,,,,,,,,,,,,
2,91,BB_70,1,,,,,,,,,,,,,,,,,BB_70,5,,,,,,,,,,,,,,,,
2,91,BB_70,2,,,,,,,,,,,,,,,,,BB_70,6,,,,,,,,,,,,,,,,
2,91,BB_70,3,,,,,,,,,,,,,,,,,BB_70,7,,,,,,,,,,,,,,,,
2,91,BB_70,4,,,,,,,,,,,,,,,,,BB_70,8,,,,,,,,,,,,,,,,
2,91,BB_7,1,,,,,,,,,,,,,,,,,BB_7,5,,,,,,,,,,,,,,,,
2,91,BB_7,2,F,,,,,,2022-04-02,died,,,,,,,,2022-04-02,BB_7,6,,,,,,,,,,,,,,,,
2,91,BB_7,3,,,,,,,,,,,,,,,,,BB_7,7,,,,,,,,,,,,,,,,
2,91,BB_7,4,,,,,,,,,,,,,,,,,BB_7,8,,,,,,,,,,,,,,,,
2,92,BB_160,1,,,,,,,,,,,,,,,,,BB_160,5,,,,,,,,,,,,,,,,
2,92,BB_160,2,,,,,,,,,,,,,,,,,BB_160,6,,,,2022-03-11,,2022-03-25,,,,,,,,,,2022-03-11
2,92,BB_160,3,,,,,,,,,,,,,,,,,BB_160,7,,,,,,,,,,,,,,,,
2,92,BB_160,4,,,,,,,,,,,,,,,,,BB_160,8,F,,,2022-03-11,,,,,,,,,,,,
2,92,BB_10,1,,,,,,,,,,,,,,,,,BB_10,5,,,,,,,,,,,,,,,,
2,92,BB_10,2,,,,,,,,,,,,,,,,,BB_10,6,,,,,,,2022-04-02,,,,,,,,,
2,92,BB_10,3,,,,,,,,,,,,,,,,,BB_10,7,,,,,,,,,,,,,,,,
2,92,BB_10,4,,,,,,,,,,,,,,,,,BB_10,8,F,,,,,2022-03-25,,,,,,,,,,
2,92,BB_117,1,,,,,,,,,,,,,,,,,BB_117,5,,,,,,,,,,,,,,,,
2,92,BB_117,2,,,,,,,,,,,,,,,,,BB_117,6,,,,,,,,,,,,,,,,
2,92,BB_117,3,,,,,,,,,,,,,,,,,BB_117,7,,,,,,,,,,,,,,,,
2,92,BB_117,4,,,,,,,,,,,,,,,,,BB_117,8,,,,,,,,,,,,,,,,
2,92,BB_80,1,,,,,,,,,,,,,,,,,BB_80,5,,,,,,,,,,2022-04-29,,,,,,
2,92,BB_80,2,,,,,,,,,,,,,,,,,BB_80,6,,,,,,,,,,,,,,,,
2,92,BB_80,3,,,,,,,,,,,,,,,,,BB_80,7,,,,,,,,,,,,,,,,
2,92,BB_80,4,,,,,,,,,,,,,,,,,BB_80,8,F,,,2022-03-11,,2022-03-25,2022-04-02,,,,,,,,,2022-03-11
2,93,BB_4,1,,,,,,,,,,,,,,,,,BB_4,5,,,,,,,,,,,,,,,,
2,93,BB_4,2,,,,,,,,,,,,,,,,,BB_4,6,,,,,,,,,,,,,,,,
2,93,BB_4,3,,,,,,,,,,,,,,,,,BB_4,7,,,,,,,,,,,,,,,,
2,93,BB_4,4,,,,,,,,,dead 4/23,,,,,,,,BB_4,8,,,,,,,,,,,,,,,,
2,93,BB_172,1,,,,,,,,,,,,,,,,,BB_172,5,,,,,,,,,,,,,,,,
2,93,BB_172,2,,,,,,,,,,,,,,,,,BB_172,6,,,,,,,,,,,,,,,,
2,93,BB_172,3,,,,,,,,,,,,,,,,,BB_172,7,,,,,,,,,,,,,,,,
2,93,BB_172,4,,,,,,,,,dead 4/23,,,,,,,,BB_172,8,,,,,,,,,,,,,,,,
2,93,BB_138,1,,,,,,,,,,,,,,,,,BB_138,5,,,,,,,,,,,,,,,,
2,93,BB_138,2,F,,,,,,2022-04-02,,,,,,,,,,BB_138,6,,,,,,,,,,,,,,,,
2,93,BB_138,3,,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_138,7,,,,,,,,,,,,,,,,
2,93,BB_138,4,,,,,,,,,,,,,,,,,BB_138,8,,,,,,,,,,,,,,,,
2,93,BB_132,1,,,,,,,,,,,,,,,,,BB_132,5,,,,,,,,,,,,,,,,
2,93,BB_132,2,,,,,,,,,,,,,,,,,BB_132,6,,,,,,,,,,,,,,,,
2,93,BB_132,3,,,,,,,,,,,,,,,,,BB_132,7,,,,,,,,,,,,,,,,
2,93,BB_132,4,,,,,,,,,,,,,,,,,BB_132,8,,,,,,,,,,,,,,,,
2,94,BB_94,1,,,,,,,,,,,,,,,,,BB_94,5,,,,,2022-03-18,,,,,,,,,,,
2,94,BB_94,2,,,,,,,,,,,,,,,,,BB_94,6,,,,,,2022-03-25,2022-04-02,,,,,,,,,2022-04-02
2,94,BB_94,3,F,,,,,2022-03-25,,,,,,,,,,,BB_94,7,,,,,,,,,,,,,,,,
2,94,BB_94,4,,,,,,,,,,,,,,,,,BB_94,8,,,,,,,,,,,,,,,,
2,94,BB_13,1,,,,,,,,,,,,,,,,,BB_13,5,,,,,,,,,,,,,,,,
2,94,BB_13,2,,,,,,,,,,,,,,,,,BB_13,6,,,,,,,,,,,,,,,,
2,94,BB_13,3,,,,,,,,,,,,,,,,,BB_13,7,,,,,,,,,,,,,,,,
2,94,BB_13,4,F,,,,2022-03-18,2022-03-25,,,,,,,,,,,BB_13,8,,,,,,,,,,,,,,,,
2,94,BB_101,1,,,,,,,,,,,,,,,,,BB_101,5,,,,,,,,,,,,,,,,
2,94,BB_101,2,,,,,,,,,,,,,,,,,BB_101,6,,,,,,,,,,,,,,,,
2,94,BB_101,3,,,,,,,,,,,,,,,,,BB_101,7,,,,,,,2022-04-02,,,,,,,,,
2,94,BB_101,4,,,,,,,,,,,,,,,,,BB_101,8,,,,,,,,,,,,,,,,
2,95,BB_201,1,,,,,,,,,,,,,,,,,BB_201,5,,,,,,,,,,,,,,,,
2,95,BB_201,2,,,,,,,,,,,,,,,,,BB_201,6,,,,,,,,,,,,,,,,
2,95,BB_201,3,,,,,,,,,,,,,,,,,BB_201,7,,,,,,,,,,,,,,,,
2,95,BB_201,4,,,,,,,,,,,,,,,,,BB_201,8,,,,,,,,,,,,,,,,
2,95,BB_88,1,,,,,,,,,,,,,,,,,BB_88,5,,,,,,,,,,,,,,,,
2,95,BB_88,2,,,,,,,,,,,,,,,,,BB_88,6,,,,,,,,,,,,,,,,
2,95,BB_88,3,,,,,,,,,,,,,,,,,BB_88,7,,,,,,,,,,,,,,,,
2,95,BB_88,4,,,,,,,,,dead 4/23,,,,,,,,BB_88,8,,,,,,,,,,,,,,,,
2,95,BB_63,1,,,,,,,,,,,,,,,,,BB_63,5,,,,,,,,,,,,,,,,
2,95,BB_63,2,,,,,,,,,,,,,,,,,BB_63,6,,,,,,,,,,,,,,,,
2,95,BB_63,3,,,,,,,,,,,,,,,,,BB_63,7,F,,,,,,,,,,,,,,,
2,95,BB_63,4,,,,,,,,,,,,,,,,,BB_63,8,,,,,,,,,,,,,,,,
2,96,BB_205 B,1,,,,,,,,,,,,,,,,,BB_205 B,5,,,,,,,,,,,,,,,,
2,96,BB_205 B,2,,,,,,,,,,,,,,,,,BB_205 B,6,,,,,,,,,,,,,,,,
2,96,BB_205 B,3,,,,,,,,,,,,,,,,,BB_205 B,7,,,,,,,,,,,,,,,,
2,96,BB_205 B,4,,,,,,,,,,,,,,,,,BB_205 B,8,,,,,,,,,,,,,,,,
2,96,BB_200,1,F,,,,,,,,,,,,,,,,BB_200,5,,,,2022-03-11,,,,,,,,,,,,
2,96,BB_200,2,,,,,,,,,,,,,,,,,BB_200,6,,,,,,,,,,,,,,,,
2,96,BB_200,3,,,,,,,,,,,,,,,,,BB_200,7,,,,,,,,,,,,,,,,
2,96,BB_200,4,,,,,,,,,,,,,,,,,BB_200,8,,,,,,,,,,,,,,,,
2,96,BB_98,1,,,,,,,,,,,,,,,,,BB_98,5,,,,,,,,,,,,,,,,
2,96,BB_98,2,,,,,,,,,,,,,,,,,BB_98,6,,,,,,,,,,,,,,,,
2,96,BB_98,3,,,,,,,,,,,,,,,,,BB_98,7,,,,,,,,,,,,,,,,
2,96,BB_98,4,,,,,,,,,,,,,,,,,BB_98,8,,,,,,,,,,,,,,,,
2,96,BB_44,1,,,,,2022-03-18,2022-03-25,,,,,,,,,,2022-03-25,BB_44,5,,,,,,,,2022-04-08,,,,,,,,
2,96,BB_44,2,,,,,,,2022-04-02,,,,,,,,,,BB_44,6,,,,,,,,,,,,,,,,
2,96,BB_44,3,F,,,,,,2022-04-02,2022-04-08,,2022-04-29,,,,,,2022-04-02,BB_44,7,,,,,,,,,,,,,,,,
2,96,BB_44,4,,,,,,,2022-04-02,,,,,,,,,,BB_44,8,,,,,,,,,,,,,,,,
2,97,BB_60,1,,,2022-03-04,,2022-03-18,2022-03-25,,,,,,,,,,2022-03-25,BB_60,5,F,,,2022-03-11,,,,,,,,,,,,2022-03-11
2,97,BB_60,2,,,,,,,,,,,,,,,,,BB_60,6,,,,,,,,,,,,,,,,
2,97,BB_60,3,,,,,,,,,,,,,,,,,BB_60,7,,,,,,,,,,,,,,,,
2,97,BB_60,4,,,,,,,,,,,,,,,,,BB_60,8,,,,,,,,,,,,,,,,
2,97,BB_190,1,,,,,,,,,,,,,,,,,BB_190,5,,,,,,,,,,,,,,,,
2,97,BB_190,2,,,,,,,,,,,,,,,,,BB_190,6,,,,,,,,,,,,,,,,
2,97,BB_190,3,,,,,,,,,,,,,,,,,BB_190,7,,,,,,,,,,,,,,,,
2,97,BB_190,4,,,,,,,,,,,,,,,,,BB_190,8,,,,,,,,,,,,,,,,
2,97,BB_71,1,F,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_71,5,,,,,,,,,,,,,,,,
2,97,BB_71,2,,,,,,,,,,,,,,,,,BB_71,6,,,,,,,,,,,,,,,,
2,97,BB_71,3,,,,,,,,,,,,,,,,,BB_71,7,,,,,,,,,,,,,,,,
2,97,BB_71,4,,,,,,,,,,,,,,,,,BB_71,8,,,,,,,,,,,,,,,,
2,98,BB_110,1,,,,,,,,,,,,,,,,,BB_110,5,F,,,2022-03-11,2022-03-18,,,,,,,,,,,2022-03-18
2,98,BB_110,2,,,,,,,,,,,,,,,,,BB_110,6,,,,,,,,,,,,,,,,
2,98,BB_110,3,,,,,,,,,,,,,,,,,BB_110,7,,,,,,,,,,,,,,,,
2,98,BB_110,4,,,,,,,,,,,,,,,,,BB_110,8,,,,,,,,,,,,,,,,
2,98,BB_86,1,,,,,2022-03-18,,,,,,,,,,,2022-03-18,BB_86,5,,,,,,,,,,,,,,,,
2,98,BB_86,2,,,,,,,,,,,,,,,,,BB_86,6,,,,,,,,,,,,,,,,
2,98,BB_86,3,F,,,,,,2022-04-02,2022-04-08,,,,,,,,2022-04-08,BB_86,7,,,,,,2022-03-25,,,,,,,,,,2022-03-25
2,98,BB_86,4,,,,,,,,,,,,,,,,,BB_86,8,,,,,2022-03-18,,,,,,,,,,,
2,99,BB_205 A,1,,,,,,,,,,,,,,,,,BB_205 A,5,,,,,,,,,,,,,,,,
2,99,BB_205 A,2,,,,,,,,,,,,,,,,,BB_205 A,6,F,,,,2022-03-18,,2022-04-02,,,,,,,,,2022-04-02
2,99,BB_205 A,3,,,,,,,,,,,,,,,,,BB_205 A,7,,,,,,,,,,,,,,,,
2,99,BB_205 A,4,,,,,,,,,,,,,,,,,BB_205 A,8,,,,,,,,,,,,,,,,
2,99,BB_59,1,,,,,,,,,,,,,,,,,BB_59,5,,2022-02-25,,,,,,2022-04-08,,,,,,,,
2,99,BB_59,2,F,,,2022-03-11,,2022-03-25,2022-04-02,,,,,,,,,2022-03-11,BB_59,6,,,,,,,,,,,,,,,,
2,99,BB_59,3,,,,,,,,,,,,,,,,,BB_59,7,,,,,,,,,,,,,,,,
2,99,BB_59,4,,,,,,,,,,,,,,,,,BB_59,8,,,,,,,,,,,,,,,,
2,99,BB_35,1,,,,,,,,,,,,,,,,,BB_35,5,F,,,,,,,,,,,,,,,
2,99,BB_35,2,,,,,,,,,,,,,,,,,BB_35,6,,,,,,,,,,,,,,,,
2,99,BB_35,3,,,,,,,,,,,,,,,,,BB_35,7,,,,,,,,,,,,,,,,
2,99,BB_35,4,,,,,,,,,,,,,,,,,BB_35,8,,,,,,,,,,,,,,,,
2,99,BB_192,1,,,,,,,,,,,,,,,,,BB_192,5,,,,,,,,2022-04-08,,,,,,,,
2,99,BB_192,2,,,,,,2022-03-25,,,,,,,,,,2022-03-25,BB_192,6,,,,,,,,,,,,,,,,
2,99,BB_192,3,,,,,,,,,,,,,,,,,BB_192,7,,,,,,,,,,,,,,,,
2,99,BB_192,4,F,,,2022-03-11,2022-03-18,,,,,,,,,,,2022-03-11,BB_192,8,,,,,,,,,,,,,,,,
W2,100,BB_32,1,,,,,,,,,,,,,,,,,BB_32,5,,,,,,,,,,,,,,,,
W2,100,BB_32,2,,,,,,,,,,,,,,,,,BB_32,6,,,,,,,,,,,,,,,,
W2,100,BB_32,3,,,,,,,,,,,,,,,,,BB_32,7,,,,,,,,,,,,,,,,
W2,100,BB_32,4,,,,,,,,,dead 4/23,,,,,,,,BB_32,8,,,,,,,,,,,,,,,,
W2,100,BB_85,1,F,,,,2022-03-18,,,,,,,,,,,,BB_85,5,,,,,,,,,,,,,,,,
W2,100,BB_85,2,F,,,,,,2022-04-02,,,,,,,,,,BB_85,6,,,,,,,,,,,,,,,,
W2,100,BB_85,3,,,,,,,,,,,,,,,,,BB_85,7,,,,,,,,,,,,,,,,
W2,100,BB_85,4,,,,,,,,,,,,,,,,,BB_85,8,F,,,,,2022-03-25,,2022-04-08,,,,,,,,
W2,100,BB_161,1,,,,,,,,,,,,,,,,,BB_161,5,,,,,,,,,,,,,,,,
W2,100,BB_161,2,,,,,,,,,,,,,,,,,BB_161,6,,,,,,,,,,,,,,,,
W2,100,BB_161,3,,,,,,,,,,,,,,,,,BB_161,7,,,,,,,,,,,,,,,,
W2,100,BB_161,4,,,,,,,,,,,,,,,,,BB_161,8,,,,,,,,,,,,,,,,
2,101,BB_97,1,,,,,,,,,,,,,,,,,BB_97,5,,,,,,,,,,,,,,,,
2,101,BB_97,2,,,,,,,,,,,,,,,,,BB_97,6,,,,,,,,,,,,,,,,
2,101,BB_97,3,,,,,,,,,,,,,,,,,BB_97,7,,,,,,,,,,,,,,,,
2,101,BB_97,4,,,,,,,,,,,,,,,,,BB_97,8,,,,,,,,,,,,,,,,
2,101,BB_74,1,,,,,,,,,,,,,,,,,BB_74,5,,,,,,,,,,,,,,,,
2,101,BB_74,2,,,,,,,,,,,,,,,,,BB_74,6,,,,,,,,,,,,,,,,
2,101,BB_74,3,,,,,,,,,,,,,,,,,BB_74,7,,,,,,,,,,,,,,,,
2,101,BB_74,4,,,,,,,,,,,,,,,,,BB_74,8,,,,,,,,,,,,,,,,
2,101,BB_21,1,,,,,,,,,,,,,,,,,BB_21,5,,,,,,,,,,,,,,,,
2,101,BB_21,2,,,,,,,,,,,,,,,,,BB_21,6,,,,,,,,,,,,,,,,
2,101,BB_21,3,F,,,2022-03-11,,,,,,,,,,,,,BB_21,7,,,,,,,,,,,,,,,,
2,101,BB_21,4,,,,,2022-03-18,,,,,,,,,,,2022-03-18,BB_21,8,,,,,,,,,,,,,,,,
2,102,BB_89,1,,,,,,,,,,,,,,,,,BB_89,5,,,,,,,,,,,,,,,,
2,102,BB_89,2,,,,,,,,,,,,,,,,,BB_89,6,,,,,,,,,,,,,,,,
2,102,BB_89,3,,,,,,,,,,,,,,,,,BB_89,7,,,,,,,,,,,,,,,,
2,102,BB_89,4,,,,,,,,,dead 4/23,,,,,,,,BB_89,8,,,,,,,,,,,,,,,,
2,102,BB_183,1,,,,,,,,,,,,,,,,,BB_183,5,,,,,,,,,,,,,,,,
2,102,BB_183,2,,,,,,,,,,,,,,,,,BB_183,6,,,,,,,,,,,,,,,,
2,102,BB_183,3,,,,,,,,,,,,,,,,,BB_183,7,,,,,,,,,,,,,,,,
2,102,BB_183,4,F,,,,,2022-03-26,,,,,,,,,,,BB_183,8,,,,,,,,,,,,,,,,
2,102,BB_34,1,,,,,,,,,,,,,,,,,BB_34,5,,,,,,,,,,,,,,,,
2,102,BB_34,2,,,,,,,,,,,,,,,,,BB_34,6,,,,,,,,,,,,,,,,
2,102,BB_34,3,,,,,,,,,,,,,,,,,BB_34,7,,,,,,,,,,,,,,,,
2,102,BB_34,4,,,,,,,,,,,,,,,,,BB_34,8,,,,,,,,,,,,,,,,
2,103,BB_54,1,,,,,,,,,,,,,,,,,BB_54,5,,,,,,,,,,,,,,,,
2,103,BB_54,2,,,,,,,,,,,,,,,,,BB_54,6,,,,,,,,,,,,,,,,
2,103,BB_54,3,,,,,,,,,,,,,,,,,BB_54,7,F,,,,,,,2022-04-08,2022-04-23,2022-04-29,,,,,,2022-04-08
2,103,BB_54,4,,,,,,,2022-04-02,2022-04-08,,,,,,,,2022-04-02,BB_54,8,,,,,,,,,,,,,,,,
2,103,BB_215,1,,,,,,,,,,,,,,,,,BB_215,5,,,,,2022-03-18,,,,,,,,,,,
2,103,BB_215,2,F,,,,,,,,,2022-04-29,,,,,,,BB_215,6,,,,,,,,,,,,,,,,
2,103,BB_215,3,,,,,2022-03-18,,,,,,,,,,,,BB_215,7,,,,,,,,,,,,,,,,
2,103,BB_215,4,,,,,,,,,,,,,,,,,BB_215,8,,,,,,2022-03-26,,,,,,,,,,
2,103,BB_30,1,,,,,,,,,,,,,,,,,BB_30,5,,,,,,,,,,,,,,,,
2,103,BB_30,2,,,,,,,,,,,,,,,,,BB_30,6,F,,,,,,,,2022-04-23,,,,,,,
2,103,BB_30,3,,,,,,,,,,,,,,,,,BB_30,7,,,,,,,,,,,,,,,,
2,103,BB_30,4,,,,,,,,,,,,,,,,,BB_30,8,,,,,,,,,,,,,,,,
2,103,BB_181,1,,,,,,,,,,,,,,,,,BB_181,5,,,,,,,,,,,,,,,,
2,103,BB_181,2,F,,,,,,,,2022-04-23,,,,,,,,BB_181,6,,,,,,,,,,,,,,,,
2,103,BB_181,3,,,,,,,,,,,,,,,,,BB_181,7,,,,,,,,,,,,,,,,
2,103,BB_181,4,,,,,,,,,2022-04-23,,,,,,,,BB_181,8,,,,,,,,,,,,,,,,
2,104,BB_48,1,,,,,,,,,,,,,,,,,BB_48,5,,,,,,,,,,,,,,,,
2,104,BB_48,2,,,,,,,,,,,,,,,,,BB_48,6,,,,,,,,,,,,,,,,
2,104,BB_48,3,,,,,,,,,,,,,,,,,BB_48,7,,,,,,,,,,,,,,,,
2,104,BB_48,4,F,,,,,,,,2022-04-23,,,,,,,,BB_48,8,,,,,,,,,,,,,,,,
2,104,BB_46,1,,,,,,,,,,,,,,,,,BB_46,5,,,,,,,,,,,,,,,,
2,104,BB_46,2,,,,,,,,,,,,,,,,,BB_46,6,,,,,,,,,,,,,,,,
2,104,BB_46,3,,,,,,,,,,,,,,,,,BB_46,7,,,,,,,2022-04-02,,2022-04-23,,,,,,2022-05-19,2022-04-02
2,104,BB_46,4,F,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_46,8,,,,,,,,,2022-04-23,,,,,,,
2,104,BB_170,1,F,,,,,,2022-04-02,,,,,,,,,,BB_170,5,,,,,,,,,2022-04-23,,,,,,2022-05-19,
2,104,BB_170,2,,,,,,,,,,,,,,,,,BB_170,6,,,,,,,,2022-04-08,,,,,,,,
2,104,BB_170,3,,,,,,,,2022-04-08,,,,,,,,2022-04-08,BB_170,7,,,,,,,,,,,,,,,,
2,104,BB_170,4,,,,,,,,,,,,,,,,,BB_170,8,,,,,,,,,,,,,,,,
2,105,BB_123,1,,,,,,,,,,,,,,,,,BB_123,5,,,,,,,,,,,,,,,,
2,105,BB_123,2,,,,,,,,,,,,,,,,,BB_123,6,,,,,,,2022-04-02,,,,,,,,,
2,105,BB_123,3,,,,,,,2022-04-02,,,,,,,,,2022-04-02,BB_123,7,F,,,,,,2022-04-02,,,,,,,,,
2,105,BB_123,4,,,,,,,,,,,,,,,,,BB_123,8,,,,,,2022-03-26,2022-04-02,,,,,,,,,
3,106,BB_71,1,,,,,2022-03-18,2022-03-26,,,,,,,,,2022-05-12,,BB_71,5,,,,,,,,,,,,,,,,
3,106,BB_71,2,F,,,,,2022-03-26,2022-04-02,,,,,,,,,2022-03-26,BB_71,6,,,,,,,,,,,,,,,,
3,106,BB_71,3,,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_71,7,,,,,,,,,,,,,,,,
3,106,BB_71,4,,,,,,,,,,,,,,,,,BB_71,8,,,,,,,,,,,,,,,,
3,106,BB_103,1,,,,,2022-03-18,,,,,,,,,,,,BB_103,5,F,,,,,,2022-04-02,2022-04-08,,,,,,,,2022-04-02
3,106,BB_103,2,,,,,2022-03-18,2022-03-26,,,,,,,,,,,BB_103,6,,,,,,,2022-04-02,2022-04-08,,,,,,,2022-05-12,
3,106,BB_103,3,,,,,,,,,,,,,,,,,BB_103,7,,,,,,2022-03-26,,,,,,,,,,
3,106,BB_103,4,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_103,8,,,,,,,,,,,,,,,,
3,106,BB_72,1,,,,,,,,,,,,,,,,,BB_72,5,F,,,,,,2022-04-02,,,,,,,,,
3,106,BB_72,2,,,,,,,,,,,,,,,,,BB_72,6,,,,,,,,,,,,,,,,
3,106,BB_72,3,,,,,,,2022-04-02,,,,,,,,2022-05-12,2022-04-02,BB_72,7,,,,,,,,,,,,,,,,
3,106,BB_72,4,,,,,,,,,,,,,,,,,BB_72,8,,,,,,,2022-04-02,,,,,,,,,2022-04-02
3,107,BB_159,1,,,,,,,,,,,,,,,,,BB_159,5,,,,,,,,,,,,,,,,
3,107,BB_159,2,,,,,,,,,,,,,,,,,BB_159,6,,,,,,,,,,,,,,,,
3,107,BB_159,3,,,,,,,,,,,,,,,,,BB_159,7,,,,,,,,,,,,,,,,
3,107,BB_159,4,,,,,,,,,,,,,,,,,BB_159,8,,,,,,,,,,,,,,,,
3,107,BB_181,1,,,,,,,,,,,,,,,,,BB_181,5,,,,,,,,,,,,,,,,
3,107,BB_181,2,,,,,,,,,,,,,,,,,BB_181,6,,,,,,,,,,,,,,,,
3,107,BB_181,3,,,,,,,,,,,,,,,,,BB_181,7,,,,,,,,,,,,,,,,
3,107,BB_181,4,,,,,,,,,dear 4/23,,,,,,,,BB_181,8,,,,,,,,,,,,,,,,
3,107,BB_20,1,,,,,,2022-03-26,,,,,,,,,,,BB_20,5,,,,,,,,,,,,,,,,
3,107,BB_20,2,,,,,,2022-03-26,,,,,,,,,,,BB_20,6,,,,,2022-03-18,2022-03-26,,,,,,,,,,
3,107,BB_20,3,F,,,,,2022-03-26,2022-04-02,,,,,,,,,,BB_20,7,F,,,2022-03-11,2022-03-18,2022-03-26,,,,,,,,,,
3,107,BB_20,4,,,,,,2022-03-26,2022-04-02,2022-04-08,,,,,,,,,BB_20,8,F,,,,2022-03-18,2022-03-26,,,,,,,,,2022-05-12,
3,108,BB_215,1,,,,,,,,,,,,,,,,,BB_215,5,,,,,,,,,,,,,,,,
3,108,BB_215,2,,,,,,,,,,,,,,,,,BB_215,6,,,,,,,,,,,,,,,,
3,108,BB_215,3,,,,,,,,,,,,,,,,,BB_215,7,,,,,,,,,,,,,,,,
3,108,BB_215,4,,,,,,,,,,,,,,,,,BB_215,8,,,,,,,,,,,,,,,,
3,108,BB_204,1,,,,,,,,,,,,,,,,,BB_204,5,,,,,,,,,,,,,,,,
3,108,BB_204,2,,,,,,,,,,,,,,,,,BB_204,6,,2022-02-25,,,,,2022-04-02,2022-04-08,,,,,,,,
