Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
342,8,27,L,G2,HR_019,3,3,,,4/20,05/04,,,,5/17,4/20,,,,6/1,
342,8,27,L,G2,HR_019,4,,,,4/20,,,,,,,,,,,
342,8,27,L,G2,HR_019,5,,,,,,,,,,,,,,,
342,8,27,R,G2,HR_027,1,1,,,4/20,,,,,5/17,4/20,,,,6/1,
342,8,27,R,G2,HR_027,2,,,,,,,,,,,,,,,
342,8,27,R,G2,HR_027,3,,,,,,,,,,,,,,,
342,8,27,R,G2,HR_027,4,,,,4/20,,,,,,,,,,,
342,8,27,R,G2,HR_027,5,,,,4/20,,,,,,,,,,,
343,8,28,L,G1,HR_004,1,,,,,,,,,,,,,,,
343,8,28,L,G1,HR_004,2,2,,,4/20,,,,,,,,,,6/1,fitness chosen remotely
343,8,28,L,G1,HR_004,3,,,,,,,,,,,,,,,
343,8,28,L,G1,HR_004,4,,,,,,,,,,,,,,,
343,8,28,L,G1,HR_004,5,,,,,,,,,,,,,,,
343,8,28,R,G1,HR_158,1,,,,,,,,,,,,,,,
343,8,28,R,G1,HR_158,2,,,,,,,,,,,,,,,
343,8,28,R,G1,HR_158,3,,,,,,,,,,,,,,,
343,8,28,R,G1,HR_158,4,,,,,,,,,,,,,,,
343,8,28,R,G1,HR_158,5,,,,,,,,,,,,,,,
344,8,29,L,G1,HR_035,1,,,,,,,,,,,,,,,
344,8,29,L,G1,HR_035,2,,,,4/20,,,,,,,,,,,
344,8,29,L,G1,HR_035,3,,,,4/20,,,,,5/17,4/20,,,,,
344,8,29,L,G1,HR_035,4,,,,,,,,,,,,,,,
344,8,29,L,G1,HR_035,5,5,,,4/20,,,,,,,,,,5/16,
344,8,29,R,G2,HR_164,1,,,,4/20,,,,,,,,,,,
344,8,29,R,G2,HR_164,2,2,,4/5/23,4/20,,,,,5/17,4/5/23,,,,6/1,
344,8,29,R,G2,HR_164,3,,,,4/20,,,,,,,,,,,
344,8,29,R,G2,HR_164,4,,,,,,,,,,,,,,,
344,8,29,R,G2,HR_164,5,,,,,,,,,,,,,,,
345,8,30,L,G1,HR_123,1,,,,4/20,,,,,,,,,,,
345,8,30,L,G1,HR_123,2,,,,4/20,05/04,,,,,4/20,1,,,,
345,8,30,L,G1,HR_123,3,,,,,,,,,,,,,,,
345,8,30,L,G1,HR_123,4,,,,4/20,05/04,,,,5/5,,1,,,,
345,8,30,L,G1,HR_123,5,5,,,4/20,05/04,,,,,05/04,1,,,6/1,
345,8,30,R,G1,HR_070,1,,,,,,,,,,,,,,,
345,8,30,R,G1,HR_070,2,2,,,4/20,05/04,,,,5/17,4/20,2,,,6/1,
345,8,30,R,G1,HR_070,3,,,,,,,,,,,,,,,
345,8,30,R,G1,HR_070,4,,,,,,,,,,,,,,,
345,8,30,R,G1,HR_070,5,,,,4/20,,,,,,,,,,,
346,8,31,L,G1,HR_190,1,,,,,,,,,,,,,,,
346,8,31,L,G1,HR_190,2,,,,,,,,,,,,,,,
346,8,31,L,G1,HR_190,3,,,,4/20,,,,,,,,,,,
346,8,31,L,G1,HR_190,4,,,,4/20,,,,,,,,,,,
346,8,31,L,G1,HR_190,5,5,,,4/20,,,,,,4/20,,,,5/16,
346,8,31,R,G2,HR_153,1,1,,,4/20,,,,,,,,,,6/1,
346,8,31,R,G2,HR_153,2,,,,,,,,,,,,,,,
346,8,31,R,G2,HR_153,3,,,,,,,,,,,,,,,
346,8,31,R,G2,HR_153,4,,,,,,,,,,,,,,,
346,8,31,R,G2,HR_153,5,,,,4/20,,,,,,,,,,,
347,8,32,L,G2,HR_032,1,,,,,,,,,,,,,,,
347,8,32,L,G2,HR_032,2,2,,,4/20,,,,,,4/20,,,,6/1,
347,8,32,L,G2,HR_032,3,,,,,,,,,,,,,,,
347,8,32,L,G2,HR_032,4,,,,,,,,,,,,,,,
347,8,32,L,G2,HR_032,5,,,,4/20,,,,,,,,,,,
347,8,32,R,G2,HR_056,1,,,4/5/23,4/20,,,,,,4/5/23,,,,,
347,8,32,R,G2,HR_056,2,,,,4/20,,,,,,,,,,,
347,8,32,R,G2,HR_056,3,,,,,,,,,,,,,,,
347,8,32,R,G2,HR_056,4,4,,,4/20,,,,,,4/20,,,,5/16,
347,8,32,R,G2,HR_056,5,,,,,,,,,,,,,,,
348,8,33,L,G2,HR_175,1,,,,4/20,05/04,,,,5/5,,1,,,,
348,8,33,L,G2,HR_175,2,2,,,4/20,05/04,,,,,4/20,1,,,6/1,
348,8,33,L,G2,HR_175,3,,,,4/20,05/04,,,,,,1,,,,
348,8,33,L,G2,HR_175,4,,,,,,,,,,,,,,,
348,8,33,L,G2,HR_175,5,,,,,,,,,,,,,,,
348,8,33,R,G1,HR_126,1,,,4/5/23,4/20,,,,,,4/5/23,,,,,
348,8,33,R,G1,HR_126,2,2,,,4/20,05/04,,,,5/17,,3,,,6/1,
348,8,33,R,G1,HR_126,3,,,,4/20,,,,,,,,,,,
348,8,33,R,G1,HR_126,4,,,,4/20,,,,,,,,,,,
348,8,33,R,G1,HR_126,5,,,,4/20,,,,,,,,,,,
349,8,34,L,G2,HR_169,1,1,,,4/20,,,,,,4/20,,,,5/16,
349,8,34,L,G2,HR_169,2,,,,4/20,,,,,,,,,,,
349,8,34,L,G2,HR_169,3,,,,,,,,,,,,,,,
349,8,34,L,G2,HR_169,4,,,,4/20,,,,,,,,,,,
349,8,34,L,G2,HR_169,5,,,,,,,,,,,,,,,
349,8,34,R,G1,HR_124,1,,,,,,,,,,,,,,,
349,8,34,R,G1,HR_124,2,,,,,,,,,,,,,,,
349,8,34,R,G1,HR_124,3,,,,,,,,,,,,,,,
349,8,34,R,G1,HR_124,4,,,,4/20,,,,,,,,,,,
349,8,34,R,G1,HR_124,5,5,,,4/20,,,,,,4/20,,,,5/16,
350,8,35,L,G2,HR_119,1,,,,4/20,,,,,,,,,,,
350,8,35,L,G2,HR_119,2,,,,4/20,,,,,,,,,,,
350,8,35,L,G2,HR_119,3,,,,,,,,,,,,,,,
350,8,35,L,G2,HR_119,4,,,,,,,,,,,,,,,
350,8,35,L,G2,HR_119,5,,,,4/20,,,,,,,,,,,
350,8,35,R,G1,HR_183,1,,,,4/20,,,,,,,,,,,
350,8,35,R,G1,HR_183,2,,,,4/20,,,,,,,,,,,
350,8,35,R,G1,HR_183,3,3,,,4/20,,,,,,4/20,,,,5/16,
350,8,35,R,G1,HR_183,4,,,,,,,,,,,,,,,
350,8,35,R,G1,HR_183,5,,,,4/20,,,,,,,,,,,
351,8,36,L,G2,HR_006,1,1,,,4/20,,,,,,4/20,,,,6/1,
351,8,36,L,G2,HR_006,2,,,,,,,,,,,,,,,
351,8,36,L,G2,HR_006,3,,,,,,,,,,,,,,,
351,8,36,L,G2,HR_006,4,,,,,,,,,,,,,,,
351,8,36,L,G2,HR_006,5,,,,,,,,,,,,,,,
351,8,36,R,G1,HR_131,1,,,,,,,,,,,,,,,
351,8,36,R,G1,HR_131,2,2,,,4/20,,,,,,,,,,6/14,fitness chosen remotely
351,8,36,R,G1,HR_131,3,,,,,,,,,,,,,,,
351,8,36,R,G1,HR_131,4,,,,,,,,,,,,,,,
351,8,36,R,G1,HR_131,5,,,,,,,,,,,,,,,
352,8,37,L,G2,HR_152,1,,,,4/20,,,,,,,,,,,
352,8,37,L,G2,HR_152,2,,,,4/20,,,,,,,,,,,
352,8,37,L,G2,HR_152,3,,,,,,,,,,,,,,,
352,8,37,L,G2,HR_152,4,,,,4/20,,,,,5/17,,,,,,
352,8,37,L,G2,HR_152,5,5,,,4/20,,,,,,4/20,,,,5/16,
352,8,37,R,G2,HR_064,1,,,,4/20,,,,,,,,,,,
352,8,37,R,G2,HR_064,2,,,,,,,,,,,,,,,
352,8,37,R,G2,HR_064,3,,,,4/20,,,,,,,,,,,
352,8,37,R,G2,HR_064,4,4,,,4/20,,,,,,4/20,,,,5/16,
352,8,37,R,G2,HR_064,5,,,,4/20,,,,,,,,,,,
353,8,38,L,G1,HR_107,1,,,,4/20,,,,,,,,,,,
353,8,38,L,G1,HR_107,2,,,,4/20,,,,,,,,,,,
353,8,38,L,G1,HR_107,3,3,,,4/20,,,,,,4/20,,,,5/16,
353,8,38,L,G1,HR_107,4,,,,4/20,,,,,,,,,,,
353,8,38,L,G1,HR_107,5,,,,4/20,,,,,,,,,,,
353,8,38,R,G2,HR_111,1,1,,,4/20,,,,,,4/20,,,,5/16,
353,8,38,R,G2,HR_111,2,,,,4/20,,,,,,,,,,,
353,8,38,R,G2,HR_111,3,,,,4/20,,,,,,,,,,,
353,8,38,R,G2,HR_111,4,,,,4/20,,,,,,,,,,,
353,8,38,R,G2,HR_111,5,,,,,,,,,,,,,,,
354,8,39,L,G2,HR_064,1,,,,,,,,,,,,,,,
354,8,39,L,G2,HR_064,2,,,,,,,,,,,,,,,
354,8,39,L,G2,HR_064,3,,,,4/20,,,,,,4/20,,,,,
354,8,39,L,G2,HR_064,4,,,,4/20,,,,,,,,,,,
354,8,39,L,G2,HR_064,5,5,,,4/20,,,,,,,,,,5/16,
354,8,39,R,G1,HR_044,1,,,,4/20,,,,,,,,,,,
354,8,39,R,G1,HR_044,2,2,,,4/20,,,,,,4/20,,,,6/1,
354,8,39,R,G1,HR_044,3,,,,4/20,,,,,,,,,,,
354,8,39,R,G1,HR_044,4,,,,4/20,,,,,5/17,,,,,,
354,8,39,R,G1,HR_044,5,,,,4/20,,,,,,,,,,,
355,8,40,L,G2,HR_178,1,,,,,,,,,,,,,,,
355,8,40,L,G2,HR_178,2,,,,,,,,,,,,,,,
355,8,40,L,G2,HR_178,3,3,,,,,,,,,,,,,5/16,
355,8,40,L,G2,HR_178,4,,,,,,,,,,,,,,,
355,8,40,L,G2,HR_178,5,,,,,,,,,,,,,,,
355,8,40,R,G1,HR_062,1,,,,4/20,,,,,5/17,,,,,,
355,8,40,R,G1,HR_062,2,,,,,,,,,,,,,,,
355,8,40,R,G1,HR_062,3,,,,4/20,,,,,,,,,,,
355,8,40,R,G1,HR_062,4,,,,4/20,,,,,,,,,,,
355,8,40,R,G1,HR_062,5,5,,,4/20,,,,,,4/20,,,,5/16,
356,8,41,L,G2,HR_101,1,,,,,,,,,,,,,,,
356,8,41,L,G2,HR_101,2,,,,,,,,,,,,,,,
356,8,41,L,G2,HR_101,3,,,,,,,,,,,,,,,
356,8,41,L,G2,HR_101,4,4,,,4/20,,,,,,,,,,6/1,
356,8,41,L,G2,HR_101,5,,,,,,,,,,,,,,,
356,8,41,R,G2,HR_175,1,,,,,,,,,,,,,,,
356,8,41,R,G2,HR_175,2,,,,,,,,,,,,,,,
356,8,41,R,G2,HR_175,3,,,,,,,,,,,,,,,
356,8,41,R,G2,HR_175,4,,,,4/20,,,,,,,,,,,
356,8,41,R,G2,HR_175,5,5,,,4/20,,,,,,,,,,6/1,
357,8,42,L,G1,HR_129,1,,,,,,,,,,,,,,,
357,8,42,L,G1,HR_129,2,2,,,4/20,,,,,,4/20,,,,,"fitness chosen remotely, 6/14 no living plants"
357,8,42,L,G1,HR_129,3,,,,,,,,,,,,,,,
357,8,42,L,G1,HR_129,4,,,,,,,,,,,,,,,
357,8,42,L,G1,HR_129,5,,,,,,,,,,,,,,,
357,8,42,R,G1,HR_152,1,,,,4/20,,,,,,,,,,,
357,8,42,R,G1,HR_152,2,,,,4/20,,,,,,,,,,,
357,8,42,R,G1,HR_152,3,,,,,,,,,,,,,,,
357,8,42,R,G1,HR_152,4,,,,4/20,,,,,,,,,,,
357,8,42,R,G1,HR_152,5,5,,,4/20,,,,,,,,,,5/16,
358,8,43,L,G1,HR_027,1,,,,,,,,,,,,,,,
358,8,43,L,G1,HR_027,2,,,,4/20,,,,,,,,,,,
358,8,43,L,G1,HR_027,3,,,,4/20,,,,,,,,,,,
358,8,43,L,G1,HR_027,4,4,,,4/20,,,,,,4/20,,,,6/1,
358,8,43,L,G1,HR_027,5,,,,4/20,,,,,,,,,,,
358,8,43,R,G2,HR_146,1,,,,,,,,,,,,,,,
358,8,43,R,G2,HR_146,2,,,,,,,,,,,,,,,
358,8,43,R,G2,HR_146,3,,,,,,,,,,,,,,,
358,8,43,R,G2,HR_146,4,4,,,4/20,,,,,,,,,,6/1,fitness chosen remotely
358,8,43,R,G2,HR_146,5,,,,,,,,,,,,,,,
359,8,44,L,G2,HR_085,1,,,,4/20,,,,,,,,,,,
359,8,44,L,G2,HR_085,2,,,,,,,,,,,,,,,
359,8,44,L,G2,HR_085,3,,,,4/20,,,,,,,,,,,
359,8,44,L,G2,HR_085,4,4,,,4/20,,,,,,4/20,,,,5/16,
359,8,44,L,G2,HR_085,5,,,,,,,,,,,,,,,
359,8,44,R,G1,HR_083,1,1,,,4/20,,,,,,,,,,5/16,
359,8,44,R,G1,HR_083,2,,,,,,,,,,,,,,,
359,8,44,R,G1,HR_083,3,,,,4/20,,,,,,,,,,,
359,8,44,R,G1,HR_083,4,,,,4/20,,,,,,,,,,,
359,8,44,R,G1,HR_083,5,,,,,,,,,,,,,,,
360,8,45,L,G1,HR_033,1,1,,,4/20,,,,,,,,,,5/16,
360,8,45,L,G1,HR_033,2,,,,,,,,,,,,,,,
360,8,45,L,G1,HR_033,3,,,,,,,,,,,,,,,
360,8,45,L,G1,HR_033,4,,,,4/20,,,,,,,,,,,
360,8,45,L,G1,HR_033,5,,,,4/20,,,,,,,,,,,
360,8,45,R,G1,HR_028,1,,,,,,,,,,,,,,,
360,8,45,R,G1,HR_028,2,2,,,4/20,,,,,,4/20,,,,5/16,
360,8,45,R,G1,HR_028,3,,,,,,,,,,,,,,,
360,8,45,R,G1,HR_028,4,,,,,,,,,,,,,,,
360,8,45,R,G1,HR_028,5,,,,,,,,,,,,,,,
361,9,1,L,G1,HR_190,1,,,4/5/23,4/20,,,,,,,,,,,
361,9,1,L,G1,HR_190,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
361,9,1,L,G1,HR_190,3,,,4/5/23,4/20,,,,,,,,,,,
361,9,1,L,G1,HR_190,4,,,,,,,,,,,,,,,
361,9,1,L,G1,HR_190,5,,,4/5/23,4/20,,,,,,,,,,,
361,9,1,R,G1,HR_020,1,,,,4/20,,,,,,,,,,,
361,9,1,R,G1,HR_020,2,,,,,,,,,,,,,,,
361,9,1,R,G1,HR_020,3,3,,,4/20,,,,,,4/20,,,,6/1,
361,9,1,R,G1,HR_020,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
361,9,1,R,G1,HR_020,5,,,,,,,,,,,,,,,
362,9,2,L,G1,HR_001,1,,,,,,,,,,,,,,,
362,9,2,L,G1,HR_001,2,,,,,,,,,,,,,,,
362,9,2,L,G1,HR_001,3,3,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
362,9,2,L,G1,HR_001,4,,,,,,,,,,,,,,,
362,9,2,L,G1,HR_001,5,,,,4/20,,,,,,,,,,,
362,9,2,R,G2,HR_196,1,,,4/5/23,,,,,,,,,,,,
362,9,2,R,G2,HR_196,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
362,9,2,R,G2,HR_196,3,,,,,,,,,,,,,,,
362,9,2,R,G2,HR_196,4,,,4/5/23,4/20,,,,,,,,,,,
362,9,2,R,G2,HR_196,5,,,4/5/23,4/20,,,,,,,,,,,
363,9,3,L,G1,HR_115,1,,,,,,,,,,,,,,,
363,9,3,L,G1,HR_115,2,,,,,,,,,,,,,,,
363,9,3,L,G1,HR_115,3,,,,,,,,,,,,,,,
363,9,3,L,G1,HR_115,4,,,,,,,,,,,,,,,
363,9,3,L,G1,HR_115,5,,,,,,,,,,,,,,,
363,9,3,R,G1,HR_019,1,,,,,,,,,,,,,,,
363,9,3,R,G1,HR_019,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
363,9,3,R,G1,HR_019,3,,,,,,,,,,,,,,,
363,9,3,R,G1,HR_019,4,,,4/5/23,4/20,,,,,,,,,,,
363,9,3,R,G1,HR_019,5,,,,4/20,,,,,,,,,,,
364,9,4,L,G2,HR_148,1,,,,,,,,,,,,,,,
364,9,4,L,G2,HR_148,2,,,4/5/23,4/20,,,,,,,,,,,
364,9,4,L,G2,HR_148,3,,,4/5/23,4/20,,,,,,,,,,,
364,9,4,L,G2,HR_148,4,,,4/5/23,,,,,,,,,,,,
364,9,4,L,G2,HR_148,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
364,9,4,R,G2,HR_086,1,1,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
364,9,4,R,G2,HR_086,2,,,,,,,,,,,,,,,
364,9,4,R,G2,HR_086,3,,,4/5/23,4/20,,,,,,,,,,,
364,9,4,R,G2,HR_086,4,,,4/5/23,4/20,,,,,,,,,,,
364,9,4,R,G2,HR_086,5,,,,,,,,,,,,,,,
365,9,5,L,G2,HR_035,1,,,,,,,,,,,,,,,
365,9,5,L,G2,HR_035,2,,,4/5/23,4/20,,,,,,4/5/23,,,,,
365,9,5,L,G2,HR_035,3,3,,,4/20,,,,,,,,,,6/1,
365,9,5,L,G2,HR_035,4,,,4/5/23,,,,,,,,,,,,
365,9,5,L,G2,HR_035,5,,,4/5/23,4/20,,,,,,,,,,,
365,9,5,R,G1,HR_039,1,,,4/5/23,4/20,,,,,,,,,,,
365,9,5,R,G1,HR_039,2,,,,,,,,,,,,,,,
365,9,5,R,G1,HR_039,3,,,,,,,,,,,,,,,
365,9,5,R,G1,HR_039,4,4,,4/5/23,4/20,05/04,,,,,4/5/23,1,,,6/1,
365,9,5,R,G1,HR_039,5,,,4/5/23,4/20,,,,,,,,,,,
366,9,6,L,G2,HR_034,1,,,4/5/23,4/20,,,,,,,,,,,
366,9,6,L,G2,HR_034,2,,,4/5/23,4/20,,,,,,,,,,,
366,9,6,L,G2,HR_034,3,,,4/5/23,4/20,,,,,,,,,,,
366,9,6,L,G2,HR_034,4,,,4/5/23,4/20,,,,,05/17,,,,,,
366,9,6,L,G2,HR_034,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
366,9,6,R,G1,HR_086,1,,,,,,,,,,,,,,,nothing survived
366,9,6,R,G1,HR_086,2,,,,,,,,,,,,,,,
366,9,6,R,G1,HR_086,3,,,,,,,,,,,,,,,
366,9,6,R,G1,HR_086,4,,,,,,,,,,,,,,,
366,9,6,R,G1,HR_086,5,,,,,,,,,,,,,,,
367,9,7,L,G1,HR_025,1,,,,,,,,,,,,,,,
367,9,7,L,G1,HR_025,2,,,4/5/23,4/20,,,,,05/17,,,,,,
367,9,7,L,G1,HR_025,3,3,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
367,9,7,L,G1,HR_025,4,,,,,,,,,,,,,,,
367,9,7,L,G1,HR_025,5,,,4/5/23,4/20,,,,,,,,,,,
367,9,7,R,G2,HR_080,1,,,,4/20,,,,,,,,,,,
367,9,7,R,G2,HR_080,2,2,,4/5/23,4/20,,,,,,,,,,5/16,
367,9,7,R,G2,HR_080,3,,,,,,,,,,,,,,,
367,9,7,R,G2,HR_080,4,,,4/5/23,,,,,,,,,,,,
367,9,7,R,G2,HR_080,5,,,,,,,,,,,,,,,
368,9,8,L,G2,HR_021,1,1,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
368,9,8,L,G2,HR_021,2,,,4/5/23,4/20,,,,,,,,,,,
368,9,8,L,G2,HR_021,3,,,4/5/23,4/20,05/04,,,,,,1,,,,
368,9,8,L,G2,HR_021,4,,,4/5/23,4/20,,,,,,,,,,,
368,9,8,L,G2,HR_021,5,,,4/5/23,4/20,,,,,,,,,,,
368,9,8,R,G1,HR_118,1,,,4/5/23,4/20,,,,,,,,,,,
368,9,8,R,G1,HR_118,2,,,,,,,,,,,,,,,
368,9,8,R,G1,HR_118,3,3,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
368,9,8,R,G1,HR_118,4,,,4/5/23,4/20,05/04,,,,05/17,,,,,,
368,9,8,R,G1,HR_118,5,,3/23,4/5/23,4/20,,,,,,3/23,,,,,
369,9,9,L,G1,HR_032,1,,,4/5/23,4/20,05/04,,,,,,,,,,
369,9,9,L,G1,HR_032,2,,,4/5/23,4/20,,,,,05/17,,,,,,
369,9,9,L,G1,HR_032,3,,,4/5/23,4/20,05/04,,,,,,,,,,
369,9,9,L,G1,HR_032,4,,,,,,,,,,,,,,,
369,9,9,L,G1,HR_032,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
369,9,9,R,G1,HR_009,1,,,4/5/23,4/20,,,,,,,,,,,
369,9,9,R,G1,HR_009,2,,,4/5/23,4/20,,,,,,,,,,,
369,9,9,R,G1,HR_009,3,,,,,,,,,,,,,,,
369,9,9,R,G1,HR_009,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
369,9,9,R,G1,HR_009,5,,3/23,4/5/23,4/20,,,,,,3/23,,,,,
370,9,10,L,G2,HR_015,1,,,4/5/23,4/20,,,,,05/17,,,,,,
370,9,10,L,G2,HR_015,2,,,,,,,,,,,,,,,
370,9,10,L,G2,HR_015,3,,,,4/20,,,,,,,,,,,
370,9,10,L,G2,HR_015,4,,,,4/20,,,,,,,,,,,
370,9,10,L,G2,HR_015,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/15,
370,9,10,R,G2,HR_137,1,1,,,4/20,,,,,,,,,,6/1,
370,9,10,R,G2,HR_137,2,,,4/5/23,4/20,05/04,,,,,,2,,,,
370,9,10,R,G2,HR_137,3,,,4/5/23,4/20,,,,,05/17,,,,,,
370,9,10,R,G2,HR_137,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
370,9,10,R,G2,HR_137,5,,,4/5/23,4/20,,,,,,,,,,,
371,9,11,L,G1,HR_064,1,,,4/5/23,4/20,,,,,,,,,,,
371,9,11,L,G1,HR_064,2,,,4/5/23,4/20,,,,,,,,,,,
371,9,11,L,G1,HR_064,3,,,4/5/23,,,,,,,,,,,,
371,9,11,L,G1,HR_064,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
371,9,11,L,G1,HR_064,5,,,4/5/23,4/20,,,,,,,,,,,
371,9,11,R,G2,HR_105,1,,,,4/20,,,,,,,,,,,
371,9,11,R,G2,HR_105,2,,,4/5/23,4/20,,,,,,,,,,,
371,9,11,R,G2,HR_105,3,,,4/5/23,4/20,,,,,,,,,,,
371,9,11,R,G2,HR_105,4,,,4/5/23,4/20,,,,,,,,,,,
371,9,11,R,G2,HR_105,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
372,9,12,L,G2,HR_114,1,,,,4/20,,,,,,,,,,,
372,9,12,L,G2,HR_114,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
372,9,12,L,G2,HR_114,3,,,,,,,,,,,,,,,
372,9,12,L,G2,HR_114,4,,,,,,,,,,,,,,,
372,9,12,L,G2,HR_114,5,,,4/5/23,4/20,,,,,,,,,,,
372,9,12,R,G1,HR_062,1,,,,,,,,,,,,,,,
372,9,12,R,G1,HR_062,2,,,,,,,,,,,,,,,
372,9,12,R,G1,HR_062,3,,,,,,,,,,,,,,,
372,9,12,R,G1,HR_062,4,,,,,,,,,,,,,,,
372,9,12,R,G1,HR_062,5,,,,,,,,,,,,,,,
373,9,13,L,G2,HR_053,1,1,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
373,9,13,L,G2,HR_053,2,,,,4/20,,,,,,,,,,,
373,9,13,L,G2,HR_053,3,,,4/5/23,4/20,,,,,,,,,,,
373,9,13,L,G2,HR_053,4,,3/23,4/5/23,4/20,,,,,,3/23,,,,,
373,9,13,L,G2,HR_053,5,,,,4/20,,,,,,,,,,,
373,9,13,R,G1,HR_139,1,,,4/5/23,4/20,,,,,,,,,,,
373,9,13,R,G1,HR_139,2,,,,,,,,,,,,,,,
373,9,13,R,G1,HR_139,3,3,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
373,9,13,R,G1,HR_139,4,,,,,,,,,,,,,,,
373,9,13,R,G1,HR_139,5,,,,,,,,,,,,,,,
374,9,14,L,G1,HR_161,1,1,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,
374,9,14,L,G1,HR_161,2,,,,4/20,,,,,,,,,,,
374,9,14,L,G1,HR_161,3,,,4/5/23,4/20,,,,,5/5,,,,,,
374,9,14,L,G1,HR_161,4,,,4/5/23,4/20,,,,,,,,,,,
374,9,14,L,G1,HR_161,5,,,4/5/23,4/20,,,,,,,,,,,
374,9,14,R,G2,HR_159,1,,,4/5/23,4/20,,,,,,,,,,,
374,9,14,R,G2,HR_159,2,,,,,,,,,,,,,,,
374,9,14,R,G2,HR_159,3,,,,,,,,,,,,,,,
374,9,14,R,G2,HR_159,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
374,9,14,R,G2,HR_159,5,,,,,,,,,,,,,,,
375,9,15,L,G2,HR_115,1,,,4/5/23,4/20,,,,,,,,,,,
375,9,15,L,G2,HR_115,2,,,,,,,,,,,,,,,
375,9,15,L,G2,HR_115,3,,,,,,,,,,,,,,,
375,9,15,L,G2,HR_115,4,,,,4/20,,,,,,,,,,,ours?
375,9,15,L,G2,HR_115,5,5,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
375,9,15,R,G2,HR_092,1,,,,,,,,,,,,,,,
375,9,15,R,G2,HR_092,2,,,4/5/23,4/20,,,,,,,,,,,
375,9,15,R,G2,HR_092,3,,,4/5/23,4/20,,,,,,,,,,,
375,9,15,R,G2,HR_092,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
375,9,15,R,G2,HR_092,5,,,4/5/23,4/20,,,,,,,,,,,
376,9,16,L,G2,HR_174,1,,,,,,,,,,,,,,,
376,9,16,L,G2,HR_174,2,,,,,,,,,,,,,,,
376,9,16,L,G2,HR_174,3,,,,4/20,,,,,,,,,,,
376,9,16,L,G2,HR_174,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,6/14,fitness chosen remotely
376,9,16,L,G2,HR_174,5,,,,,,,,,,,,,,,
376,9,16,R,G2,HR_116,1,,,4/5/23,4/20,,,,,,,,,,,
376,9,16,R,G2,HR_116,2,2,,4/5/23,4/20,,,,,,4/5/23,,,,5/16,
376,9,16,R,G2,HR_116,3,,,,,,,,,,,,,,,
376,9,16,R,G2,HR_116,4,,,4/5/23,4/20,,,,,,,,,,,
376,9,16,R,G2,HR_116,5,,,4/5/23,,,,,,,,,,,,
377,9,17,L,G1,HR_133,1,,,,,,,,,,,,,,,
377,9,17,L,G1,HR_133,2,,,,,,,,,,,,,,,
377,9,17,L,G1,HR_133,3,,,,4/20,,,,,,,,,,,
377,9,17,L,G1,HR_133,4,4,,4/5/23,4/20,,,,,,4/5/23,,,,6/1,fitness chosen remotely
377,9,17,L,G1,HR_133,5,,,,,,,,,,,,,,,
377,9,17,R,G2,HR_038,1,1,,4/5/23,4/20,,,,,,4/20,,,,,
377,9,17,R,G2,HR_038,2,,,4/5/23,4/20,,,,,,,,,,,
377,9,17,R,G2,HR_038,3,,,,,,,,,,,,,,6/14,
377,9,17,R,G2,HR_038,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
377,9,17,R,G2,HR_038,5,,,,,,,,,,,,,,,
378,9,18,L,G2,HR_103,1,,,4/5/23,,,,,,,,,,,,
378,9,18,L,G2,HR_103,2,,,4/5/23,4/20,,,,,,,,,,,
378,9,18,L,G2,HR_103,3,3,,4/5/23,,,,,,,,,,,5/16,
378,9,18,L,G2,HR_103,4,,,4/5/23,4/20,,,,,,4/5/23,,,,,
378,9,18,L,G2,HR_103,5,,,4/5/23,4/20,,,,,,,,,,,
