Sequence,Transect,Segment,side,Gen,Recipient,Plant_ID,Fit_plant,FD_01,FD_02,FD_03,FD_04,FD_05,FD_06,FD_07,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,Skeleton,Notes
232,7,18,R,G2,AC_159,1,,,,,,,,,,,,,,,
232,7,18,R,G2,AC_159,2,,,,,,,,,,,,,,,
232,7,18,R,G2,AC_159,3,,,,,,,,,,,,,,,
232,7,18,R,G2,AC_159,4,,,,,,,,,,,,,,,
232,7,18,R,G2,AC_159,5,,,,,,,,,,,,,,,
233,7,19,L,G2,AC_153,1,,,,,,,,,,,,,,,
233,7,19,L,G2,AC_153,2,,,,,,,,,,,,,,,
233,7,19,L,G2,AC_153,3,,,,,,,,,,,,,,,
233,7,19,L,G2,AC_153,4,,,,,,,,,,,,,,,
233,7,19,L,G2,AC_153,5,,,,,,,,,,,,,,,
233,7,19,R,G2,AC_155,1,,,4/28/2023,5/12/2023,,,,,,,,,,,
233,7,19,R,G2,AC_155,2,2,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/9/2023,
233,7,19,R,G2,AC_155,3,,,,,,,,,,,,,,,
233,7,19,R,G2,AC_155,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
233,7,19,R,G2,AC_155,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
234,7,20,L,G2,AC_110,1,,,4/28/2023,5/12/2023,,,,,,,,,,,
234,7,20,L,G2,AC_110,2,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
234,7,20,L,G2,AC_110,3,,,,,,,,,,,,,,,
234,7,20,L,G2,AC_110,4,,,,,,,,,,,,,,,
234,7,20,L,G2,AC_110,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,5,,,6/9/2023,
234,7,20,R,G1,AC_212,1,,,,,,,,,,,,,,,
234,7,20,R,G1,AC_212,2,,,,,,,,,,,,,,,
234,7,20,R,G1,AC_212,3,,,,,,,,,,,,,,,
234,7,20,R,G1,AC_212,4,,,,,,,,,,,,,,,
234,7,20,R,G1,AC_212,5,,,,,,,,,,,,,,,
235,7,21,L,G1,AC_017,1,,,,,,,,,,,,,,,
235,7,21,L,G1,AC_017,2,,,,,,,,,,,,,,,
235,7,21,L,G1,AC_017,3,,,,,,,,,,,,,,,
235,7,21,L,G1,AC_017,4,,,,,,,,,,,,,,,
235,7,21,L,G1,AC_017,5,,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,,
235,7,21,R,G2,AC_017,1,,,4/28/2023,,,,,,5/12/2023,4/28/2023,,,,,
235,7,21,R,G2,AC_017,2,,,,,,,,,,,,,,,
235,7,21,R,G2,AC_017,3,3,,4/28/2023,5/12/2023,,,,,,4/28/2023,2,,,5/26/2023,
235,7,21,R,G2,AC_017,4,,,4/28/2023,,,,,,,,,,,,
235,7,21,R,G2,AC_017,5,,,,,,,,,,,,,,,
236,7,22,L,G2,AC_051,1,1,,4/28/2023,,,,,,,,,,,5/26/2023,
236,7,22,L,G2,AC_051,2,,,,,,,,,,,,,,,
236,7,22,L,G2,AC_051,3,,,,,,,,,,,,,,,
236,7,22,L,G2,AC_051,4,,,,,,,,,,,,,,,
236,7,22,L,G2,AC_051,5,,,,,,,,,,,,,,,
236,7,22,R,G2,AC_086,1,,,,,,,,,,,,,,,
236,7,22,R,G2,AC_086,2,,,,,,,,,,,,,,,
236,7,22,R,G2,AC_086,3,,,,,,,,,,,,,,,
236,7,22,R,G2,AC_086,4,,,,,,,,,,,,,,,
236,7,22,R,G2,AC_086,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,4,,,6/9/2023,
237,7,23,L,G2,AC_104,1,1,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,1,,,6/9/2023,
237,7,23,L,G2,AC_104,2,,,,,,,,,,,,,,,
237,7,23,L,G2,AC_104,3,,,,,,,,,,,,,,,
237,7,23,L,G2,AC_104,4,,,,,,,,,,,,,,,
237,7,23,L,G2,AC_104,5,,,,,,,,,,,,,,,
237,7,23,R,G2,AC_057,1,,,,,,,,,,,,,,,
237,7,23,R,G2,AC_057,2,2,,4/28/2023,5/12/2023,,,,,,,0,,,6/22/2023,
237,7,23,R,G2,AC_057,3,,,,,,,,,,,,,,,
237,7,23,R,G2,AC_057,4,,,,,,,,,,,,,,,
237,7,23,R,G2,AC_057,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
238,7,24,L,G1,AC_218,1,,,4/28/2023,,,,,,,,,,,,
238,7,24,L,G1,AC_218,2,,,,,,,,,,,,,,,
238,7,24,L,G1,AC_218,3,,,,,,,,,,,,,,,
238,7,24,L,G1,AC_218,4,,,4/28/2023,,,,,,,,,,,,
238,7,24,L,G1,AC_218,5,5,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,1,,,6/9/2023,
238,7,24,R,G2,AC_081,1,1,,4/28/2023,,,,,,,,0,,,6/9/2023,
238,7,24,R,G2,AC_081,2,,,,,,,,,,,,,,,
238,7,24,R,G2,AC_081,3,,,,,,,,,,,,,,,
238,7,24,R,G2,AC_081,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
238,7,24,R,G2,AC_081,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
239,7,25,L,G1,AC_114,1,,,,,,,,,,,,,,,
239,7,25,L,G1,AC_114,2,2,,4/28/2023,,,,,,,,,,,6/9/2023,
239,7,25,L,G1,AC_114,3,,,,,,,,,,,,,,,
239,7,25,L,G1,AC_114,4,,,,,,,,,,,,,,,
239,7,25,L,G1,AC_114,5,,,,,,,,,,,,,,,
239,7,25,R,G2,AC_010,1,,,,,,,,,,,,,,,
239,7,25,R,G2,AC_010,2,,,,,,,,,,,,,,,
239,7,25,R,G2,AC_010,3,,,,,,,,,,,,,,,
239,7,25,R,G2,AC_010,4,,,,,,,,,,,,,,,
239,7,25,R,G2,AC_010,5,,,,,,,,,,,,,,,
240,7,26,L,G2,AC_082,1,,,,,,,,,,,,,,,
240,7,26,L,G2,AC_082,2,,,,,,,,,,,,,,,
240,7,26,L,G2,AC_082,3,,,,,,,,,,,,,,,
240,7,26,L,G2,AC_082,4,,,,,,,,,,,,,,,
240,7,26,L,G2,AC_082,5,,,,,,,,,,,,,,,
240,7,26,R,G1,AC_092,1,,,,,,,,,,,,,,,
240,7,26,R,G1,AC_092,2,,,,,,,,,,,,,,,
240,7,26,R,G1,AC_092,3,,,,,,,,,,,,,,,
240,7,26,R,G1,AC_092,4,,,,,,,,,,,,,,,
240,7,26,R,G1,AC_092,5,5,,4/28/2023,,,,,,,,0,,,5/26/2023,
241,7,27,L,G2,AC_203,1,,,,,,,,,,,,,,,
241,7,27,L,G2,AC_203,2,,,,,,,,,,,,,,,
241,7,27,L,G2,AC_203,3,,,,,,,,,,,,,,,
241,7,27,L,G2,AC_203,4,,,,,,,,,,,,,,,
241,7,27,L,G2,AC_203,5,,,,,,,,,,,,,,,
241,7,27,R,G2,AC_017,1,,,,,,,,,,,,,,,
241,7,27,R,G2,AC_017,2,,,,,,,,,,,,,,,
241,7,27,R,G2,AC_017,3,,,,,,,,,,,,,,,
241,7,27,R,G2,AC_017,4,,,,,,,,,,,,,,,
241,7,27,R,G2,AC_017,5,5,,4/28/2023,5/12/2023,,,,,,,1,,,6/9/2023,
242,7,28,L,G1,AC_151,1,1,,,5/12/2023,,,,,,,0,,,6/8/2023,
242,7,28,L,G1,AC_151,2,,,,,,,,,,,,,,,
242,7,28,L,G1,AC_151,3,,,,,,,,,,,,,,,
242,7,28,L,G1,AC_151,4,,,,,,,,,,,,,,,
242,7,28,L,G1,AC_151,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
242,7,28,R,G2,AC_189,1,,,,,,,,,,,,,,,
242,7,28,R,G2,AC_189,2,2,,4/28/2023,,,6/9/2023,,,,6/9/2023,,,,6/22/2023,
242,7,28,R,G2,AC_189,3,,4/14/2023,4/28/2023,,,,,,5/12/2023,4/14/2023,,,,,
242,7,28,R,G2,AC_189,4,,,,,,,,,,,,,,,
242,7,28,R,G2,AC_189,5,,,,,,,,,,,,,,,
243,7,29,L,G2,AC_178,1,,,,,,,,,,,,,,,
243,7,29,L,G2,AC_178,2,,,,,,,,,,,,,,,
243,7,29,L,G2,AC_178,3,,,,,,,,,,,,,,,
243,7,29,L,G2,AC_178,4,4,,4/28/2023,,,,,,,,,,,6/9/2023,
243,7,29,L,G2,AC_178,5,,,,,,,,,,,,,,,
243,7,29,R,G1,AC_216,1,,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,,,,,
243,7,29,R,G1,AC_216,2,,,4/28/2023,5/12/2023,,,,,,,,,,,
243,7,29,R,G1,AC_216,3,,,,,,,,,,,,,,,
243,7,29,R,G1,AC_216,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
243,7,29,R,G1,AC_216,5,5,,4/28/2023,5/12/2023,,,,,,,1,,,6/9/2023,
244,7,30,L,G2,AC_096,1,1,,,,,,,,,,,,,5/26/2023,
244,7,30,L,G2,AC_096,2,,,,,,,,,,,,,,,
244,7,30,L,G2,AC_096,3,,,,,,,,,,,,,,,
244,7,30,L,G2,AC_096,4,,,,,,,,,,,,,,,
244,7,30,L,G2,AC_096,5,,,,,,,,,,,,,,,
244,7,30,R,G1,AC_192,1,,,,,,,,,,,,,,,
244,7,30,R,G1,AC_192,2,,,,,,,,,,,,,,,
244,7,30,R,G1,AC_192,3,,,,,,,,,,,,,,,
244,7,30,R,G1,AC_192,4,,,,,,,,,,,,,,,
244,7,30,R,G1,AC_192,5,,,,,,,,,,,,,,,
245,7,31,L,G2,AC_114,1,,,,,,,,,,,,,,,
245,7,31,L,G2,AC_114,2,2,,4/28/2023,5/12/2023,,,,,,,0,,,5/26/2023,
245,7,31,L,G2,AC_114,3,,,,,,,,,,,,,,,
245,7,31,L,G2,AC_114,4,,,,,,,,,,,,,,,
245,7,31,L,G2,AC_114,5,,,,,,,,,,,,,,,
245,7,31,R,G2,AC_123,1,,,,,,,,,,,,,,,
245,7,31,R,G2,AC_123,2,,,,,,,,,,,,,,,
245,7,31,R,G2,AC_123,3,3,4/14/2023,4/28/2023,,,,,,,4/14/2023,,,,6/9/2023,
245,7,31,R,G2,AC_123,4,,,4/28/2023,,,,,,,,,,,,
245,7,31,R,G2,AC_123,5,,,4/28/2023,5/12/2023,,,,,,,,,,,
246,7,32,L,G2,AC_083,1,,,4/28/2023,,,,,,,,,,,,
246,7,32,L,G2,AC_083,2,2,,4/28/2023,,,,,,,,,,,6/9/2023,
246,7,32,L,G2,AC_083,3,,,4/28/2023,,,,,,,,,,,,
246,7,32,L,G2,AC_083,4,,,4/28/2023,,,,,,,,,,,,
246,7,32,L,G2,AC_083,5,,,,,,,,,,,,,,,
246,7,32,R,G2,AC_034,1,,,4/28/2023,,,,,,,,,,,,
246,7,32,R,G2,AC_034,2,2,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,0,,,6/9/2023,
246,7,32,R,G2,AC_034,3,,,,,,,,,,,,,,,
246,7,32,R,G2,AC_034,4,,,,,,,,,,,,,,,
246,7,32,R,G2,AC_034,5,,,,5/12/2023,,,,,,,,,,,
247,7,33,L,G2,AC_216,1,,,,,,,,,,,,,,,
247,7,33,L,G2,AC_216,2,,,,,,,,,,,,,,,
247,7,33,L,G2,AC_216,3,,,,,,,,,,,,,,,
247,7,33,L,G2,AC_216,4,,,,,,,,,,,,,,,
247,7,33,L,G2,AC_216,5,5,,4/28/2023,5/12/2023,,,,,,,0,,,5/26/2023,
247,7,33,R,G1,AC_075,1,,,,,,,,,,,,,,,
247,7,33,R,G1,AC_075,2,,,,,,,,,,,,,,,
247,7,33,R,G1,AC_075,3,,,,,,,,,,,,,,,
247,7,33,R,G1,AC_075,4,4,,4/28/2023,5/12/2023,,,,,,,1,,,6/9/2023,
247,7,33,R,G1,AC_075,5,,,,,,,,,,,,,,,
248,7,34,L,G1,AC_107,1,,,,,,,,,,,,,,,
248,7,34,L,G1,AC_107,2,,4/14/2023,4/28/2023,5/12/2023,,,,,,,,,,,
248,7,34,L,G1,AC_107,3,,,4/28/2023,5/12/2023,,,,,,,,,,,
248,7,34,L,G1,AC_107,4,,,,,,,,,,,,,,,
248,7,34,L,G1,AC_107,5,5,4/14/2023,,,,,,,,4/14/2023,,,,5/26/2023,
248,7,34,R,G1,AC_082,1,1,,4/28/2023,5/12/2023,,,,,,,0,,,5/26/2023,
248,7,34,R,G1,AC_082,2,,,,,,,,,,,,,,,
248,7,34,R,G1,AC_082,3,,,4/28/2023,5/12/2023,,,,,,,,,,,
248,7,34,R,G1,AC_082,4,,,,,,,,,,,,,,,
248,7,34,R,G1,AC_082,5,,,,,,,,,,,,,,,
249,7,35,L,G1,AC_097,1,,,4/28/2023,,,,,,,,,,,,
249,7,35,L,G1,AC_097,2,,,,,,,,,,,,,,,
249,7,35,L,G1,AC_097,3,,,,,,,,,,,,,,,
249,7,35,L,G1,AC_097,4,,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,,,,,
249,7,35,L,G1,AC_097,5,5,,4/28/2023,5/12/2023,,,,,,,0,,,6/9/2023,
249,7,35,R,G2,AC_211,1,1,4/14/2023,4/28/2023,,,,,,,4/14/2023,0,,,5/26/2023,
249,7,35,R,G2,AC_211,2,,,,,,,,,,,,,,,
249,7,35,R,G2,AC_211,3,,,,,,,,,,,,,,,
249,7,35,R,G2,AC_211,4,,,4/28/2023,5/12/2023,,,,, ,,,,,,
249,7,35,R,G2,AC_211,5,,,,,,,,,,,,,,,
250,7,36,L,G2,AC_052,1,,,,,,,,,,,,,,,
250,7,36,L,G2,AC_052,2,,,,,,,,,,,,,,,
250,7,36,L,G2,AC_052,3,3,,4/28/2023,5/12/2023,,,,,,,2,,,5/26/2023,
250,7,36,L,G2,AC_052,4,,,,,,,,,,,,,,,
250,7,36,L,G2,AC_052,5,,,,,,,,,,,,,,,
250,7,36,R,G2,AC_030,1,,,,,,,,,,,,,,,
250,7,36,R,G2,AC_030,2,,,,,,,,,,,,,,,
250,7,36,R,G2,AC_030,3,,,,,,,,,,,,,,,
250,7,36,R,G2,AC_030,4,,,,,,,,,,,,,,,
250,7,36,R,G2,AC_030,5,5,4/14/2023,4/28/2023,5/12/2023,,,,,,4/14/2023,2,,,6/9/2023,
251,8,1,L,G2,AC_193,1,1,,,5/12/2023,,,,,,5/12/2023,1,,,6/8/2023,
251,8,1,L,G2,AC_193,2,,,,5/12/2023,,,,,,,,,,,
251,8,1,L,G2,AC_193,3,,,,5/12/2023,,,,,5/12/2023,,,,,,
251,8,1,L,G2,AC_193,4,,,,5/12/2023,5/26/2023,,,,,,,,,,
251,8,1,L,G2,AC_193,5,,,,,,,,,,,,,,,
251,8,1,R,G1,AC_011,1,,,,5/12/2023,5/26/2023,,,,,,,,,,
251,8,1,R,G1,AC_011,2,,,,5/12/2023,5/26/2023,6/8/2023,,,5/12/2023,,,,,,
251,8,1,R,G1,AC_011,3,,,,5/12/2023,,,,,,,,,,,
251,8,1,R,G1,AC_011,4,,,,5/12/2023,,6/8/2023,,,,,,,,,
251,8,1,R,G1,AC_011,5,5,,,5/12/2023,,,,,,5/12/2023,1,,,6/8/2023,
252,8,2,L,G2,AC_038,1,,,,,,,,,,,,,,,
252,8,2,L,G2,AC_038,2,,,,,,,,,,,,,,,
252,8,2,L,G2,AC_038,3,,,,,,,,,,,,,,,
252,8,2,L,G2,AC_038,4,4,,,5/12/2023,,,,,,5/12/2023,3,,,6/8/2023,
252,8,2,L,G2,AC_038,5,,,,,,,,,,,,,,,
252,8,2,R,G2,AC_191,1,1,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,3,,,6/8/2023,
252,8,2,R,G2,AC_191,2,,,4/28/2023,5/12/2023,,,,,,,,,,,
252,8,2,R,G2,AC_191,3,,,,,,,,,,,,,,,
252,8,2,R,G2,AC_191,4,,,,,,,,,,,,,,,
252,8,2,R,G2,AC_191,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
253,8,3,L,G2,AC_148,1,,,,,,,,,,,,,,,
253,8,3,L,G2,AC_148,2,,,,,,,,,,,,,,,
253,8,3,L,G2,AC_148,3,,,,,,,,,,,,,,,
253,8,3,L,G2,AC_148,4,4,,,5/12/2023,,,,,,,1,,,6/8/2023,
253,8,3,L,G2,AC_148,5,,,,,,,,,,,,,,,
253,8,3,R,G1,AC_038,1,,,,5/12/2023,,,,,,,,,,,
253,8,3,R,G1,AC_038,2,2,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,2,,,6/8/2023,
253,8,3,R,G1,AC_038,3,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
253,8,3,R,G1,AC_038,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
253,8,3,R,G1,AC_038,5,,,,,,,,,,,,,,,
254,8,4,L,G2,AC_144,1,,,,,,,,,,,,,,,
254,8,4,L,G2,AC_144,2,,,,,,,,,,,,,,,
254,8,4,L,G2,AC_144,3,,,,,,,,,,,,,,,
254,8,4,L,G2,AC_144,4,,,,,,,,,,,,,,,
254,8,4,L,G2,AC_144,5,,,,,,,,,,,,,,,
254,8,4,R,G2,AC_089,1,,,,,,,,,,,,,,,
254,8,4,R,G2,AC_089,2,,,,,,,,,,,,,,,
254,8,4,R,G2,AC_089,3,3,,4/28/2023,5/12/2023,,,,,,5/12/2023,2,,,"6/8, 6/22",photo also taken 4/28
254,8,4,R,G2,AC_089,4,,,,,,,,,,,,,,,
254,8,4,R,G2,AC_089,5,,,,,,,,,,,,,,,
255,8,5,L,G1,AC_131,1,,,,,,,,,,,,,,,
255,8,5,L,G1,AC_131,2,,,,,,,,,,,,,,,
255,8,5,L,G1,AC_131,3,,,,,,,,,,,,,,,
255,8,5,L,G1,AC_131,4,,,,,,,,,,,,,,,
255,8,5,L,G1,AC_131,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,5/26/2023,retake
255,8,5,R,G2,AC_218,1,1,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,,,,6/22/2023,
255,8,5,R,G2,AC_218,2,,,,,,,,,,,,,,,
255,8,5,R,G2,AC_218,3,,,,,,,,,,,,,,,
255,8,5,R,G2,AC_218,4,,,,,,,,,,,,,,,
255,8,5,R,G2,AC_218,5,,,,,,,,,,,,,,,
256,8,6,L,G1,AC_206,1,1,,4/28/2023,5/12/2023,,,,,,,1,,,6/8/2023,
256,8,6,L,G1,AC_206,2,,,,,,,,,,,,,,,
256,8,6,L,G1,AC_206,3,,,4/28/2023,5/12/2023,,,,,5/12/2023,4/28/2023,,,,,
256,8,6,L,G1,AC_206,4,,,4/28/2023,,,,,,,,,,,,
256,8,6,L,G1,AC_206,5,,,,,,,,,,,,,,,
256,8,6,R,G1,AC_186,1,,,,,,,,,,,,,,,
256,8,6,R,G1,AC_186,2,2,,4/28/2023,5/12/2023,,,,,,4/28/2023,2,,,6/8/2023,
256,8,6,R,G1,AC_186,3,,,,,,,,,,,,,,,
256,8,6,R,G1,AC_186,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
256,8,6,R,G1,AC_186,5,,,4/28/2023,,,,,,,,,,,,
257,8,7,L,G2,AC_148,1,,,,,,,,,,,,,,,
257,8,7,L,G2,AC_148,2,,,,,,,,,,,,,,,
257,8,7,L,G2,AC_148,3,,,,,,,,,,,,,,,
257,8,7,L,G2,AC_148,4,,,,,,,,,,,,,,,
257,8,7,L,G2,AC_148,5,,,,,,,,,,,,,,,
257,8,7,R,G2,AC_057,1,,,,,,,,,,,,,,,
257,8,7,R,G2,AC_057,2,,,,,,,,,,,,,,,
257,8,7,R,G2,AC_057,3,,,,,,,,,,,,,,,
257,8,7,R,G2,AC_057,4,,,,,,,,,,,,,,,
257,8,7,R,G2,AC_057,5,,,,,,,,,,,,,,,
258,8,8,L,G1,AC_211,1,1,,4/28/2023,5/12/2023,,,,,,4/28/2023,2,,,6/8/2023,
258,8,8,L,G1,AC_211,2,,,,,,,,,,,,,,,
258,8,8,L,G1,AC_211,3,,,,,,,,,,,,,,,
258,8,8,L,G1,AC_211,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
258,8,8,L,G1,AC_211,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
258,8,8,R,G2,AC_017,1,1,,4/28/2023,5/12/2023,,,,,,,1,,,6/8/2023,
258,8,8,R,G2,AC_017,2,,,,,,,,,,,,,,,
258,8,8,R,G2,AC_017,3,,,,,,,,,,,,,,,
258,8,8,R,G2,AC_017,4,,,,,,,,,,,,,,,
258,8,8,R,G2,AC_017,5,,,,,,,,,,,,,,,
259,8,9,L,G2,AC_185,1,,,,,,,,,,,,,,,
259,8,9,L,G2,AC_185,2,,,,,,,,,,,,,,,
259,8,9,L,G2,AC_185,3,,,,,,,,,,,,,,,
259,8,9,L,G2,AC_185,4,4,,4/28/2023,5/12/2023,,,,,,4/28/2023,4,,,6/8/2023,
259,8,9,L,G2,AC_185,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
259,8,9,R,G2,AC_172,1,,,,,,,,,,,,,,,
259,8,9,R,G2,AC_172,2,,,,,,,,,,,,,,,
259,8,9,R,G2,AC_172,3,,,,,,,,,,,,,,,
259,8,9,R,G2,AC_172,4,,,,,,,,,,,,,,,
259,8,9,R,G2,AC_172,5,,,,,,,,,,,,,,,
260,8,10,L,G2,AC_100,1,1,,4/28/2023,5/12/2023,,,,,,4/28/2023,3,,,6/8/2023,
260,8,10,L,G2,AC_100,2,,,,,,,,,,,,,,,
260,8,10,L,G2,AC_100,3,,,,,,,,,,,,,,,
260,8,10,L,G2,AC_100,4,,,,,,,,,,,,,,,
260,8,10,L,G2,AC_100,5,,,,,,,,,,,,,,,
260,8,10,R,G2,AC_142,1,,,4/28/2023,,,,,,,,,,,,
260,8,10,R,G2,AC_142,2,2,,4/28/2023,,,,,,,4/28/2023,0,,,,retake ip
260,8,10,R,G2,AC_142,3,,,4/28/2023,5/12/2023,,,,,,,,,,,
260,8,10,R,G2,AC_142,4,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
260,8,10,R,G2,AC_142,5,,,,,,,,,,,,,,,
261,8,11,L,G1,AC_204,1,,,,,,,,,,,,,,,
261,8,11,L,G1,AC_204,2,,,,,,,,,,,,,,,
261,8,11,L,G1,AC_204,3,,,,,,,,,,,,,,,
261,8,11,L,G1,AC_204,4,4,,4/28/2023,5/12/2023,,,,,,4/28/2023,3,,,6/8/2023,
261,8,11,L,G1,AC_204,5,,,,,,,,,,,,,,,
261,8,11,R,G2,AC_212,1,,,,,,,,,,,,,,,
261,8,11,R,G2,AC_212,2,,,,,,,,,,,,,,,
261,8,11,R,G2,AC_212,3,,,,,,,,,,,,,,,
261,8,11,R,G2,AC_212,4,,,,,,,,,,,,,,,
261,8,11,R,G2,AC_212,5,,,,,,,,,,,,,,,
262,8,12,L,G2,AC_066,1,,,,,,,,,,,,,,,
262,8,12,L,G2,AC_066,2,,,,,,,,,,,,,,,
262,8,12,L,G2,AC_066,3,,,,,,,,,,,,,,,
262,8,12,L,G2,AC_066,4,,,,,,,,,,,,,,,
262,8,12,L,G2,AC_066,5,,,,,,,,,,,,,,,
262,8,12,R,G1,AC_072,1,,,,,,,,,,,,,,,
262,8,12,R,G1,AC_072,2,2,,,5/12/2023,,,,,,,,,,5/26/2023,
262,8,12,R,G1,AC_072,3,,,,,,,,,,,,,,,
262,8,12,R,G1,AC_072,4,,,,,,,,,,,,,,,
262,8,12,R,G1,AC_072,5,,,,,,,,,,,,,,,
263,8,13,L,G2,AC_104,1,,,,,,,,,,,,,,,
263,8,13,L,G2,AC_104,2,,,,,,,,,,,,,,,
263,8,13,L,G2,AC_104,3,,,,,,,,,,,,,,,
263,8,13,L,G2,AC_104,4,,,,,,,,,,,,,,,
263,8,13,L,G2,AC_104,5,,,,,,,,,,,,,,,
263,8,13,R,G1,AC_082,1,,,,,,,,,,,,,,,
263,8,13,R,G1,AC_082,2,2,,4/28/2023,,,,,,,4/28/2023,,,,5/26/2023,
263,8,13,R,G1,AC_082,3,,,,,,,,,,,,,,,
263,8,13,R,G1,AC_082,4,,,,,,,,,,,,,,,
263,8,13,R,G1,AC_082,5,,,,,,,,,,,,,,,
264,8,14,L,G1,AC_193,1,,,,,,,,,,,,,,,
264,8,14,L,G1,AC_193,2,,,,,,,,,,,,,,,
264,8,14,L,G1,AC_193,3,,,,,,,,,,,,,,,
264,8,14,L,G1,AC_193,4,,,,,,,,,,,,,,,
264,8,14,L,G1,AC_193,5,,,,,,,,,,,,,,,
264,8,14,R,G1,AC_074,1,,,,,,,,,,,,,,,
264,8,14,R,G1,AC_074,2,,,,,,,,,,,,,,,
264,8,14,R,G1,AC_074,3,,,,,,,,,,,,,,,
264,8,14,R,G1,AC_074,4,,,,,,,,,,,,,,,
264,8,14,R,G1,AC_074,5,5,,4/28/2023,5/12/2023,,,,,,4/28/2023,1,,,6/8/2023,
265,8,15,L,G2,AC_160,1,1,,4/28/2023,5/12/2023,,,,,,,,,,5/26/2023,
265,8,15,L,G2,AC_160,2,,,,,,,,,,,,,,,
265,8,15,L,G2,AC_160,3,,,,,,,,,,,,,,,
265,8,15,L,G2,AC_160,4,,,,,,,,,,,,,,,
265,8,15,L,G2,AC_160,5,,,4/28/2023,,,,,,,,,,,,
265,8,15,R,G1,AC_160,1,1,,4/28/2023,,,,,,,,,,,6/8/2023,
265,8,15,R,G1,AC_160,2,,,,,,,,,,,,,,,
265,8,15,R,G1,AC_160,3,,,,,,,,,,,,,,,
265,8,15,R,G1,AC_160,4,,,4/28/2023,,,,,,,,,,,,
265,8,15,R,G1,AC_160,5,,,,,,,,,,,,,,,
266,8,16,L,G2,AC_133,1,,,,,,,,,,,,,,,
266,8,16,L,G2,AC_133,2,,,,,,,,,,,,,,,
266,8,16,L,G2,AC_133,3,,,4/28/2023,5/12/2023,,,,,5/12/2023,,,,,,
266,8,16,L,G2,AC_133,4,,,4/28/2023,5/12/2023,,,,,,,,,,,
266,8,16,L,G2,AC_133,5,5,,4/28/2023,5/12/2023,5/26/2023,,,,,4/28/2023,1,1,,6/8/2023,
266,8,16,R,G2,AC_005,1,,,4/28/2023,5/12/2023,,,,,5/12/2023,4/28/2023,,,,,
266,8,16,R,G2,AC_005,2,2,,4/28/2023,,,,,,,,0,,,5/26/2023,
266,8,16,R,G2,AC_005,3,,,,,,,,,,,,,,,
266,8,16,R,G2,AC_005,4,,,,,,,,,,,,,,,
266,8,16,R,G2,AC_005,5,,,,,,,,,,,,,,,
267,8,17,L,G1,AC_206,1,,,,,,,,,,,,,,,
267,8,17,L,G1,AC_206,2,,,,,,,,,,,,,,,
267,8,17,L,G1,AC_206,3,,,,,,,,,,,,,,,
267,8,17,L,G1,AC_206,4,4,,4/28/2023,,,,,,,4/28/2023,0,,,5/26/2023,
267,8,17,L,G1,AC_206,5,,,,,,,,,,,,,,,
267,8,17,R,G1,AC_110,1,,,,,,,,,,,,,,,
267,8,17,R,G1,AC_110,2,,,,,,,,,,,,,,,
267,8,17,R,G1,AC_110,3,3,,4/28/2023,,,,,,,,0,,,5/26/2023,
267,8,17,R,G1,AC_110,4,,,4/28/2023,,,,,,,,,,,,
267,8,17,R,G1,AC_110,5,,,4/28/2023,5/12/2023,,,,,5/12/2023,4/28/2023,,,,,
268,8,18,L,G2,AC_200,1,,,,,,,,,,,,,,,
268,8,18,L,G2,AC_200,2,,,,,,,,,,,,,,,
268,8,18,L,G2,AC_200,3,,,,,,,,,,,,,,,
268,8,18,L,G2,AC_200,4,,,,,,,,,,,,,,,
268,8,18,L,G2,AC_200,5,,,,,,,,,,,,,,,
268,8,18,R,G2,AC_123,1,,,,,,,,,,,,,,,
