Block,Location = Point,Recipient = ID,Plant,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Number of Anthers,Corolla area (mm^2),Maximum corolla diameter (mm),Measurement Notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Rosette Diameter (mm) (when available),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes
2,59,BB_056,1,https://drive.google.com/file/d/1nW2yhg0a646yzo9pTvATWHoYWb0E15UJ/view?usp=sharing,2022-03-26,,309.925,22.07,,https://drive.google.com/file/d/1nY2cTaYJQqgyMiqA-4DSuFsvQn9t6syc/view?usp=sharing,2022-03-26,,,,
2,59,BB_056,2,,,,,,,https://drive.google.com/file/d/1gS8pbYKEep9m4HegWPCq0wuwfGT3qHBo/view?usp=sharing,2022-03-17,,,,
2,59,BB_056,3,,,,,,,,,,,,
2,59,BB_056,4,,,,,,,,,,,,
2,59,BB_056,5,,,,,,,,,,,,
2,59,BB_056,6,,,,,,,,,,,,
2,59,BB_056,7,,,,,,,,,,,,
2,59,BB_056,8,,,,,,,,,,,,
2,61,BB_147,1,,,,,,,,,,,,
2,61,BB_147,2,,,,,,,,,,,,
2,61,BB_147,3,,,,,,,,,,,,
2,61,BB_147,4,,,,,,,,,,,,
2,61,BB_147,5,,,,,,,,,,,,
2,61,BB_147,6,,,,,,,,,,,,
2,61,BB_147,7,,,,,,,,,,,,
2,61,BB_147,8,https://drive.google.com/file/d/1gGwGHUKgR2LESYrAyh-bNGnVJ5MZAgvG/view?usp=sharing,2022-03-17,,336.615,22.39,,,,,,,
2,61,BB_027,1,,,,,,,,,,,,
2,61,BB_027,2,,,,,,,,,,,,
2,61,BB_027,3,,,,,,,,,,,,
2,61,BB_027,4,,,,,,,,,,,,
2,61,BB_027,5,,,,,,,,,,,,
2,61,BB_027,6,,,,,,,,,,,,
2,61,BB_027,7,,,,,,,,,,,,
2,61,BB_027,8,,,,,,,,,,,,
2,61,BB_078,1,,,,,,,,,,,,
2,61,BB_078,2,,,,,,,,,,,,
2,61,BB_078,3,,,,,,,,,,,,
2,61,BB_078,4,,,,,,,,,,,,
2,61,BB_078,5,,,,,,,,,,,,
2,61,BB_078,6,,,,,,,,,,,,
2,61,BB_078,7,,,,,,,,,,,,
2,61,BB_078,8,,,,,,,,,,,,
2,62,BB_211,1,,,,,,,,,,,,
2,62,BB_211,2,,,,,,,,,,,,
2,62,BB_211,3,,,,,,,,,,,,
2,62,BB_211,4,,,,,,,,,,,,
2,62,BB_211,5,,,,,,,,,,,,
2,62,BB_211,6,,,,,,,,,,,,
2,62,BB_211,7,,,,,,,,,,,,
2,62,BB_211,8,,,,,,,,,,,,
2,62,BB_214,1,,,,,,,,,,,,
2,62,BB_214,2,,,,,,,,,,,,
2,62,BB_214,3,,,,,,,,,,,,
2,62,BB_214,4,,,,,,,,,,,,
2,62,BB_214,5,,,,,,,,,,,,
2,62,BB_214,6,,,,,,,,,,,,
2,62,BB_214,7,,,,,,,,,,,,
2,62,BB_214,8,https://drive.google.com/file/d/1gFSJ999JkLKqkEl-9nRHm-DDcJOC8P1h/view?usp=sharing,2022-03-17,,294.338,22.43,,https://drive.google.com/file/d/1gGN72eH_xfxefihBF9pn1cUV1072kt-W/view?usp=sharing,2022-03-17,,,,
2,62,BB_061,1,https://drive.google.com/file/d/1nIC_zmQdCg-ZibJW29fD4lTNrwOhrqWM/view?usp=sharing,2022-03-26,,100.686,12.42,,,,,,,
2,62,BB_061,2,,,,,,,,,,,,
2,62,BB_061,3,,,,,,,,,,,,
2,62,BB_061,4,,,,,,,,,,,,
2,62,BB_061,5,,,,,,,,,,,,
2,62,BB_061,6,,,,,,,,,,,,
2,62,BB_061,7,,,,,,,,,,,,
2,62,BB_061,8,,,,,,,,,,,,
2,63,BB_114,1,,,,,,,,,,,,
2,63,BB_114,2,,,,,,,,,,,,
2,63,BB_114,3,,,,,,,,,,,,
2,63,BB_114,4,,,,,,,,,,,,
2,63,BB_114,5,https://drive.google.com/file/d/1n8JK10mYOaSlZjiSx8VRjFC2GNs2z5UC/view?usp=sharing,2022-03-26,,296.131,22.998,,https://drive.google.com/file/d/1nBWLYAMaYU0L4Y7KLH0KdYDw9LycfrWw/view?usp=sharing,2022-03-26,,,,
2,63,BB_114,6,,,,,,,,,,,,
2,63,BB_114,7,,,,,,,,,,,,
2,63,BB_114,8,,,,,,,,,,,,
2,63,BB_171,1,,,,,,,https://drive.google.com/file/d/1n6jCDp6QH4lpSfrb9My-ag9MLg4E8HE5/view?usp=sharing,2022-03-26,,,,
2,63,BB_171,2,,,,,,,,,,,,
2,63,BB_171,3,,,,,,,,,,,,
2,63,BB_171,4,https://drive.google.com/file/d/1n1MrLtCBP1EWwp0z3joeu8KQGuutLaSG/view?usp=sharing,2022-03-26,,225.712,20.287,,https://drive.google.com/file/d/1n4OKlZ6uaeAGgGod3m3xmDQx2NHPFpQT/view?usp=sharing,2022-03-26,,,,
2,63,BB_171,5,,,,,,,,,,,,
2,63,BB_171,6,,,,,,,,,,,,
2,63,BB_171,7,,,,,,,,,,,,
2,63,BB_171,8,,,,,,,,,,,,
2,63,BB_083,1,,,,,,,,,,,,
2,63,BB_083,2,,,,,,,,,,,,
2,63,BB_083,3,,,,,,,,,,,,
2,63,BB_083,4,,,,,,,,,,,,
2,63,BB_083,5,,,,,,,,,,,,
2,63,BB_083,6,,,,,,,,,,,,
2,63,BB_083,7,,,,,,,,,,,,
2,63,BB_083,8,,,,,,,,,,,,
2,64,BB_020,1,,,,,,,,,,,,
2,64,BB_020,2,,,,,,,,,,,,
2,64,BB_020,3,,,,,,,,,,,,
2,64,BB_020,4,,,,,,,,,,,,
2,64,BB_020,5,,,,,,,,,,,,
2,64,BB_020,6,,,,,,,,,,,,
2,64,BB_020,7,,,,,,,,,,,,
2,64,BB_020,8,,,,,,,,,,,,
2,64,BB_051,1,,,,,,,,,,,,
2,64,BB_051,2,,,,,,,,,,,,
2,64,BB_051,3,,,,,,,,,,,,
2,64,BB_051,4,,,,,,,,,,,,
2,64,BB_051,5,,,,,,,,,,,,
2,64,BB_051,6,,,,,,,,,,,,
2,64,BB_051,7,https://drive.google.com/file/d/1gE08FZyKOpb4x6gnlSExNctMz-9FHqTS/view?usp=sharing,2022-03-17,,400.998,26.875,,,,,,,
2,64,BB_051,8,https://drive.google.com/file/d/1myaYpFDjvZ9kB6SFv_BMgtsgH40IW68N/view?usp=sharing,2022-03-26,,188.808,17.985,,,,,,,
2,64,BB_069,1,,,,,,,,,,,,
2,64,BB_069,2,,,,,,,,,,,,
2,64,BB_069,3,,,,,,,,,,,,
2,64,BB_069,4,,,,,,,,,,,,
2,64,BB_069,5,,,,,,,,,,,,
2,64,BB_069,6,,,,,,,,,,,,
2,64,BB_069,7,,,,,,,,,,,,
2,64,BB_069,8,,,,,,,,,,,,
2,65,BB_135,1,,,,,,,,,,,,
2,65,BB_135,2,,,,,,,,,,,,
2,65,BB_135,3,,,,,,,,,,,,
2,65,BB_135,4,,,,,,,,,,,,
2,65,BB_135,5,,,,,,,,,,,,
2,65,BB_135,6,,,,,,,,,,,,
2,65,BB_135,7,,,,,,,,,,,,
2,65,BB_135,8,,,,,,,,,,,,
2,65,BB_150,1,,,,,,,,,,,,
2,65,BB_150,2,,,,,,,https://drive.google.com/file/d/1mt4CgYuOZs-DYxjSngUfaWm2p9psWCzq/view?usp=sharing,2022-03-26,,,,
2,65,BB_150,3,,,,,,,,,,,,
2,65,BB_150,4,,,,,,,,,,,,
2,65,BB_150,5,,,,,,,,,,,,
2,65,BB_150,6,,,,,,,https://drive.google.com/file/d/1gCYW5LmMEeWCIaymr8tnvNafn3SbQ0r9/view?usp=sharing,2022-03-17,,,,
2,65,BB_150,7,,,,,,,,,,,,
2,65,BB_150,8,,,,,,,https://drive.google.com/file/d/1OAT-vwrHxk-q4pRXFRI8Wrk4-F9Uyw5U/view?usp=sharing,2022-04-02,,,,
2,65,BB_052,1,,,,,,,,,,,,
2,65,BB_052,2,,,,,,,,,,,,
2,65,BB_052,3,,,,,,,,,,,,
2,65,BB_052,4,https://drive.google.com/file/d/1mk9lsjQF7STykYI-BSMgypMrQxeZyBTA/view?usp=sharing,2022-03-26,4,179.375,18.335,,https://drive.google.com/file/d/1mlUW3gaQBXnbvdjjChK3MRNGEx_0owl-/view?usp=sharing,2022-03-26,,,,
2,65,BB_052,5,,,,,,,,,,,,
2,65,BB_052,6,,,,,,,,,,,,
2,65,BB_052,7,,,,,,,,,,,,
2,65,BB_052,8,,,,,,,,,,,,
2,66,BB_037,1,,,,,,,,,,,,
2,66,BB_037,2,,,,,,,,,,,,
2,66,BB_037,3,,,,,,,,,,,,
2,66,BB_037,4,,,,,,,,,,,,
2,66,BB_037,5,,,,,,,,,,,,
2,66,BB_037,6,,,,,,,,,,,,
2,66,BB_037,7,,,,,,,,,,,,
2,66,BB_037,8,,,,,,,,,,,,
2,66,BB_043,1,,,,,,,,,,,,
2,66,BB_043,2,,,,,,,,,,,,
2,66,BB_043,3,,,,,,,,,,,,
2,66,BB_043,4,,,,,,,,,,,,
2,66,BB_043,5,,,,,,,,,,,,
2,66,BB_043,6,,,,,,,,,,,,
2,66,BB_043,7,,,,,,,,,,,,
2,66,BB_043,8,,,,,,,,,,,,
2,66,BB_084,1,,,,,,,,,,,,
2,66,BB_084,2,,,,,,,,,,,,
2,66,BB_084,3,,,,,,,,,,,,
2,66,BB_084,4,,,,,,,,,,,,
2,66,BB_084,5,,,,,,,,,,,,
2,66,BB_084,6,,,,,,,,,,,,
2,66,BB_084,7,,,,,,,,,,,,
2,66,BB_084,8,,,,,,,,,,,,
2,67,BB_134,1,,,,,,,,,,,,
2,67,BB_134,2,,,,,,,,,,,,
2,67,BB_134,3,,,,,,,,,,,,
2,67,BB_134,4,,,,,,,,,,,,
2,67,BB_134,5,,,,,,,,,,,,
2,67,BB_134,6,,,,,,,,,,,,
2,67,BB_134,7,,,,,,,,,,,,
2,67,BB_134,8,,,,,,,,,,,,
2,67,BB_164,1,,,,,,,,,,,,
2,67,BB_164,2,https://drive.google.com/file/d/1vVrxAxFh_6JJxzCA-N3T53kRihQVqFrM/view?usp=sharing,2022-04-08,,234.155,19.749,,https://drive.google.com/file/d/1KVyTF8GjgLTgKuvGb56kmXZ6MDVOAbvV/view?usp=sharing,2022-04-08,,,,
2,67,BB_164,3,,,,,,,,,,,,
2,67,BB_164,4,,,,,,,,,,,,
2,67,BB_164,5,,,,,,,,,,,,
2,67,BB_164,6,,,,,,,,,,,,
2,67,BB_164,7,,,,,,,,,,,,
2,67,BB_164,8,,,,,,,,,,,,
2,67,BB_204,1,,,,,,,,,,,,
2,67,BB_204,2,,,,,,,,,,,,
2,67,BB_204,3,,,,,,,,,,,,
2,67,BB_204,4,,,,,,,,,,,,
2,67,BB_204,5,,,,,,,,,,,,
2,67,BB_204,6,,,,,,,,,,,,
2,67,BB_204,7,,,,,,,,,,,,
2,67,BB_204,8,,,,,,,,,,,,
2,68,BB_121,1,,,,,,,,,,,,
2,68,BB_121,2,,,,,,,,,,,,
2,68,BB_121,3,,,,,,,,,,,,
2,68,BB_121,4,,,,,,,,,,,,
2,68,BB_121,5,,,,,,,,,,,,
2,68,BB_121,6,,,,,,,,,,,,
2,68,BB_121,7,,,,,,,,,,,,
2,68,BB_121,8,,,,,,,,,,,,
2,68,BB_218,1,,,,,,,,,,,,
2,68,BB_218,2,,,,,,,,,,,,
2,68,BB_218,3,,,,,,,,,,,,
2,68,BB_218,4,,,,,,,,,,,,
2,68,BB_218,5,,,,,,,,,,,,
2,68,BB_218,6,,,,,,,,,,,,
2,68,BB_218,7,,,,,,,,,,,,
2,68,BB_218,8,,,,,,,,,,,,
2,69,BB_163,1,,,,,,,,,,,,
2,69,BB_163,2,,,,,,,,,,,,
2,69,BB_163,3,,,,,,,,,,,,
2,69,BB_163,4,,,,,,,,,,,,
2,69,BB_163,5,,,,,,,,,,,,
2,69,BB_163,6,,,,,,,,,,,,
2,69,BB_163,7,,,,,,,,,,,,
2,69,BB_163,8,,,,,,,,,,,,
2,69,BB_199,1,,,,,,,,,,,,
2,69,BB_199,2,,,,,,,,,,,,
2,69,BB_199,3,https://drive.google.com/file/d/1zt1dAJx0O3EiZvgFVjiDwxici2tCTNBK/view?usp=sharing,2022-04-02,,246.447,21.116,,https://drive.google.com/file/d/1eUqlK1YiJJAJ0SH_ADopu-5YbBRnL6jt/view?usp=sharing,,,,,
2,69,BB_199,4,,,,,,,,,,,,
2,69,BB_199,5,,,,,,,,,,,,
2,69,BB_199,6,,,,,,,,,,,,
2,69,BB_199,7,,,,,,,,,,,,
2,69,BB_199,8,https://drive.google.com/file/d/1aMRJdmhN7uJetYq0sItprdio2crSnr5r/view?usp=sharing,2022-04-23,,278.078,21.426,,https://drive.google.com/file/d/1aOSfwNNf3yyID_ii06HxBLVza2BXQbKA/view?usp=sharing,2022-04-23,,,,
2,69,BB_081,1,,,,,,,,,,,,
2,69,BB_081,2,,,,,,,,,,,,
2,69,BB_081,3,,,,,,,,,,,,
2,69,BB_081,4,,,,,,,,,,,,
2,69,BB_081,5,,,,,,,,,,,,
2,69,BB_081,6,,,,,,,,,,,,
2,69,BB_081,7,,,,,,,,,,,,
2,69,BB_081,8,,,,,,,,,,,,
2,71,BB_146,1,,,,,,,https://drive.google.com/file/d/1nq6cJvn-R_DufxKZhen00YfA6tARP3t8/view?usp=sharing,2022-04-02,,,,
2,71,BB_146,2,,,,,,,https://drive.google.com/file/d/1Jv7VrfAPvaCzWPga4zSDrZ-HJXNoqRY0/view?usp=sharing,2022-04-29,,,,
2,71,BB_146,3,,,,,,,,,,,,
2,71,BB_146,4,,,,,,,,,,,,
2,71,BB_146,5,,,,,,,,,,,,
2,71,BB_146,6,,,,,,,,,,,,
2,71,BB_146,7,,,,,,,,,,,,
2,71,BB_146,8,,,,,,,,,,,,
2,71,BB_210,1,https://drive.google.com/file/d/1mhTJ_W1ofntPWRX2iVsMP-GDGKyG8m0q/view?usp=sharing,2022-03-26,,,19.784,squished,https://drive.google.com/file/d/1mia4fFmgEqQim5NrNzSnfOmxygo2pC5u/view?usp=sharing,2022-03-26,,,,
2,71,BB_210,2,,,,,,,,,,,,
2,71,BB_210,3,,,,,,,,,,,,
2,71,BB_210,4,,,,,,,,,,,,
2,71,BB_210,5,,,,,,,,,,,,
2,71,BB_210,6,,,,,,,,,,,,
2,71,BB_210,7,,,,,,,,,,,,
2,71,BB_210,8,,,,,,,,,,,,
2,71,BB_008,1,,,,,,,,,,,,
2,71,BB_008,2,,,,,,,,,,,,
2,71,BB_008,3,,,,,,,,,,,,
2,71,BB_008,4,,,,,,,,,,,,
2,71,BB_008,5,,,,,,,,,,,,
2,71,BB_008,6,,,,,,,,,,,,
2,71,BB_008,7,,,,,,,,,,,,
2,71,BB_008,8,https://drive.google.com/file/d/10DRmU-8Bhlhb4tOkHUXsanUKDyv3D9gD/view?usp=sharing,2022-04-23,,404.377,25.906,,https://drive.google.com/file/d/10Bwk3O9UFXgGx0qEMa9KsoxMhpT9CL_F/view?usp=sharing,2022-04-23,,,,
2,72,BB_119,1,,,,,,,,,,,,
2,72,BB_119,2,,,,,,,,,,,,
2,72,BB_119,3,,,,,,,,,,,,
2,72,BB_119,4,,,,,,,,,,,,
2,72,BB_119,5,,,,,,,,,,,,
2,72,BB_119,6,https://drive.google.com/file/d/10afjQ6EvxXfekSNJ6lJiiS1BvdGtBu2u/view?usp=sharing,2022-04-02,,386.77,23.766,,https://drive.google.com/file/d/1meRLj4WAVhJVzb7QO9Iy7Ip3Yd0ecjKg/view?usp=sharing,2022-03-26,,,,
2,72,BB_119,7,,,,,,,,,,,,
2,72,BB_119,8,,,,,,,,,,,,
2,72,BB_195,1,,,,,,,,,,,,
2,72,BB_195,2,,,,,,,,,,,,
2,72,BB_195,3,,,,,,,,,,,,
2,72,BB_195,4,,,,,,,,,,,,
2,72,BB_195,5,https://drive.google.com/file/d/1g9ypiTYiTaIHLj-Cvi8dg6BWGEXcXmlX/view?usp=sharing,2022-03-17,,172.096,16.871,,https://drive.google.com/file/d/1gAo_EkXQO5qCvntPASZtZtCatlQeQbqq/view?usp=sharing,2022-03-17,,,,
2,72,BB_195,6,,,,,,,,,,,,
2,72,BB_195,7,,,,,,,,,,,,
2,72,BB_195,8,,,,,,,,,,,,
2,72,BB_068,1,https://drive.google.com/file/d/1mb6iIVdS83fgVtS1_NQFvQmD5_GfTBK4/view?usp=sharing,2022-03-26,,,13.32,missing petals,https://drive.google.com/file/d/1mdchYpRwENbyOB-AryP5azhJsBJ1cH2N/view?usp=sharing,2022-03-26,,,,
2,72,BB_068,2,,,,,,,,,,,,
2,72,BB_068,3,,,,,,,,,,,,
2,72,BB_068,4,https://drive.google.com/file/d/1gC8w4BG9hN7xFM8yAzz8XLhYJmAyQEYK/view?usp=sharing,2022-03-17,,176.06,18.374,,,,,,,
2,72,BB_068,5,,,,,,,,,,,,
2,72,BB_068,6,,,,,,,,,,,,
2,72,BB_068,7,,,,,,,,,,,,
2,72,BB_068,8,,,,,,,,,,,,
2,73,BB_216,1,,,,,,,,,,,,
2,73,BB_216,2,,,,,,,,,,,,
2,73,BB_216,3,,,,,,,,,,,,
2,73,BB_216,4,,,,,,,,,,,,
2,73,BB_216,5,,,,,,,,,,,,
2,73,BB_216,6,,,,,,,,,,,,
2,73,BB_216,7,https://drive.google.com/file/d/1mLGEwWVln11JTHv-VajqioOWKH4eENDO/view?usp=sharing,2022-03-26,,263.147,20.133,,https://drive.google.com/file/d/1mLzV4RVAF3tRls3YMwIXaZ0qJt0Tb_Yy/view?usp=sharing,2022-03-26,,,,
2,73,BB_216,8,,,,,,,,,,,,
2,73,BB_024,1,,,,,,,,,,,,
2,73,BB_024,2,https://drive.google.com/file/d/15T-Wzqqli6acOSibevxJsAI10cG08c39/view?usp=sharing,2022-04-02,,144.069,15.755,,https://drive.google.com/file/d/188kxsuHr3JYAWlN98wYfVWJFnM0BYLTV/view?usp=sharing,2022-04-02,,,,
2,73,BB_024,3,,,,,,,,,,,,
2,73,BB_024,4,,,,,,,,,,,,
2,73,BB_024,5,,,,,,,,,,,,
2,73,BB_024,6,,,,,,,,,,,,
2,73,BB_024,7,,,,,,,,,,,,
2,73,BB_024,8,,,,,,,,,,,,
2,73,BB_045,1,,,,,,,,,,,,
2,73,BB_045,2,,,,,,,,,,,,
2,73,BB_045,3,,,,,,,https://drive.google.com/file/d/1g9TSeGghW2CcXeWYwAAEIJ-yAzR6cXXc/view?usp=sharing,2022-03-17,,,,
2,73,BB_045,4,,,,,,,,,,,,
2,73,BB_045,5,,,,,,,,,,,,
2,73,BB_045,6,,,,,,,,,,,,
2,73,BB_045,7,,,,,,,,,,,,
2,73,BB_045,8,,,,,,,,,,,,
2,74,BB_157,1,,,,,,,,,,,,
2,74,BB_157,2,,,,,,,,,,,,
2,74,BB_157,3,,,,,,,,,,,,
2,74,BB_157,4,,,,,,,,,,,,
2,74,BB_157,5,https://drive.google.com/file/d/1-OdHmHD76UJe5y7PjQPbNCgVx3nq4XPf/view?usp=sharing,2022-04-02,0,137.535,16.563,,https://drive.google.com/file/d/1paqZ72nhyqLvFZ-Dqq7DVhTjhyPU05Mt/view?usp=sharing,2022-04-02,,,,
2,74,BB_157,6,,,,,,,,,,,,
2,74,BB_157,7,,,,,,,,,,,,
2,74,BB_157,8,,,,,,,,,,,,
2,74,BB_040,1,,,,,,,,,,,,
2,74,BB_040,2,,,,,,,,,,,,
2,74,BB_040,3,,,,,,,,,,,,
2,74,BB_040,4,,,,,,,,,,,,
2,74,BB_040,5,,,,,,,,,,,,
2,74,BB_040,6,,,,,,,,,,,,
2,74,BB_040,7,,,,,,,,,,,,
2,74,BB_040,8,,,,,,,,,,,,
2,74,BB_064,1,https://drive.google.com/file/d/1g-1vb3Pk4Q7ioiSEqzqxS6qlAszFJGmi/view?usp=sharing,2022-03-17,,389.4,26.214,,https://drive.google.com/file/d/1g5Y6qpdsmOEWp6YOBYymDh_hlSKDrzB6/view?usp=sharing,2022-03-17,,,,
2,74,BB_064,2,,,,,,,,,,,,
2,74,BB_064,3,,,,,,,,,,,,
2,74,BB_064,4,,,,,,,,,,,,
2,74,BB_064,5,,,,,,,,,,,,
2,74,BB_064,6,,,,,,,,,,,,
2,74,BB_064,7,,,,,,,,,,,,
2,74,BB_064,8,,,,,,,,,,,,
2,75,BB_031,1,,,,,,,,,,,,
2,75,BB_031,2,,,,,,,,,,,,
2,75,BB_031,3,https://drive.google.com/file/d/1fuG4UrE68nQ7DD3YrBeYzLdBKSKVmSvx/view?usp=sharing,2022-03-17,,354.128,24.196,,https://drive.google.com/file/d/1fveQaXP-xCFrHY4R43fmfkjSPV2coUYR/view?usp=sharing,2022-03-17,,,,
2,75,BB_031,4,,,,,,,,,,,,
2,75,BB_031,5,,,,,,,,,,,,
2,75,BB_031,6,,,,,,,,,,,,
2,75,BB_031,7,,,,,,,,,,,,
2,75,BB_031,8,,,,,,,,,,,,
2,75,BB_058,1,,,,,,,,,,,,
2,75,BB_058,2,,,,,,,,,,,,
2,75,BB_058,3,,,,,,,,,,,,
2,75,BB_058,4,,,,,,,,,,,,
2,75,BB_058,5,,,,,,,,,,,,
2,75,BB_058,6,,,,,,,,,,,,
2,75,BB_058,7,,,,,,,,,,,,
2,75,BB_058,8,,,,,,,,,,,,
2,75,BB_095,1,,,,,,,,,,,,
2,75,BB_095,2,,,,,,,,,,,,
2,75,BB_095,3,,,,,,,,,,,,
2,75,BB_095,4,,,,,,,,,,,,
2,75,BB_095,5,,,,,,,,,,,,
2,75,BB_095,6,https://drive.google.com/file/d/1aOZ9AoDFUMVnuytJYoKRSNaSHERk32lq/view?usp=sharing,2022-04-23,,341.328,22.848,,https://drive.google.com/file/d/1aV4N9k9Hh0c8PpG-WaunO9r6hm-QWMXd/view?usp=sharing,2022-04-23,,,,
2,75,BB_095,7,,,,,,,,,,,,
2,75,BB_095,8,,,,,,,,,,,,
2,76,BB_161,1,,,,,,,,,,,,
2,76,BB_161,2,https://drive.google.com/file/d/1ZUYAuOTWkH66aGGnWdxlCbGHYzQN4uGL/view?usp=sharing,2022-04-02,,416.257,26.479,,https://drive.google.com/file/d/1vFcHyn6shjpxoOMcDBaWpyHV3jfVbiWO/view?usp=sharing,2022-04-02,,,,
2,76,BB_161,3,https://drive.google.com/file/d/1lzr9MTPN9OtrIWIbHIZap4DrwmCyBHOn/view?usp=sharing,2022-03-26,,410.07,25.858,,https://drive.google.com/file/d/1m80UEq4-ywHBGmBNunoG1MzhFxIm9LxK/view?usp=sharing,2022-03-26,,,,
2,76,BB_161,4,,,,,,,,,,,,
2,76,BB_161,5,,,,,,,,,,,,
2,76,BB_161,6,,,,,,,,,,,,
2,76,BB_161,7,,,,,,,,,,,,
2,76,BB_161,8,,,,,,,,,,,,
2,76,BB_053,1,,,,,,,,,,,,
2,76,BB_053,2,,,,,,,,,,,,
2,76,BB_053,3,,,,,,,,,,,,
2,76,BB_053,4,,,,,,,,,,,,
2,76,BB_053,5,,,,,,,,,,,,
2,76,BB_053,6,,,,,,,,,,,,
2,76,BB_053,7,,,,,,,https://drive.google.com/file/d/1mLzV4RVAF3tRls3YMwIXaZ0qJt0Tb_Yy/view?usp=sharing,2022-03-26,,,,
2,76,BB_053,8,,,,,,,,,,,,
2,76,BB_085,1,,,,,,,,,,,,
2,76,BB_085,2,,,,,,,,,,,,
2,76,BB_085,3,,,,,,,,,,,,
2,76,BB_085,4,,,,,,,,,,,,
2,76,BB_085,5,,,,,,,,,,,,
2,76,BB_085,6,,,,,,,,,,,,
2,76,BB_085,7,,,,,,,,,,,,
2,76,BB_085,8,,,,,,,,,,,,
2,77,BB_104,1,,,,,,,,,,,,
2,77,BB_104,2,,,,,,,,,,,,
2,77,BB_104,3,,,,,,,,,,,,
2,77,BB_104,4,,,,,,,,,,,,
2,77,BB_104,5,,,,,,,,,,,,
2,77,BB_104,6,,,,,,,,,,,,
2,77,BB_104,7,,,,,,,,,,,,
2,77,BB_104,8,https://drive.google.com/file/d/1lnVKqSUlupMlPp6ec5kT3RaRaqSJQ8O0/view?usp=sharing,2022-03-26,,464.273,25.739,,"https://drive.google.com/file/d/1fq9eLZO5Ns5s9hcsAi1qkzLfBrdOkMye/view?usp=sharing ,",2022-03-17,,,,
2,77,BB_151,1,,,,,,,,,,,,
2,77,BB_151,2,,,,,,,https://drive.google.com/file/d/1fp6DmcYivQrLHOaTBeLuLFxtmR2ussSQ/view?usp=sharing,2022-03-17,,,,
2,77,BB_151,3,,,,,,,,,,,,
2,77,BB_151,4,,,,,,,,,,,,
2,77,BB_151,5,,,,,,,,,,,,
2,77,BB_151,6,https://drive.google.com/file/d/1jjg-qY4QzmB7zzeM3QC9blY5q_eYbiH0/view?usp=sharing,2022-03-26,,118.844,13.57,REMOVE - crumpled,https://drive.google.com/file/d/1fk7qqV1nEUtV4YD6BZHqEvdaxeB7ZUDZ/view?usp=sharing,2022-03-17,,,,
2,77,BB_151,7,,,,,,,https://drive.google.com/file/d/1Ro4-Asw_W3--XCESBB285VLOdqSGpvdL/view?usp=sharing,2022-03-04,,,,
2,77,BB_151,8,,,,,,,https://drive.google.com/file/d/1X-ECHQl1mwDOc4QRW2mI3Nke-raGuWrQ/view?usp=sharing,2022-03-04,,,,
2,77,BB_032,1,https://drive.google.com/file/d/1WvDtaWO31snkFJwdyRJeDNUlv1qyqb8t/view?usp=sharing,2022-04-02,,595.752,30.54,,https://drive.google.com/file/d/1C48UXyBhufkBrcD5Cycf7_1CznuuwanO/view?usp=sharing,2022-04-02,,,,
2,77,BB_032,2,,,,,,,,,,,,
2,77,BB_032,3,,,,,,,,,,,,
2,77,BB_032,4,,,,,,,,,,,,
2,77,BB_032,5,https://drive.google.com/file/d/108YX6MJ3WyntiIZ3OmV-AuLaT7t1MnAb/view?usp=sharing,2022-04-23,,138.487,15.56,,https://drive.google.com/file/d/103rJs62cp0jE_tQQYKKESmqVAqrBJzb5/view?usp=sharing,2022-04-23,,,,
2,77,BB_032,6,,,,,,,,,,,,
2,77,BB_032,7,,,,,,,,,,,,
2,77,BB_032,8,,,,,,,,,,,,
2,78,BB_018,1,,,,,,,,,,,,
2,78,BB_018,2,,,,,,,,,,,,
2,78,BB_018,3,,,,,,,,,,,,
2,78,BB_018,4,,,,,,,,,,,,
2,78,BB_018,5,,,,,,,,,,,,
2,78,BB_018,6,,,,,,,,,,,,
2,78,BB_018,7,,,,,,,,,,,,
2,78,BB_018,8,,,,,,,,,,,,
2,78,BB_209,1,,,,,,,,,,,,
2,78,BB_209,2,,,,,,,,,,,,
2,78,BB_209,3,,,,,,,,,,,,
2,78,BB_209,4,,,,,,,,,,,,
2,78,BB_209,5,,,,,,,,,,,,
2,78,BB_209,6,https://drive.google.com/file/d/1EKAVmL9BDz1Vafojm_8n_pqMjolXRJes/view?usp=sharing,2022-04-02,,238.562,21.45,REMOVE - folded,,,,,,
2,78,BB_209,7,,,,,,,,,,,,
2,78,BB_209,8,https://drive.google.com/file/d/1fb3tv4TWkc9MPIjeqQPPI5vKH3QhheWn/view?usp=sharing,2022-03-17,,406.048,27.05,,,,,,,
2,78,BB_009,1,,,,,,,,,,,,
2,78,BB_009,2,https://drive.google.com/file/d/1vay9wH6f0w78-5R0tl-Hkt3sv1SZn5zk/view?usp=sharing,2022-03-25,,298.607,22.25,,https://drive.google.com/file/d/1fcdsPWSxGPkTpdjDo3dmq1_x-gvOlxdM/view?usp=sharing,2022-03-17,,,,
