Transect,Sequence,Recipient,Plant_ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,(paste here),,,,,,Corolla Diameter,Units,(paste here),Corolla Area,Units,Measurement Notes,,,,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,Length of longest leaf (mm),Area of smallest polygon that encloses leaf tips and rosette (mm^2),(paste here),,,,,,Length of longest leaf (mm),Units,(paste here),Area of smallest polygon that encloses leaf tips and rosette (mm^2),# of Anthers,
3,480,HR_155,7,https://drive.google.com/file/d/1VILWbT3zzuzKLj56S71it1m8xUdkXuUH/view?usp=sharing ; https://drive.google.com/file/d/1Qwo88Ubq_musVUWtdYWQSvtB1La4ZEct/view?usp=sharing,2022-03-31,,,,,,,25.71,,,391.315,mm^2,,,,,https://drive.google.com/file/d/1DOsGiE9WiZ_y2gU-SOm0gO1S_GYauFkh/view?usp=sharing ; https://drive.google.com/file/d/1R-5g7fBzS_Tlb4IIL_CI2JRwJA4pi37p/view?usp=sharing,2022-03-31 ; 2022-03-24,,,,,,,,,,,,,,
3,480,HR_155,7,https://drive.google.com/file/d/1Qwo88Ubq_musVUWtdYWQSvtB1La4ZEct/view?usp=sharing,2022-03-24,,,,,,,22.658,,,286.564,,,,,,,,,,,,,,,,,,,,,
3,480,HR_155,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,481,HR_001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,481,HR_001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,482,HR_001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,482,HR_001,4,https://drive.google.com/file/d/1QTm-BI4iMgU0x5A9tcP1FhSfW_NTNuPx/view?usp=sharing,2022-03-24,,,,,,,19.36,mm,,240.048,mm^2,,,,,https://drive.google.com/file/d/1QoENwWRWkuE9a_yU4pDRURHo_CXV34DM/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
3,483,HR_001,5,https://drive.google.com/file/d/1QRz3e7A8xk6MZtsVvMKDNHziDry7mEuI/view?usp=sharing,2022-03-24,,,,,,,16.84,mm,,171.549,mm^2,,,,,https://drive.google.com/file/d/1QTjaW4BvC0DYtIF14d1mY8SKFCtixStd/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
3,483,HR_001,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,484,HR_001,7,https://drive.google.com/file/d/1Tcc46WnkBlV2HZl13F2g5VZvnggTlvfb/view?usp=sharing,2022-03-31,,,,,,,22.9,mm,,283.099,mm^2,,,,,https://drive.google.com/file/d/1-3N9cvTNGp5uE5BGSplOitBD_cTyQaT_/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,484,HR_001,8,https://drive.google.com/file/d/1QNyVhw8KMo6vuiGB3EihCkW8Xw-tqZ7q/view?usp=sharing,2022-03-24,,,,,,,22.57,mm,,268.505,mm^2,,,,,https://drive.google.com/file/d/1QQa9xIxHC4nKhnxDxCCUVX-7AjER-PkK/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
3,485,HR_111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,485,HR_111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,486,HR_111,3,https://drive.google.com/file/d/1-Px9GNbTi34LfYRGxmoZccBs0yOguCk4/view?usp=sharing,2022-04-07,,,,,,,19.68,mm,,259.7,mm^2,,,,,https://drive.google.com/file/d/1-YDuwuxl0tODe9ep8TxwSPcpk1_vzNnD/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,486,HR_111,4,https://drive.google.com/file/d/1IQUZ6KwN-iODbqkZ0Gqp6d0nzBhNwO3q/view?usp=sharing,2022-03-31,,,,,,,26.1,mm,,401.599,mm^2,,,,,https://drive.google.com/file/d/1pAFXQzRCb6c4AqeJesylODtTMz5J6NDJ/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,487,HR_111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,487,HR_111,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,488,HR_111,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,488,HR_111,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,489,HR_068,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,489,HR_068,2,https://drive.google.com/file/d/1-OYNt2Rt5i4bwA6qMaklCuxgeiD10a7E/view?usp=sharing; https://drive.google.com/file/d/1w829Y6zt3xDVKrLYrwZx2Olns-ynMqry/view?usp=sharing,2022-04-07; 2022-04-20,,,,,,,,,,,,both photos invalid,,,,https://drive.google.com/file/d/1SC_KyT9sRJwNkHdS0IlTiGreKpCHFxpc/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,490,HR_068,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,490,HR_068,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,491,HR_068,5,https://drive.google.com/file/d/1KZ7D2K5NeX_7aqGssoT6fB6TLa-YrpAg/view?usp=sharing,2022-03-31,,,,,,,22.081,mm,,297.258,mm^2,,,,,https://drive.google.com/file/d/1-gChSDE6HJg_httQpZmR7Us-E3iXZvSs/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,491,HR_068,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,492,HR_068,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,492,HR_068,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,493,HR_056,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,493,HR_056,2,https://drive.google.com/file/d/1-E-TDbKxx7r5Rr2CamIsMSYdgoP-o4IC/view?usp=sharing; https://drive.google.com/file/d/1N3qADRYD5VgEeTsJFjrtKdyKnbnvsdxf/view?usp=sharing,2022-04-07,,,,,,,21.329,mm,,248.974,mm^2,,,,,https://drive.google.com/file/d/1-GNMgowN6t_Ch6_E0WHJyz6VqWWbRXdy/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,493,HR_056,2,https://drive.google.com/file/d/1N3qADRYD5VgEeTsJFjrtKdyKnbnvsdxf/view?usp=sharing,2022-04-20,,,,,,,20.231,,,,,missing petals,,,,,,,,,,,,,,,,,,,
3,494,HR_056,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,494,HR_056,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,495,HR_056,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,495,HR_056,6,https://drive.google.com/file/d/1J_UXhiE5jI8XI2E8eE-9CJMo1fgRckAR/view?usp=sharing,2022-03-31,,,,,,,27.79,mm,,437.646,mm^2,,,,,https://drive.google.com/file/d/1MhtHDsP8ibEYrrmWMvyTDbpC3yIxIdIj/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,496,HR_056,7,https://drive.google.com/file/d/1JR7Wa7YpLAhVjiCG5UQO2qtLg9PuHHuj/view?usp=sharing,2022-03-31,,,,,,,25.264,mm,,387.975,mm^2,,,,,https://drive.google.com/file/d/1XTtYrdpC1TZHa93RyZRTX8mAgN4CT8Nh/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,496,HR_056,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,497,HR_124,1,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1WM700GvP8ft1gZeiptahA-v27zZnI_SH/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
3,497,HR_124,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,498,HR_124,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1WLV7j73IvLwEDInHu7UAmYYeY8Z5hBBL/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
3,498,HR_124,4,https://drive.google.com/file/d/13vy3-sZoeR9XCT-ljXnG9E01X5uhwvOr/view?usp=sharing,2022-03-31,,,,,,,24.603,mm,,363.507,mm^2,,,,,https://drive.google.com/file/d/1aObsYfyKsRn7gsyKwwgEo-Kwt6UGYJk9/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,499,HR_124,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,499,HR_124,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,500,HR_124,7,https://drive.google.com/file/d/1W8KkC2QtLG5ujCQR4L8fo1ukr8EVvjz2/view?usp=sharing,2022-03-24,,,,,,,16.737,mm,,174.792,mm^2,,,,,https://drive.google.com/file/d/1WInfnEMKbim_euUTzYVU-2eXtOlrDvDi/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
3,500,HR_124,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,501,HR_147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,501,HR_147,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,502,HR_147,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,502,HR_147,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,503,HR_147,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,503,HR_147,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,504,HR_147,7,https://drive.google.com/file/d/1Ap1sQAbmFHQtCwqikD_3DZwYS37eMjVd/view?usp=sharing,2022-03-31,,,,,,,20.998,mm,,297.972,mm^2,,,,,https://drive.google.com/file/d/1WJNDmP9Vvmvlqca_OpnRPb0JkoLT0aNi/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,504,HR_147,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,505,HR_197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,505,HR_197,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,506,HR_197,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1lBo0XhfQ0v1d6KuSvNS7_iBgfY2BBo_s/view?usp=sharing,2022-04-14,,,,,,,,,,,,,,
3,506,HR_197,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,507,HR_197,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,507,HR_197,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,508,HR_197,7,https://drive.google.com/file/d/1VrUBhu8PEC_-zQ6Zbmu28ywb3sGNfwOi/view?usp=sharing,2022-03-31,,,,,,,15.716,mm,,144.564,mm^2,,,,,https://drive.google.com/file/d/1VrqnDEKIqYysIcVK5W0mVX4kX3xmvBdg/view?usp=sharing,2022-03-31,,,,,,,,,,,,,White Anthers?,
3,508,HR_197,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,509,HR_065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,509,HR_065,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,510,HR_065,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,510,HR_065,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,511,HR_065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,511,HR_065,6,https://drive.google.com/file/d/1QmViFg7hRWsJ9Y_ZkpLKFR3a2SqK57ow/view?usp=sharing,2022-03-31,,,,,,,21.954,mm,,300.867,mm^2,,,,,https://drive.google.com/file/d/1ikPbwvorg5gctKfOZK1zPkDkB5Z2gqL9/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,512,HR_065,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,512,HR_065,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,513,HR_044,1,https://drive.google.com/file/d/1tuBtrKhkauwJecpEbJzLffrtCrE4BolP/view?usp=sharing,2022-04-14,,,,,,,22.868,mm,,275.791,mm^2,,,,,https://drive.google.com/file/d/1-B6IFfZOiCusJqiaOzM8FuYCi9LpvUju/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,513,HR_044,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,514,HR_044,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,514,HR_044,4,https://drive.google.com/file/d/17O3rdwRfxppDSG_mbzB_unyPjVxbzY5Y/view?usp=sharing,2022-03-31,,,,,,,26.42,mm,,436.824,mm^2,,,,,https://drive.google.com/file/d/1K8FsSc9r1oxFcTu5XPKyfjUNI0yHzbv1/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,515,HR_044,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,515,HR_044,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,516,HR_044,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,516,HR_044,8,https://drive.google.com/file/d/1OEpDWzOKbZM0caX_-jrbyuXzSt3m87TT/view?usp=sharing,2022-03-31,,,,,,,26.495,mm,,386.381,mm^2,,,,,https://drive.google.com/file/d/1XopVILQETmYtZj19aTlU63umiR8Rfijy/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,517,HR_127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,517,HR_127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,518,HR_127,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,518,HR_127,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,519,HR_127,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,519,HR_127,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,520,HR_127,7,https://drive.google.com/file/d/1WV4mEVvIrMaF4EUH-xydw91EBcdfKHoj/view?usp=sharing,2022-03-31,,,,,,,20.452,mm,,255.472,mm^2,,,,,https://drive.google.com/file/d/1nGlgsFmRxxcck6aq8hWQJ8n59NXf0ZMM/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,520,HR_127,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,521,HR_192,1,https://drive.google.com/file/d/1JOmP7zVth-y38e8lU7SN5AwZJh1_YWzX/view?usp=sharing,2022-04-14,,,,,,,20.143,mm,,235.192,mm^2,,,,,https://drive.google.com/file/d/1aJjhSRQgBUn_738lWoP3rM_jPSZgIOB9/view?usp=sharing,2022-04-14,,,,,,,,,,,,,,
3,521,HR_192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,522,HR_192,3,https://drive.google.com/file/d/13M8-ZmRfbtBtNLgHuz-YYQMCITdiBKDy/view?usp=sharing,2022-03-31,,,,,,,21.419,mm,,310.714,mm^2,,,,,https://drive.google.com/file/d/1N9gA2sQrzy4D6ijAUD8j0z6jZ8-V9c5Z/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,522,HR_192,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,523,HR_192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,523,HR_192,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,524,HR_192,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,524,HR_192,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,525,HR_079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,525,HR_079,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,526,HR_079,3,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1uQaZjH3fjwU5Z8pklmdTgh1YqP2feUtN/view?usp=sharing,20222-03-31,,,,,,,,,,,,,,
3,526,HR_079,4,https://drive.google.com/file/d/1QLLeu6wyIZfNKF4p-cd3hG1zhPFrnFwD/view?usp=sharing ; https://drive.google.com/file/d/1TJhTuyvv3QzNI9UN0SYTDcgTaPjPeYD_/view?usp=sharing,2022-04-14,,,,,,,21.131,mm,,301.185,mm^2,,,,,https://drive.google.com/file/d/1-78TlmfEXp7qBwU-cM8fsZ09N8W4dQxa/view?usp=sharing ; https://drive.google.com/file/d/1TOWrU-oIQed9l36FxY0mc7sKTYIFfGf-/view?usp=sharing,2022-04-07 ; 2022-03-24,,,,,,,,,,,,,,
3,526,HR_079,4,https://drive.google.com/file/d/1TJhTuyvv3QzNI9UN0SYTDcgTaPjPeYD_/view?usp=sharing,2022-03-24,,,,,,,16.065,,,144.739,,,,,,,,,,,,,,,,,,,,,
3,527,HR_079,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,527,HR_079,6,https://drive.google.com/file/d/1BlASS06Gu-IC69Z2lM88IZW2w2ZN6hLW/view?usp=sharing,2022-03-31,,,,,,,22.338,mm,,332.243,mm^2,,,,,https://drive.google.com/file/d/1a18SPxBMz7kswiUYVDvOdztNe-_D58Jo/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,528,HR_079,7,https://drive.google.com/file/d/1T5uZluBeOSo8SpFvOVMb_hiGLJ5kXwhM/view?usp=sharing,2022-03-24,,,,,,,21.701,mm,,243.298,mm^2,,,,,https://drive.google.com/file/d/1TDMLpSZG-8wMmVbiXW08mbJHQTvIApZP/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
3,528,HR_079,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,529,HR_053,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,529,HR_053,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,530,HR_053,3,https://drive.google.com/file/d/1-5zEsOR3sMU16jeK-zeKfa9Kca1TEWYg/view?usp=sharing,2022-04-07,,,,,,,22.116,mm,,319.978,mm^2,,,,,https://drive.google.com/file/d/1-6sTKRV4KXirqVON319fjTyMO75-gQDZ/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,530,HR_053,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,531,HR_053,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,531,HR_053,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,532,HR_053,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,532,HR_053,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,533,HR_184,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,533,HR_184,2,https://drive.google.com/file/d/1-2DJGPHccqGjQSbEhKx6HL_ukoejP7-L/view?usp=sharing,2022-04-07,,,,,,,23.832,mm,,346.164,mm^2,,,,,,,,,,,,,,,,,,,4 (top left flower),
3,534,HR_184,3,https://drive.google.com/file/d/1FgpA56TCKmPECF8_J48-AIY0Lu9m6UUC/view?usp=sharing,2022-03-31,,,,,,,21.912,mm,,278.827,mm^2,,,,,https://drive.google.com/file/d/1r4Q_wfF1PPJUn4-Kn2Ik42G7orMr4J8r/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,534,HR_184,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,535,HR_184,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,535,HR_184,6,https://drive.google.com/file/d/1FeGlgxnCrJuQlBihfpo1_OQsbvwmuVjl/view?usp=sharing,2022-03-31,,,,,,,20.429,mm,,191.684,mm^2,"REMOVE - folded, area invalid",,,,https://drive.google.com/file/d/1mt864suLXFEeSF6VgTx8sVe0PEW_3IVU/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,536,HR_184,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,536,HR_184,8,https://drive.google.com/file/d/1miwzfDAtvUC8Kyqs7xv6Oft6nZYxLLNM/view?usp=sharing,2022-03-31,,,,,,,19.381,mm,,218.477,mm^2,,,,,https://drive.google.com/file/d/18U79mw6Li8is8Tv4bekmz5wsXDgZnvQR/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,537,HR_139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,537,HR_139,2,https://drive.google.com/file/d/11ZwKrUoFtiyMu-zIo1pyYO9LJ8c5GFci/view?usp=sharing,2022-04-20,,,,,,,24.146,mm,,327.229,mm^2,,,,,,,,,,,,,,,,,,,,
3,538,HR_139,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,538,HR_139,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,539,HR_139,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,539,HR_139,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,540,HR_139,7,https://drive.google.com/file/d/1o4j-73ResN7Q7hNvIbKYRa_1RWdY3Tpi/view?usp=sharing,2022-03-31,,,,,,,23.012,mm,,306.38,mm^2,,,,,https://drive.google.com/file/d/1_JPgibjVkLB1-kdWlapJnPVxPtFk9mjK/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,540,HR_139,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,541,HR_166,1,https://drive.google.com/file/d/1sdFdwprO6FP6cuNoRM6l9iijGde6FxgH/view?usp=sharing,2022-04-07,,,,,,,22.614,mm,,336.02,mm^2,,,,,https://drive.google.com/file/d/1-1jhW8E_zr4s1N2EA4W2AZotsIAzzmjo/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,541,HR_166,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,542,HR_166,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,542,HR_166,4,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1znrk-KpcSW6rvvrrvAXwnT95tOukHy3w/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,543,HR_166,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,543,HR_166,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,544,HR_166,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,544,HR_166,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,545,HR_042,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,545,HR_042,2,https://drive.google.com/file/d/1zjp0sUhQK9WHicJkZJv5OKDlzPwwF85Y/view?usp=sharing,2022-04-07,,,,,,,23.636,mm,,332.635,mm^2,,,,,https://drive.google.com/file/d/1zmmPHcCB7hcqNHZB3bVx_mzVlLZOMcec/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,546,HR_042,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,546,HR_042,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,547,HR_042,5,https://drive.google.com/file/d/14RQkyfqLd3m7Q0p2yGcFHB6RO4Pec3Mz/view?usp=sharing,2022-03-31,,,,,,,26.107,mm,,385.454,mm^2,,,,,https://drive.google.com/file/d/11NTsdcDBaBzNJ20He43ZBc0txPMM9nIr/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
3,547,HR_042,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,548,HR_042,7,https://drive.google.com/file/d/1fzt1bQPdq80pF8p5IYTHNNDZ5KBcqAKV/view?usp=sharing,2022-04-14,,,,,,,26.407,mm,,370.883,mm^2,,,,,https://drive.google.com/file/d/1znYTr-jFO6C8oiou8OktglPDVGgk7eQ0/view?usp=sharing,2022-04-07,,,,,,,,,,,,,,
3,548,HR_042,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,549,HR_107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,549,HR_107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,550,HR_107,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,550,HR_107,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,551,HR_107,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,551,HR_107,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,552,HR_107,7,https://drive.google.com/file/d/1GEKLZM8z0-KRT6lsAf5d8PxN9oMYaFkT/view?usp=sharing,2022-03-31,,,,,,,25.106,mm,,392.103,mm^2,,,,,https://drive.google.com/file/d/1GExKHUJKreWKLsdcD3UuqyrUtBeDdWu_/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
4,552,HR_107,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,553,HR_136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,553,HR_136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,554,HR_136,3,https://drive.google.com/file/d/1IyrJaJdVd9zciCJcW0_QZpxC8xRZr51I/view?usp=sharing,2022-04-20,,,,,,,20.106,mm,,236.023,mm^2,,,,,,,,,,,,,,,,,,,,
4,554,HR_136,4,https://drive.google.com/file/d/1GC5ZDSXqEJlM5KyIwM5U0rtH0TBfTAeu/view?usp=sharing,2022-03-31,,,,,,,19.447,mm,,251.088,mm^2,,,,,https://drive.google.com/file/d/1GEHCihhCYasfU7Xaz7O6ny1tszvTux2h/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
4,555,HR_136,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,555,HR_136,6,https://drive.google.com/file/d/1QAQ2wOPLh-KxhW3rrwLO-DNjvQ69h3iS/view?usp=sharing,2022-03-24,,,,,,,23.809,mm,,356.448,mm^2,,,,,https://drive.google.com/file/d/1QH1vawCvk11I9L4MMegCORzdhpNrdTHE/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
4,556,HR_136,7,https://drive.google.com/file/d/1Pzm5ZZOPUvqgqkOeujBMUlTHGVp1c3oA/view?usp=sharing,2022-03-24,,,,,,,21.916,mm,,295.234,mm^2,,,,,https://drive.google.com/file/d/1Q30MTepfdSLahn2f9OvM3ITYf4tJvqE8/view?usp=sharing,2022-03-24,,,,,,,,,,,,,,
4,556,HR_136,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,557,HR_071,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,557,HR_071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,558,HR_071,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,558,HR_071,4,https://drive.google.com/file/d/1G4lte6x9Dpma_RN671J0d4g0IbhIwa1S/view?usp=sharing,2022-03-31,,,,,,,19.641,mm,,216.784,mm^2,,,,,https://drive.google.com/file/d/1G7mnnXoZKSx36k3tMkf3BRGHGp9d_Hoz/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
4,559,HR_071,5, https://drive.google.com/file/d/1FtzUoi5GVDL4bsWiVLvOdXvEXrQyxuYx/view?usp=sharing,2022-03-31,,,,,,,25.227,mm,,400.026,mm^2,,,,,https://drive.google.com/file/d/1G3ONVQtv5gnsqLqHOzcC4K1F_mlUWwxw/view?usp=sharing,2022-03-31,,,,,,,,,,,,,,
4,559,HR_071,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
