Transect,Sequence,Recipient,Plant_ID,URL of JPEG of Flower,Date_Flower_Photo_Taken_yr-mo-day,Corolla Diameter,Units,Corolla Area,Units,measurement notes,URL of JPEG of Rosette,Date_Rosette_Photo_Taken_yr-mo-day,(paste here),,,,,,Rosette Diameter (mm),Rosette Radius (center to tip of farthest extruding leaf),Units,Notes,,Area of smallest polygon that encloses leaf tips and rosette (mm^2)
3,524,AC_111,8,,,,,,,,,,,,,,,,,,,,,
3,525,AC_111,9,,,,,,,,,,,,,,,,,,,,,
3,525,AC_111,10,https://drive.google.com/file/d/1MpuzugSugB13-RlbvlWBu5pW_PWuh7dM/view?usp=sharing,2022-04-22,24.439,mm,281.528,0,,https://drive.google.com/file/d/1Hm750xrIGpCMRjvQKuiYhdauPRDRH-ib/view?usp=sharing,2022-04-09,,,,,,,46.405,24.081,mm,,,
3,526,AC_212,1,,,,,,,,,,,,,,,,,,,,,
3,526,AC_212,2,https://drive.google.com/file/d/1vHzUlX6FxkHX2HCnsWD2DS9vyZXLucTE/view?usp=sharing,2022-04-22,21.085,mm,199.869,0,,https://drive.google.com/file/d/1uMusJIv_O2s9seAGWaLFfL5k0RWNDu_A/view?usp=sharing,2022-04-09,,,,,,,30.159,17.739,mm,,,
3,527,AC_212,3,,,,,,,,,,,,,,,,,,,,,
3,527,AC_212,4,,,,,,,,,,,,,,,,,,,,,
3,528,AC_212,5,,,,,,,,,,,,,,,,,,,,,
3,528,AC_212,6,,,,,,,,,,,,,,,,,,,,,
3,529,AC_212,7,,,,,,,,,,,,,,,,,,,,,
3,529,AC_212,8,https://drive.google.com/file/d/1McBAH4Mo1IMVG6t0L_NMNPFYLJvbCVDq/view?usp=sharing,2022-04-22,19.394,mm,212.273,0,,https://drive.google.com/file/d/1_O9mkcbq6zwg6_j8X6xIzqNCUYyKHWZ7/view?usp=sharing; https://drive.google.com/file/d/1MgMj0XYSyYrbrL3-as5bx9U4ciNQQ2Xm/view?usp=sharing,2022-04-09;2022-04-22,,,,,,,38.428,22.207,mm,,,
3,530,AC_212,9,,,,,,,,,,,,,,,,,,,,,
3,530,AC_212,10,,,,,,,,,,,,,,,,,,,,,
3,531,AC_51,1,,,,,,,,,,,,,,,,,,,,,
3,531,AC_51,2,,,,,,,,,,,,,,,,,,,,,
3,532,AC_51,3,,,,,,,,,,,,,,,,,,,,,
3,532,AC_51,4,,,,,,,,,,,,,,,,,,,,,
3,533,AC_51,5,,,,,,,,,,,,,,,,,,,,,
3,533,AC_51,6,https://drive.google.com/file/d/1bx52NusU7ExtjE5FuJV2aOduWsLFs-OA/view?usp=sharing,2022-04-09,19.416,mm,221.79,0,,https://drive.google.com/file/d/1TC9ya4_VCSxCtxFaFOw3jeudxWunfCsj/view?usp=sharing,2022-04-09,,,,,,,24.719,13.616,mm,,,
3,534,AC_51,7,,,,,,,,,,,,,,,,,,,,,
3,534,AC_51,8,https://drive.google.com/file/d/1CLcWxfb3NXXeidyOHjMTJecsp3t0YWhR/view?usp=sharing,2022-04-09,16.34,mm,161.36,0,,https://drive.google.com/file/d/1sP0Xvs_i2ohx0hyXBpOjPCcCkOcCj2-1/view?usp=sharing,2022-04-09,,,,,,,23.712,12.78,mm,,,
3,535,AC_51,9,,,,,,,,,,,,,,,,,,,,,
3,535,AC_51,10,,,,,,,,,,,,,,,,,,,,,
4,536,AC_119,1,https://drive.google.com/file/d/1oezzRMSbpPmm_EzeNKJ4Vr02UWGdpcQu/view?usp=sharing,2022-05-03,24.414,mm,295.591,0,,https://drive.google.com/file/d/1ogLRcEaWuWXxkwHAelSO0gDUzGounT4G/view?usp=sharing,2022-05-03,,,,,,,91.803,48.815,mm,,,
4,536,AC_119,2,,,,,,,,,,,,,,,,,,,,,
4,537,AC_119,3,,,,,,,,,,,,,,,,,,,,,
4,537,AC_119,4,,,,,,,,,,,,,,,,,,,,,
4,538,AC_119,5,,,,,,,,,,,,,,,,,,,,,
4,538,AC_119,6,,,,,,,,,,,,,,,,,,,,,
4,539,AC_119,7,,,,,,,,,,,,,,,,,,,,,
4,539,AC_119,8,,,,,,,,,,,,,,,,,,,,,
4,540,AC_119,9,,,,,,,,,,,,,,,,,,,,,
4,540,AC_119,10,,,,,,,,,,,,,,,,,,,,,
4,541,AC_32,1,,,,,,,,,,,,,,,,,,,,,
4,541,AC_32,2,,,,,,,,,,,,,,,,,,,,,
4,542,AC_32,3,,,,,,,,,,,,,,,,,,,,,
4,542,AC_32,4,,,,,,,,,,,,,,,,,,,,,
4,543,AC_32,5,https://drive.google.com/file/d/1ob6rlsuBUUm-zZkW8qLXM9hd3Z-AMfJe/view?usp=sharing,2022-05-03,22.474,mm,292.234,0,,https://drive.google.com/file/d/1ocgXAT88EHobwzP5jPAqwKTZf6awya4d/view?usp=sharing,2022-05-03,,,,,,,49.241,29.963,mm,,,
4,543,AC_32,6,,,,,,,,,,,,,,,,,,,,,
4,544,AC_32,7,,,,,,,,,,,,,,,,,,,,,
4,544,AC_32,8,,,,,,,,,,,,,,,,,,,,,
4,545,AC_32,9,,,,,,,,,,,,,,,,,,,,,
4,545,AC_32,10,,,,,,,,,,,,,,,,,,,,,
4,546,AC_206,1,,,,,,,,,,,,,,,,,,,,,
4,546,AC_206,2,https://drive.google.com/file/d/1oZ2MijBcoN40GqWXZsdSWuLQ0yoz9C5e/view?usp=sharing,2022-05-03,25.021,mm,348.259,0,,https://drive.google.com/file/d/1o_UtdIiAEoSpA7EtubulociS-S1t5Isy/view?usp=sharing,2022-05-03,,,,,,,59.936,41.475,mm,,,
4,547,AC_206,3,,,,,,,,,,,,,,,,,,,,,
4,547,AC_206,4,,,,,,,,,,,,,,,,,,,,,
4,548,AC_206,5,,,,,,,,,,,,,,,,,,,,,
4,548,AC_206,6,,,,,,,,,,,,,,,,,,,,,
4,549,AC_206,7,,,,,,,,,,,,,,,,,,,,,
4,549,AC_206,8,,,,,,,,,,,,,,,,,,,,,
4,550,AC_206,9,,,,,,,,,,,,,,,,,,,,,
4,550,AC_206,10,,,,,,,,,,,,,,,,,,,,,
4,551,AC_10,1,,,,,,,,,,,,,,,,,,,,,
4,551,AC_10,2,,,,,,,,,,,,,,,,,,,,,
4,552,AC_10,3,,,,,,,,,,,,,,,,,,,,,
4,552,AC_10,4,,,,,,,,,,,,,,,,,,,,,
4,553,AC_10,5,,,,,,,,,,,,,,,,,,,,,
4,553,AC_10,6,,,,,,,,,,,,,,,,,,,,,
4,554,AC_10,7,https://drive.google.com/file/d/1oUIrLu4lc5kpvoG40aJFhFGhflaqwQ6w/view?usp=sharing; https://drive.google.com/file/d/1tgxu7d_qXZUEUKU6O1PBEel1h0_LkNqU/view?usp=sharing,2022-05-03,17.792,mm,181.373,0,,https://drive.google.com/file/d/1oWEaT-G0L28dw2KqeeMre-dMeVpfCh6f/view?usp=sharing,2022-05-03,,,,,,,29.448,14.374,mm,,,
4,554,AC_10,7,https://drive.google.com/file/d/1tgxu7d_qXZUEUKU6O1PBEel1h0_LkNqU/view?usp=sharing,2022-05-13,19.173,,208.762,,,,,,,,,,,,,,,,
4,554,AC_10,8,,,,,,,,,,,,,,,,,,,,,
4,555,AC_10,9,,,,,,,,,,,,,,,,,,,,,
4,555,AC_10,10,,,,,,,,,,,,,,,,,,,,,
4,556,AC_185,1,,,,,,,,https://drive.google.com/file/d/1oRls-KPUtDypqPmnu2HU8Fiw_QjAHpM0/view?usp=sharing,2022-05-03,,,,,,,,,,,,
4,556,AC_185,2,,,,,,,,,,,,,,,,,,,,,
4,557,AC_185,3,,,,,,,,,,,,,,,,,,,,,
4,557,AC_185,4,,,,,,,,,,,,,,,,,,,,,
4,558,AC_185,5,,,,,,,,,,,,,,,,,,,,,
4,558,AC_185,6,,,,,,,,,,,,,,,,,,,,,
4,559,AC_185,7,,,,,,,,,,,,,,,,,,,,,
4,559,AC_185,8,,,,,,,,https://drive.google.com/file/d/1oRls-KPUtDypqPmnu2HU8Fiw_QjAHpM0/view?usp=sharing,2022-05-03,,,,,,,,,,,,
4,560,AC_185,9,,,,,,,,,,,,,,,,,,,,,
4,560,AC_185,10,,,,,,,,,,,,,,,,,,,,,
4,561,AC_55,1,https://drive.google.com/file/d/1utQLRu3eCM2f2eAr67fP1PDz3kE0w9Xn/view?usp=sharing,2022-04-22,24.558,mm,318.339,0,,https://drive.google.com/file/d/1uffFYf2CLTPjHHcnB9IWUpWfRPGF41Kc/view?usp=sharing,2022-04-22,,,,,,,96.927,45.561,mm,,,
4,561,AC_55,2,https://drive.google.com/file/d/1uqOw_9DLpxCievxFuRxul8hDZ598x2zD/view?usp=sharing,2022-04-22,23.229,mm,282.578,,,https://drive.google.com/file/d/1unl_JoknmhjTXU8l2mNKqY-8ohOgD1zf/view?usp=sharing,2022-04-22,,,,,,,87.297,50.675,mm,,,
4,562,AC_55,3,https://drive.google.com/file/d/1oMJ77-aiO-9uZgSAShXIrtA86oXekXfC/view?usp=sharing,2022-05-03,25.479,mm,343.741,0,,https://drive.google.com/file/d/1oQvUR2Lb2iUPLanHH8z47G83sLIHu-MB/view?usp=sharing,2022-05-03,,,,,,,79.644,42.911,mm,,,
4,562,AC_55,4,,,,,,,,,,,,,,,,,,,,,
4,563,AC_55,5,,,,,,,,,,,,,,,,,,,,,
4,563,AC_55,6,,,,,,,,,,,,,,,,,,,,,
4,564,AC_55,7,,,,,,,,,,,,,,,,,,,,,
4,564,AC_55,8,,,,,,,,,,,,,,,,,,,,,
4,565,AC_55,9,,,,,,,,,,,,,,,,,,,,,
4,565,AC_55,10,,,,,,,,,,,,,,,,,,,,,
4,566,AC_16,1,,,,,,,,,,,,,,,,,,,,,
4,566,AC_16,2,,2022-05-03,,,,,,https://drive.google.com/file/d/1oLQYLDY2Bh22oi6AoMJzf5eV1Oc_DzXR/view?usp=sharing;https://drive.google.com/file/d/1v2SvrdOJgOL8DuDMCkNeNmZKAFX_9Plo/view?usp=sharing,2022-05-03; 2022-04-23,,,,,,,,,,,,
4,567,AC_16,3,,,,,,,,,,,,,,,,,,,,,
4,567,AC_16,4,,,,,,,,,,,,,,,,,,,,,
4,568,AC_16,5,,,,,,,,,,,,,,,,,,,,,
4,568,AC_16,6,,,,,,,,,,,,,,,,,,,,,
4,569,AC_16,7,,,,,,,,,,,,,,,,,,,,,
4,569,AC_16,8,https://drive.google.com/file/d/1v7blqSRtBfltozSHHlHL5lJFaXKxCz3S/view?usp=sharing,2022-04-22,25.111,mm,393.023,,,https://drive.google.com/file/d/1utp7AM7bAWOXYyWr0aXwNVXV_cou4gcT/view?usp=sharing,2022-04-22,,,,,,,41.031,23.313,mm,,,
4,570,AC_16,9,,,,,,,,,,,,,,,,,,,,,
4,570,AC_16,10,,,,,,,,,,,,,,,,,,,,,
4,571,AC_182,1,,,,,,,,,,,,,,,,,,,,,
4,571,AC_182,2,,,,,,,,,,,,,,,,,,,,,
4,572,AC_182,3,https://drive.google.com/file/d/1J1HyzA8IiyoolUZaiBojzxNNi8maHGVI/view?usp=sharing,2022-05-03,23.937,mm,338.594,0,,https://drive.google.com/file/d/1o7LUFp93Y02CZYOpglzI0eETOzymPIi0/view?usp=sharing,2022-05-03,,,,,,,,,,*rosette is extremely small,,
4,572,AC_182,4,,,,,,,,https://drive.google.com/file/d/1tcVEeNwBngCSBn6wIWVKYdhNkd_oDDTt/view?usp=sharing,,,,,,,,,,,,,
4,573,AC_182,5,https://drive.google.com/file/d/1nzZKxrj4lvVav8kbj4IwVnL-OxAqVcxj/view?usp=sharing,2022-05-03,22.166,mm,291.887,,,https://drive.google.com/file/d/1o0aXKfIk4ERYnUZl1QXQSmgg3blbYLnk/view?usp=sharing,2022-05-03,,,,,,,42.597,24.156,mm,,,
4,573,AC_182,6,,,,,,,,,,,,,,,,,,,,,
4,574,AC_182,7,,,,,,,,,,,,,,,,,,,,,
4,574,AC_182,8,,,,,,,,,,,,,,,,,,,,,
4,575,AC_182,9,,,,,,,,,,,,,,,,,,,,,
4,575,AC_182,10,,,,,,,,,,,,,,,,,,,,,
4,576,AC_40,1,,,,,,,,,,,,,,,,,,,,,
4,576,AC_40,2,https://drive.google.com/file/d/1np76KC0P5uMiqFHds4eXuU_bEcYQY9rz/view?usp=sharing,2022-05-03,23.715,mm,336.926,,,https://drive.google.com/file/d/1ntw62mpWYzYthqPLKP1slvZGBVvXzSKQ/view?usp=sharing,2022-05-03,,,,,,,84.228,49.776,mm,,,
4,577,AC_40,3,,,,,,,,,,,,,,,,,,,,,
4,577,AC_40,4,,,,,,,,,,,,,,,,,,,,,
4,578,AC_40,5,,,,,,,,,,,,,,,,,,,,,
4,578,AC_40,6,,,,,,,,,,,,,,,,,,,,,
4,579,AC_40,7,https://drive.google.com/file/d/1vHAKplJBuBSVlSmUMRdMjm1PChhM8yb5/view?usp=sharing,2022-04-22,22.2,mm,305.3,0,,https://drive.google.com/file/d/1v5kl32CtZ6NXsKKtq89ULAaFnIOQvFRt/view?usp=sharing,2022-04-22,,,,,,,77.015,44.373,mm,,,
4,579,AC_40,8,https://drive.google.com/file/d/1vFHfTRhljArk4CcCv1zatKb8tEb9BEQn/view?usp=sharing,2022-04-22,25.488,mm,406.151,0,,https://drive.google.com/file/d/1vFp5zBJ5XKdokXjLEB3mJmUfg9CY4yVl/view?usp=sharing,2022-04-22,,,,,,,71.498,45.317,mm,,,
4,580,AC_40,9,,,,,,,,,,,,,,,,,,,,,
4,580,AC_40,10,,,,,,,,,,,,,,,,,,,,,
4,581,AC_144,1,,,,,,,,,,,,,,,,,,,,,
4,581,AC_144,2,,,,,,,,,,,,,,,,,,,,,
4,582,AC_144,3,,,,,,,,,,,,,,,,,,,,,
4,582,AC_144,4,https://drive.google.com/file/d/1ncUXVV9RWTTcGseWsiJ5B5mz2EQT7dla/view?usp=sharing,2022-05-03,25.945,mm,342.94,0,,https://drive.google.com/file/d/1ne9UD_S2hNMqL4orML1LymGpZTB0aXso/view?usp=sharing,2022-05-03,,,,,,,34.463,21.704,mm,,,
4,583,AC_144,5,,,,,,,,,,,,,,,,,,,,,
4,583,AC_144,6,https://drive.google.com/file/d/1vayaenC7QB_oeGpyPKI2CL2GLw2jLMrw/view?usp=sharing,2022-04-22,25.229,mm,402.165,0,,https://drive.google.com/file/d/1v9jSDOSidukXICCsSTPZmgNamNP4UhOU/view?usp=sharing,2022-04-22,,,,,,,32.34,17.825,mm,,,
4,584,AC_144,7,,,,,,,,,,,,,,,,,,,,,
4,584,AC_144,8,,,,,,,,,,,,,,,,,,,,,
4,585,AC_144,9,,,,,,,,,,,,,,,,,,,,,
4,585,AC_144,10,,,,,,,,,,,,,,,,,,,,,
4,586,AC_88,1,,,,,,,,,,,,,,,,,,,,,
4,586,AC_88,2,,,,,,,,,,,,,,,,,,,,,
4,587,AC_88,3,,,,,,,,,,,,,,,,,,,,,
4,587,AC_88,4,,,,,,,,,,,,,,,,,,,,,
4,588,AC_88,5,,,,,,,,,,,,,,,,,,,,,
4,588,AC_88,6,https://drive.google.com/file/d/1vJPxSV-1qgzaIl05iE9cHd030YHHo2Ut/view?usp=sharing,2022-04-22,19.986,mm,289.914,0,,https://drive.google.com/file/d/1vPu723t5Ag0KnBRcCRXQEP4dsbYUznu6/view?usp=sharing,2022-04-22,,,,,,,40.838,22.686,mm,,,
4,589,AC_88,7,,,,,,,,,,,,,,,,,,,,,
4,589,AC_88,8,,,,,,,,,,,,,,,,,,,,,
4,590,AC_88,9,,,,,,,,,,,,,,,,,,,,,
4,590,AC_88,10,,,,,,,,,,,,,,,,,,,,,
4,591,AC_92,1,,,,,,,,,,,,,,,,,,,,,
4,591,AC_92,2,https://drive.google.com/file/d/1vhbgEyb14wqrYNwgCA6tPt_n_EOYcvCC/view?usp=sharing,2022-04-22,23.389,mm,330.775,0,,https://drive.google.com/file/d/1vkqHqOJIkVUiMzchrbzXfdOOkBq0oI6q/view?usp=sharing,2022-04-22,,,,,,,41.949,25.175,mm,,,
4,592,AC_92,3,,,,,,,,,,,,,,,,,,,,,
4,592,AC_92,4,,,,,,,,,,,,,,,,,,,,,
4,593,AC_92,5,,,,,,,,,,,,,,,,,,,,,
4,593,AC_92,6,,,,,,,,,,,,,,,,,,,,,
4,594,AC_92,7,,,,,,,,,,,,,,,,,,,,,
4,594,AC_92,8,,,,,,,,,,,,,,,,,,,,,
4,595,AC_92,9,,,,,,,,,,,,,,,,,,,,,
4,595,AC_92,10,,,,,,,,,,,,,,,,,,,,,
4,596,AC_204,1,,,,,,,,,,,,,,,,,,,,,
4,596,AC_204,2,,,,,,,,,,,,,,,,,,,,,
4,597,AC_204,3,,,,,,,,,,,,,,,,,,,,,
4,597,AC_204,4,,,,,,,,,,,,,,,,,,,,,
4,598,AC_204,5,,,,,,,,,,,,,,,,,,,,,
4,598,AC_204,6,https://drive.google.com/file/d/1vfV-XkGsLH3pq79kMUAAVzIIhSKiSrw1/view?usp=sharing,2022-04-22,26.234,mm,440.894,0,,https://drive.google.com/file/d/1vfQ2AUcN7A1HuP16ADa4FwOtXf6FNSQp/view?usp=sharing,2022-04-22,,,,,,,78.681,31.076,mm,,,
4,599,AC_204,7,,,,,,,,,,,,,,,,,,,,,
4,599,AC_204,8,,,,,,,,,,,,,,,,,,,,,
4,600,AC_204,9,,,,,,,,,,,,,,,,,,,,,
4,600,AC_204,10,,,,,,,,,,,,,,,,,,,,,
4,601,AC_118,1,,,,,,,,,,,,,,,,,,,,,
4,601,AC_118,2,,,,,,,,,,,,,,,,,,,,,
4,602,AC_118,3,,,,,,,,,,,,,,,,,,,,,
4,602,AC_118,4,https://drive.google.com/file/d/1nalz9_IDkz6k9WX6B9gVWoTx3dwwsbX2/view?usp=sharing; https://drive.google.com/file/d/1w7OzbwiEXTGcFeSu2gV_GNp1j9h07aGz/view?usp=sharing,2022-04-22,23.664,mm,369.618,0,,https://drive.google.com/file/d/1veJ26b-NP-tee5BKcdWsozsc3fqDHJ-J/view?usp=sharing,2022-04-22,,,,,,,70.799,37.896,mm,,,
4,603,AC_118,5,,,,,,,,,,,,,,,,,,,,,
4,603,AC_118,6,,,,,,,,,,,,,,,,,,,,,
4,604,AC_118,7,,,,,,,,,,,,,,,,,,,,,
4,604,AC_118,8,,,,,,,,,,,,,,,,,,,,,
4,605,AC_118,9,,,,,,,,,,,,,,,,,,,,,
4,605,AC_118,10,,,,,,,,,,,,,,,,,,,,,
4,606,AC_130,1,,,,,,,,,,,,,,,,,,,,,
4,606,AC_130,2,,,,,,,,,,,,,,,,,,,,,
4,607,AC_130,3,,,,,,,,,,,,,,,,,,,,,
4,607,AC_130,4,,,,,,,,,,,,,,,,,,,,,
4,608,AC_130,5,https://drive.google.com/file/d/1w6XWsvNu03EGOAPbwn5qgEK4IWmdObRe/view?usp=sharing,2022-04-22,22.323,mm,317.006,0,,https://drive.google.com/file/d/1w6cKBOWGyTq5woFdgKAIpoeTq4RrTq8N/view?usp=sharing,2022-04-22,,,,,,,61.973,35.408,mm,,,
4,608,AC_130,6,,,,,,,,,,,,,,,,,,,,,
4,609,AC_130,7,,,,,,,,,,,,,,,,,,,,,
4,609,AC_130,8,,,,,,,,,,,,,,,,,,,,,
4,610,AC_130,9,,,,,,,,,,,,,,,,,,,,,
4,610,AC_130,10,,,,,,,,,,,,,,,,,,,,,
4,611,AC_148,1,,,,,,,,,,,,,,,,,,,,,
4,611,AC_148,2,,,,,,,,,,,,,,,,,,,,,
4,612,AC_148,3,,,,,,,,,,,,,,,,,,,,,
4,612,AC_148,4,,,,,,,,,,,,,,,,,,,,,
4,613,AC_148,5,,,,,,,,,,,,,,,,,,,,,
4,613,AC_148,6,,,,,,,,,,,,,,,,,,,,,
4,614,AC_148,7,,,,,,,,,,,,,,,,,,,,,
4,614,AC_148,8,,,,,,,,,,,,,,,,,,,,,
4,615,AC_148,9,,,,,,,,,,,,,,,,,,,,,
4,615,AC_148,10,,,,,,,,,,,,,,,,,,,,,
4,616,AC_113,1,,,,,,,,,,,,,,,,,,,,,
4,616,AC_113,2,,,,,,,,,,,,,,,,,,,,,
4,617,AC_113,3,,,,,,,,,,,,,,,,,,,,,
4,617,AC_113,4,,,,,,,,,,,,,,,,,,,,,
4,618,AC_113,5,,,,,,,,,,,,,,,,,,,,,
4,618,AC_113,6,,,,,,,,,,,,,,,,,,,,,
4,619,AC_113,7,,,,,,,,,,,,,,,,,,,,,
4,619,AC_113,8,https://drive.google.com/file/d/1vt_K06t76Kv_KEKKARPsax3bgEs8SKMM/view?usp=sharing,2022-04-22,20.315,mm,236.294,mm,,https://drive.google.com/file/d/1w6VqN5AlYv3KYhxCaIIWj4Qerz2tJxuj/view?usp=sharing,2022-04-22,,,,,,,20.491,12.088,mm,,,
4,620,AC_113,9,,,,,,,,,,,,,,,,,,,,,
4,620,AC_113,10,,,,,,,,,,,,,,,,,,,,,
4,621,AC_34,1,,,,,,,,,,,,,,,,,,,,,
4,621,AC_34,2,,,,,,,,,,,,,,,,,,,,,
4,622,AC_34,3,,,,,,,,,,,,,,,,,,,,,
4,622,AC_34,4,,,,,,,,,,,,,,,,,,,,,
4,623,AC_34,5,,,,,,,,,,,,,,,,,,,,,
4,623,AC_34,6,,,,,,,,,,,,,,,,,,,,,
4,624,AC_34,7,https://drive.google.com/file/d/1wLBkQnQAszQ-Y42oywLYoGvm2lgt_KiE/view?usp=sharing,2022-04-22,17.782,mm,204.075,mm,,,,,,,,,,,,,,,
4,624,AC_34,8,,,,,,,,,,,,,,,,,,,,,
4,625,AC_34,9,,,,,,,,,,,,,,,,,,,,,
4,625,AC_34,10,,,,,,,,,,,,,,,,,,,,,
4,626,AC_46,1,,,,,,,,,,,,,,,,,,,,,
4,626,AC_46,2,,,,,,,,,,,,,,,,,,,,,
4,627,AC_46,3,,,,,,,,,,,,,,,,,,,,,
4,627,AC_46,4,,,,,,,,,,,,,,,,,,,,,
4,628,AC_46,5,,,,,,,,,,,,,,,,,,,,,
4,628,AC_46,6,,,,,,,,,,,,,,,,,,,,,
4,629,AC_46,7,,,,,,,,,,,,,,,,,,,,,
4,629,AC_46,8,https://drive.google.com/file/d/1wHbbWzb-uUdrWB-bV4WC4GfkbL__oUCc/view?usp=sharing,2022-04-22,20.951,mm,253.347,mm,,https://drive.google.com/file/d/1wEl1tiobwz-6RYxvOQYzrnHX5-nnw2au/view?usp=sharing,2022-04-22,,,,,,,42.899,25.522,mm,,,
4,630,AC_46,9,,,,,,,,,,,,,,,,,,,,,
4,630,AC_46,10,,,,,,,,,,,,,,,,,,,,,
4,631,AC_179,1,,,,,,,,,,,,,,,,,,,,,
4,631,AC_179,2,https://drive.google.com/file/d/1wAZoX7Z-b4WfOU4HC1eSTPeEMk8dB8On/view?usp=sharing,2022-04-22,22.41,mm,325.379,mm,,https://drive.google.com/file/d/1wDpAm0eY4arAzsSM9N9NmdyRULUvTKdU/view?usp=sharing,2022-04-22,,,,,,,33.217,17.594,mm,,,
4,632,AC_179,3,,,,,,,,,,,,,,,,,,,,,
4,632,AC_179,4,,,,,,,,,,,,,,,,,,,,,
4,633,AC_179,5,,,,,,,,,,,,,,,,,,,,,
4,633,AC_179,6,,,,,,,,,,,,,,,,,,,,,
4,634,AC_179,7,,,,,,,,,,,,,,,,,,,,,
4,634,AC_179,8,,,,,,,,,,,,,,,,,,,,,
4,635,AC_179,9,,,,,,,,,,,,,,,,,,,,,
4,635,AC_179,10,,,,,,,,,,,,,,,,,,,,,
4,636,AC_151,1,,,,,,,,,,,,,,,,,,,,,
4,636,AC_151,2,,,,,,,,,,,,,,,,,,,,,
4,637,AC_151,3,,,,,,,,,,,,,,,,,,,,,
4,637,AC_151,4,,,,,,,,,,,,,,,,,,,,,
4,638,AC_151,5,https://drive.google.com/file/d/1wg3QukxXmKNVZkgKEeBdpTB0eVzKxL6S/view?usp=sharing,2022-04-22,19.978,mm,255.727,mm,,https://drive.google.com/file/d/1wsHlnV6sxAIoUbMCctUn_cuFyw529Xu-/view?usp=sharing,2022-04-22,,,,,,,39.398,22.435,mm,,,
4,638,AC_151,6,,,,,,,,,,,,,,,,,,,,,
4,639,AC_151,7,,,,,,,,,,,,,,,,,,,,,
4,639,AC_151,8,,,,,,,,,,,,,,,,,,,,,
4,640,AC_151,9,,,,,,,,,,,,,,,,,,,,,
4,640,AC_151,10,,,,,,,,,,,,,,,,,,,,,
4,641,AC_215,1,,,,,,,,,,,,,,,,,,,,,
4,641,AC_215,2,https://drive.google.com/file/d/1nYj5YBnprkx_GZYu3rPcYNyZkjbC8woA/view?usp=sharing; https://drive.google.com/file/d/1wT5HziKZ38MarqSJ_GSR-LsDy6B06D_c/view?usp=sharing,2022-05-03,26.27,mm,365.852,mm,,https://drive.google.com/file/d/1wXiF1YxuhX13QDbgkI_xlfSNXF-7NgC2/view?usp=sharing,2022-04-22,,,,,,,70.673,37.908,mm,,,
4,641,AC_215,2,https://drive.google.com/file/d/1wT5HziKZ38MarqSJ_GSR-LsDy6B06D_c/view?usp=sharing,2022-04-22,24.008,,362.144,,,,,,,,,,,,,,,,
4,642,AC_215,3,,,,,,,,,,,,,,,,,,,,,
4,642,AC_215,4,,,,,,,,,,,,,,,,,,,,,
4,643,AC_215,5,,,,,,,,,,,,,,,,,,,,,
4,643,AC_215,6,,,,,,,,,,,,,,,,,,,,,
4,644,AC_215,7,,,,,,,,,,,,,,,,,,,,,
4,644,AC_215,8,,,,,,,,,,,,,,,,,,,,,
4,645,AC_215,9,,,,,,,,,,,,,,,,,,,,,
4,645,AC_215,10,,,,,,,,,,,,,,,,,,,,,
4,646,AC_197,1,,,,,,,,,,,,,,,,,,,,,
4,646,AC_197,2,,,,,,,,,,,,,,,,,,,,,
4,647,AC_197,3,,,,,,,,,,,,,,,,,,,,,
4,647,AC_197,4,,,,,,,,,,,,,,,,,,,,,
4,648,AC_197,5,,,,,,,,,,,,,,,,,,,,,
4,648,AC_197,6,,,,,,,,,,,,,,,,,,,,,
4,649,AC_197,7,,,,,,,,,,,,,,,,,,,,,
4,649,AC_197,8,,,,,,,,,,,,,,,,,,,,,
4,650,AC_197,9,,,,,,,,,,,,,,,,,,,,,
4,650,AC_197,10,,,,,,,,,,,,,,,,,,,,,
4,651,AC_72,1,,,,,,,,,,,,,,,,,,,,,
4,651,AC_72,2,,,,,,,,,,,,,,,,,,,,,
4,652,AC_72,3,,,,,,,,,,,,,,,,,,,,,
4,652,AC_72,4,,,,,,,,,,,,,,,,,,,,,
4,653,AC_72,5,,,,,,,,,,,,,,,,,,,,,
4,653,AC_72,6,,,,,,,,,,,,,,,,,,,,,
4,654,AC_72,7,,,,,,,,,,,,,,,,,,,,,
4,654,AC_72,8,,,,,,,,,,,,,,,,,,,,,
4,655,AC_72,9,,,,,,,,,,,,,,,,,,,,,
4,655,AC_72,10,,,,,,,,,,,,,,,,,,,,,
4,656,AC_58,1,,,,,,,,,,,,,,,,,,,,,
4,656,AC_58,2,,,,,,,,,,,,,,,,,,,,,
4,657,AC_58,3,,,,,,,,,,,,,,,,,,,,,
4,657,AC_58,4,https://drive.google.com/file/d/1xKp57MxDTTiRZU32APxiWu6BOV3QPkx1/view?usp=sharing,2022-04-22,16.459,mm,160.334,mm,,https://drive.google.com/file/d/1wOiVBoo6k4emqUWuO6FQWVsqaYlyhum5/view?usp=sharing,2022-04-22,,,,,,,66.039,35.389,mm,,,
4,658,AC_58,5,,,,,,,,,,,,,,,,,,,,,
4,658,AC_58,6,,,,,,,,,,,,,,,,,,,,,
4,659,AC_58,7,,,,,,,,,,,,,,,,,,,,,
4,659,AC_58,8,,,,,,,,,,,,,,,,,,,,,
4,660,AC_58,9,,,,,,,,,,,,,,,,,,,,,
4,660,AC_58,10,,,,,,,,,,,,,,,,,,,,,
4,661,AC_109,1,,,,,,,,,,,,,,,,,,,,,
